timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
4435000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4439000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4447000,0,3.3196147e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4455000,0,3.319615e-11,-7.6589526e-11,-3.4244344e-15,0.0,0.0,0.0
4467000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4475000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4487000,0,3.3196154e-11,-7.658954e-11,-3.424434e-15,0.0,0.0,0.0
4495000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4507000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4515000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4527000,0,3.3196144e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4535000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4547000,0,3.3196154e-11,-7.658954e-11,-3.424434e-15,0.0,0.0,0.0
4555000,0,3.3196147e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4567000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4575000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4587000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4595000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4607000,0,3.319615e-11,-7.6589526e-11,-3.4244346e-15,0.0,0.0,0.0
4615000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4627000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4635000,0,3.3196154e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
4647000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4655000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4667000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4675000,0,3.319615e-11,-7.6589526e-11,-3.4244346e-15,0.0,0.0,0.0
4687000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4695000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4707000,0,3.3196154e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4715000,0,3.3196147e-11,-7.6589526e-11,-3.4244344e-15,0.0,0.0,0.0
4727000,0,3.3196154e-11,-7.658955e-11,-3.4244341e-15,0.0,0.0,0.0
4735000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4747000,0,3.3196137e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
4755000,0,3.3196147e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
4767000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4775000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4787000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4795000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4807000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4815000,0,3.3196147e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
4827000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4835000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4847000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4855000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4867000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4875000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4887000,0,3.3196147e-11,-7.658955e-11,-3.4244341e-15,0.0,0.0,0.0
4895000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4907000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4915000,0,3.319615e-11,-7.658954e-11,-3.424434e-15,0.0,0.0,0.0
4927000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4935000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4947000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4955000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
4967000,0,3.3196137e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
4975000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
4987000,0,3.3196154e-11,-7.658954e-11,-3.424434e-15,0.0,0.0,0.0
4995000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
5007000,0,3.3196154e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5015000,0,3.319615e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
5027000,0,3.319615e-11,-7.6589526e-11,-3.4244346e-15,0.0,0.0,0.0
5035000,0,3.319615e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
5047000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5055000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5067000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
5075000,0,3.3196154e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
5087000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5095000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5107000,0,3.319614e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
5115000,0,3.319615e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5127000,0,3.319615e-11,-7.658953e-11,-3.4244341e-15,0.0,0.0,0.0
5135000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5147000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5155000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5167000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5175000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5187000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5195000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5207000,0,3.3196154e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
5215000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5227000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5235000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5247000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5255000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5267000,0,3.319614e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5275000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5287000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5295000,0,3.3196147e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
5307000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5315000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5327000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5335000,0,3.3196147e-11,-7.6589526e-11,-3.4244346e-15,0.0,0.0,0.0
5347000,0,3.3196144e-11,-7.658955e-11,-3.4244341e-15,0.0,0.0,0.0
5355000,0,3.3196154e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5367000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5375000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5387000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5395000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5407000,0,3.3196144e-11,-7.658955e-11,-3.4244341e-15,0.0,0.0,0.0
5415000,0,3.3196147e-11,-7.6589526e-11,-3.4244344e-15,0.0,0.0,0.0
5427000,0,3.3196137e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
5435000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5447000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5455000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5467000,0,3.3196137e-11,-7.658953e-11,-3.4244346e-15,0.0,0.0,0.0
5475000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5487000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5495000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5507000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5515000,0,3.3196154e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5527000,0,3.319615e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5535000,0,3.319615e-11,-7.6589526e-11,-3.4244344e-15,0.0,0.0,0.0
5547000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5555000,0,3.3196154e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5567000,0,3.3196144e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5575000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5587000,0,3.3196147e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
5595000,0,3.3196147e-11,-7.658954e-11,-3.424434e-15,0.0,0.0,0.0
5607000,0,3.319615e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5615000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5627000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5635000,0,3.3196154e-11,-7.658954e-11,-3.4244341e-15,0.0,0.0,0.0
5647000,0,3.3196147e-11,-7.658954e-11,-3.4244344e-15,0.0,0.0,0.0
5655000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5667000,0,3.3196147e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
5675000,0,3.3196144e-11,-7.658953e-11,-3.4244344e-15,0.0,0.0,0.0
