timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
20099000,19945000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
20499000,20345000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
20899000,20745000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
21107000,20949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
21507000,21349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
21907000,21749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
22307000,22149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
22707000,22549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
23107000,22949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
23507000,23349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
23907000,23749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
24307000,24149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
24707000,24549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25107000,24949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25507000,25349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25907000,25749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26307000,26149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26707000,26549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27107000,26949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27507000,27349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27907000,27749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28307000,28149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28707000,28549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29107000,28949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29507000,29349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29907000,29749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30307000,30149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30707000,30549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31107000,30949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31507000,31349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31907000,31749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32307000,32149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32707000,32549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33107000,32949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33507000,33349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33907000,33749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34307000,34149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34707000,34549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35107000,34949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35507000,35349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35907000,35749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36307000,36149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36707000,36549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37107000,36949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37507000,37349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37907000,37749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38307000,38149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38507000,38349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38907000,38749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39307000,39149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39707000,39553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40107000,39953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40507000,40349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40907000,40749000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41307000,41149000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41707000,41549000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42107000,41949000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42507000,42353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42907000,42753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43307000,43153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43707000,43553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44107000,43953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44507000,44353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44907000,44753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45307000,45153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45507000,45353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45907000,45753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46307000,46153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46707000,46553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47107000,46953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47507000,47353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47907000,47753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48307000,48153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48707000,48553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49107000,48953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49507000,49353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49907000,49753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50307000,50153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50707000,50553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
51107000,50953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
51507000,51349000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
51907000,51753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
52307000,52153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
52707000,52553000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
53107000,52953000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
53507000,53353000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
53907000,53753000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
54307000,54153000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
