timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
6379000,6379000,47.39775075364068,8.545607657963481,488.04745,488.04745,488.05307,488.05307,2.0013595,0.512277,487.94922,0,1,3,3,3,0,1
6387000,6387000,47.39775075266894,8.545607661748564,488.0474,488.0474,488.05307,488.05307,2.001405,0.5122949,487.94913,0,1,3,3,3,0,1
6395000,6395000,47.39775075171557,8.54560766532285,488.04736,488.04736,488.05307,488.05307,2.0014515,0.5123134,487.94904,0,1,3,3,3,0,1
6403000,6403000,47.39775075074284,8.545607668790527,488.0473,488.0473,488.05307,488.05307,2.0014992,0.5069353,487.94772,0,1,3,3,3,0,1
6411000,6411000,47.39775074975039,8.545607672183992,488.04724,488.04724,488.05307,488.05307,2.0015478,0.5069547,487.94763,0,1,3,3,3,0,1
6419000,6419000,47.397750748773724,8.545607675500866,488.04718,488.04718,488.05307,488.05307,2.0015981,0.5069747,487.94754,0,1,3,3,3,0,1
6427000,6427000,47.397750747804174,8.545607678755642,488.04712,488.04712,488.05307,488.05307,2.0016496,0.5069953,487.94745,0,1,3,3,3,0,1
6435000,6435000,47.397750746819916,8.545607681906707,488.0471,488.0471,488.05307,488.05307,2.001702,0.50701654,487.9474,0,1,3,3,3,0,1
6443000,6443000,47.39775074582635,8.545607684943297,488.04703,488.04703,488.05307,488.05307,2.0017562,0.50703835,487.94733,0,1,3,3,3,0,1
6451000,6451000,47.39775074485956,8.545607687912659,488.047,488.047,488.05307,488.05307,2.001806,0.5070608,487.94724,0,1,3,3,3,0,1
6459000,6459000,47.39775074393422,8.545607690709918,488.04694,488.04694,488.05307,488.05307,2.0018623,0.5070839,487.94714,0,1,3,3,3,0,1
6467000,6467000,47.39775074297334,8.545607693269837,488.04694,488.04694,488.05307,488.05307,2.0019202,0.5018726,487.94815,0,1,3,3,3,0,1
6475000,6475000,47.39775074201737,8.545607695593493,488.0469,488.0469,488.05307,488.05307,2.0019796,0.5018967,487.9481,0,1,3,3,3,0,1
6483000,6483000,47.39775074105235,8.545607697786474,488.04688,488.04688,488.05307,488.05307,2.0020404,0.5019215,487.94803,0,1,3,3,3,0,1
6491000,6491000,47.39775074005454,8.545607700016827,488.04684,488.04684,488.05307,488.05307,2.0021026,0.5019469,487.94797,0,1,3,3,3,0,1
6499000,6499000,47.397750738970274,8.54560770225692,488.0468,488.0468,488.05307,488.05307,2.0021665,0.50197303,487.9479,0,1,3,3,3,0,1
6507000,6507000,47.397750737809154,8.545607704338527,488.04675,488.04675,488.05307,488.05307,2.0022316,0.5019998,487.94785,0,1,3,3,3,0,1
6515000,6515000,47.397750736658466,8.545607706287004,488.04672,488.04672,488.05307,488.05307,2.0022984,0.50202733,487.9478,0,1,3,3,3,0,1
6523000,6523000,47.39775073551936,8.545607708243427,488.04666,488.04666,488.05307,488.05307,2.0023656,0.5020555,487.94778,0,1,3,3,3,0,1
6531000,6531000,47.39775073445013,8.545607710259057,488.04663,488.04663,488.05307,488.05307,2.0024357,0.49700233,487.94775,0,1,3,3,3,0,1
6539000,6539000,47.3977507334192,8.545607712321354,488.04657,488.04657,488.05307,488.05307,2.0025074,0.4970317,487.9477,0,1,3,3,3,0,1
6547000,6547000,47.397750732450845,8.545607714396278,488.0465,488.0465,488.05307,488.05307,2.0025811,0.49706176,487.94766,0,1,3,3,3,0,1
6555000,6555000,47.39775073150189,8.545607716433505,488.04645,488.04645,488.05307,488.05307,2.0026565,0.49709257,487.94763,0,1,3,3,3,0,1
6563000,6563000,47.39775073056856,8.54560771840336,488.04636,488.04636,488.05307,488.05307,2.0027337,0.49712417,487.9476,0,1,3,3,3,0,1
6571000,6571000,47.397750729654895,8.5456077203077,488.0463,488.0463,488.05307,488.05307,2.0028126,0.4971565,487.94757,0,1,3,3,3,0,1
6579000,6579000,47.397750728819645,8.545607722267945,488.0462,488.0462,488.05307,488.05307,2.0028934,0.4971896,487.94754,0,1,3,3,3,0,1
6587000,6587000,47.39775072789038,8.545607724284777,488.0461,488.0461,488.05307,488.05307,2.0029764,0.49722353,487.9475,0,1,3,3,3,0,1
6595000,6595000,47.39775072688017,8.545607726476575,488.04602,488.04602,488.05307,488.05307,2.0030603,0.49232033,487.94778,0,1,3,3,3,0,1
6603000,6603000,47.39775072580082,8.54560772877949,488.04593,488.04593,488.05307,488.05307,2.0031474,0.49235547,487.94778,0,1,3,3,3,0,1
6611000,6611000,47.39775072464432,8.545607731063846,488.04587,488.04587,488.05307,488.05307,2.0032363,0.49239147,487.94775,0,1,3,3,3,0,1
6619000,6619000,47.39775072340926,8.545607733289163,488.0458,488.0458,488.05307,488.05307,2.0033274,0.49242824,487.94772,0,1,3,3,3,0,1
6627000,6627000,47.39775072213657,8.545607735473085,488.04572,488.04572,488.05307,488.05307,2.0034208,0.49246588,487.9477,0,1,3,3,3,0,1
6635000,6635000,47.3977507208574,8.545607737546103,488.04565,488.04565,488.05307,488.05307,2.0035164,0.4925044,487.94766,0,1,3,3,3,0,1
6643000,6643000,47.39775071951059,8.545607739493654,488.04556,488.04556,488.05307,488.05307,2.0036142,0.49254373,487.94763,0,1,3,3,3,0,1
6651000,6651000,47.39775071818043,8.545607741410995,488.04547,488.04547,488.05307,488.05307,2.0037146,0.49258396,487.94757,0,1,3,3,3,0,1
6659000,6659000,47.39775071683041,8.545607743428754,488.04538,488.04538,488.05307,488.05307,2.003817,0.48782295,487.94687,0,1,3,3,3,0,1
6667000,6667000,47.397750715423655,8.545607745446652,488.0453,488.0453,488.05307,488.05307,2.003921,0.48786452,487.9468,0,1,3,3,3,0,1
6675000,6675000,47.39775071400602,8.545607747469013,488.0452,488.0452,488.05307,488.05307,2.0040286,0.48790702,487.94675,0,1,3,3,3,0,1
6683000,6683000,47.39775071258828,8.545607749622722,488.0451,488.0451,488.05307,488.05307,2.0041387,0.4879504,487.9467,0,1,3,3,3,0,1
6691000,6691000,47.39775071117361,8.545607751831428,488.045,488.045,488.05307,488.05307,2.0042515,0.48799476,487.94662,0,1,3,3,3,0,1
6699000,6699000,47.397750711177224,8.545607749290856,488.04498,488.04498,488.05307,488.05307,1.1553655,0.43856642,487.94812,1,1,3,3,3,0,0
6707000,6707000,47.39775071112309,8.54560774675893,488.04492,488.04492,488.05307,488.05307,1.1554177,0.43860686,487.94806,1,1,3,3,3,0,0
6715000,6715000,47.397750710999844,8.545607744302677,488.0449,488.0449,488.05307,488.05307,1.1554728,0.43524808,487.949,1,1,3,3,3,0,0
6723000,6723000,47.39775071082596,8.545607742021309,488.04486,488.04486,488.05307,488.05307,1.1555308,0.43529022,487.9489,1,1,3,3,3,0,0
6731000,6731000,47.39775071057965,8.545607739843406,488.04483,488.04483,488.05307,488.05307,1.1555921,0.4353334,487.94882,1,1,3,3,3,0,0
6739000,6739000,47.397750710315506,8.545607737668918,488.0448,488.0448,488.05307,488.05307,1.1556562,0.4353776,487.94873,1,1,3,3,3,0,0
6747000,6747000,47.39775071012221,8.545607735457045,488.04477,488.04477,488.05307,488.05307,1.1557238,0.43542284,487.94864,1,1,3,3,3,0,0
6755000,6755000,47.397750709986475,8.545607733202338,488.0447,488.0447,488.05307,488.05307,1.1557946,0.43546915,487.94855,1,1,3,3,3,0,0
6763000,6763000,47.39775070985898,8.545607731057594,488.04468,488.04468,488.05307,488.05307,1.155869,0.4355165,487.94846,1,1,3,3,3,0,0
6771000,6771000,47.39775070973287,8.545607729050342,488.04462,488.04462,488.05307,488.05307,1.155947,0.43556497,487.94836,1,1,3,3,3,0,0
6779000,6779000,47.39775070959499,8.545607727070552,488.0446,488.0446,488.05307,488.05307,1.1560284,0.43228406,487.94867,1,1,3,3,3,0,0
6787000,6787000,47.397750709447024,8.545607725280894,488.04453,488.04453,488.05307,488.05307,1.1561137,0.43233433,487.94858,1,1,3,3,3,0,0
6795000,6795000,47.39775070927968,8.545607723573529,488.04446,488.04446,488.05307,488.05307,1.1562028,0.43238574,487.9485,1,1,3,3,3,0,0
6803000,6803000,47.397750709083105,8.545607721906467,488.0444,488.0444,488.05307,488.05307,1.1562959,0.43243828,487.9484,1,1,3,3,3,0,0
6811000,6811000,47.397750708798746,8.545607720432045,488.04434,488.04434,488.05307,488.05307,1.1563926,0.43249196,487.9483,1,1,3,3,3,0,0
6819000,6819000,47.397750708487756,8.545607719022787,488.04425,488.04425,488.05307,488.05307,1.1564938,0.43254682,487.94824,1,1,3,3,3,0,0
6827000,6827000,47.39775070806748,8.545607717592734,488.0442,488.0442,488.05307,488.05307,1.1565994,0.43260282,487.94818,1,1,3,3,3,0,0
6835000,6835000,47.39775070757527,8.54560771624427,488.0441,488.0441,488.05307,488.05307,1.1567093,0.43266004,487.94812,1,1,3,3,3,0,0
6843000,6843000,47.39775070708476,8.545607715146065,488.044,488.044,488.05307,488.05307,1.1568238,0.42945376,487.9477,1,1,3,3,3,0,0
6851000,6851000,47.39775070663692,8.545607714191584,488.0439,488.0439,488.05307,488.05307,1.1569427,0.42951295,487.9476,1,1,3,3,3,0,0
6859000,6859000,47.39775070619617,8.545607713374954,488.04382,488.04382,488.05307,488.05307,1.1570663,0.42957336,487.9475,1,1,3,3,3,0,0
6867000,6867000,47.39775070578985,8.545607712652213,488.0437,488.0437,488.05307,488.05307,1.157195,0.42963502,487.94742,1,1,3,3,3,0,0
6875000,6875000,47.397750705272536,8.545607712057802,488.0436,488.0436,488.05307,488.05307,1.1573285,0.4296979,487.94733,1,1,3,3,3,0,0
6883000,6883000,47.39775070470369,8.545607711630497,488.04352,488.04352,488.05307,488.05307,1.1574663,0.42976207,487.94724,1,1,3,3,3,0,0
6891000,6891000,47.3977507041611,8.545607711301907,488.04343,488.04343,488.05307,488.05307,1.1576099,0.42982754,487.94714,1,1,3,3,3,0,0
6899000,6899000,47.39775070368041,8.545607710925488,488.04333,488.04333,488.05307,488.05307,1.1577591,0.42989427,487.94705,1,1,3,3,3,0,0
6907000,6907000,47.39775070319948,8.54560771047868,488.0432,488.0432,488.05307,488.05307,1.1579136,0.42675942,487.9464,1,1,3,3,3,0,0
6915000,6915000,47.39775070259186,8.545607709935627,488.0431,488.0431,488.05307,488.05307,1.1580735,0.42682827,487.94632,1,1,3,3,3,0,0
6923000,6923000,47.39775070203268,8.545607709384061,488.04297,488.04297,488.05307,488.05307,1.1582394,0.42689845,487.94623,1,1,3,3,3,0,0
6931000,6931000,47.397750701432166,8.545607708784628,488.04285,488.04285,488.05307,488.05307,1.1584109,0.42696998,487.9461,1,1,3,3,3,0,0
6939000,6939000,47.397750700764014,8.54560770804865,488.04272,488.04272,488.05307,488.05307,1.1585885,0.42704287,487.94598,1,1,3,3,3,0,0
6947000,6947000,47.397750700088245,8.545607707268985,488.0426,488.0426,488.05307,488.05307,1.1587721,0.42711717,487.94586,1,1,3,3,3,0,0
6955000,6955000,47.397750699407865,8.545607706489792,488.0425,488.0425,488.05307,488.05307,1.1589607,0.42719284,487.94574,1,1,3,3,3,0,0
6963000,6963000,47.39775069864781,8.545607705668418,488.0424,488.0424,488.05307,488.05307,1.1591568,0.4272699,487.94562,1,1,3,3,3,0,0
