timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
2043288000,2043129000,2043136000,0,-0.21202794,-0.04651086,0.42883253,0.0025000002,0.0025000002,0.0025000002,-0.0014389686,0.0019300617,-0.00046879053,-0.0005987496,0.0014761778,0.00021050312,0.0025038416,0.0025110082,0.00250181,9.188683e-05,0.0001649909,9.78116e-06,-4.6921134e-05,0.00017855904,4.5214958e-05,0,0,1
2043352000,2043196000,2043200000,0,-0.21090129,-0.04510051,0.43042815,0.0025000002,0.0025000002,0.0025000002,-0.0025908216,0.00048885867,-0.0020795763,-0.00083414436,0.0013597041,-6.0240272e-05,0.0025038728,0.0025110275,0.0025018186,0.00029786554,1.0645801e-05,0.00019227645,-7.657417e-05,0.00015871745,1.71516e-05,0,0,1
2043424000,2043267555,2043272000,0,-0.21370517,-0.04397619,0.43020806,0.0025000002,0.0025000002,0.0025000002,0.00039917097,-0.00076008216,-0.00178051,-0.00067974126,0.0010942894,-0.00027559558,0.0025039106,0.0025110543,0.0025018274,7.0706046e-06,2.5580375e-05,0.00014078115,-6.610239e-05,0.00013564454,-2.6205616e-06,0,0,1
2043496000,2043340000,2043344000,0,-0.20705661,-0.046352357,0.42822087,0.0025000002,0.0025000002,0.0025000002,-0.0064072288,0.0015113316,0.00012096763,-0.0014045757,0.0011475786,-0.00022577657,0.002503946,0.0025110773,0.0025018381,0.0018216837,0.000101609505,6.190569e-07,-0.0002882776,0.00013133729,-2.2105762e-06,0,0,1
2043568000,2043411555,2043416000,0,-0.21172325,-0.04508757,0.4268922,0.0025000002,0.0025000002,0.0025000002,-0.001780393,0.00032551214,0.0014342368,-0.0014516256,0.0010448003,-1.8064136e-05,0.0025039837,0.0025111039,0.0025018482,0.00014065583,4.720485e-06,9.1243775e-05,-0.00026979632,0.00011548569,9.489306e-06,0,0,1
2043640000,2043482666,2043488000,0,-0.21323913,-0.04632216,0.42880386,0.0025000002,0.0025000002,0.0025000002,-0.00023547211,0.0015438758,-0.00046670437,-0.0013001981,0.0011069591,-7.392101e-05,0.0025040205,0.0025111318,0.002501858,2.4603594e-06,0.00010548494,9.671764e-06,-0.0002365094,0.00011424046,7.1034947e-06,0,0,1
2043704000,2043549500,2043552000,0,-0.21296813,-0.044434115,0.42961556,0.0025000002,0.0025000002,0.0025000002,-0.0004047241,-0.0003111437,-0.0012234151,-0.001194615,0.0009397834,-0.00020948869,0.0025038472,0.0025110138,0.0025018116,7.2688845e-06,4.2769593e-06,6.650482e-05,-0.0002094802,0.00010026636,-1.5754813e-06,0,0,1
2043776000,2043620000,2043624000,0,-0.2138781,-0.04652405,0.42697462,0.0025000002,0.0025000002,0.0025000002,0.0004143503,0.0018519387,0.0013795197,-0.0009957858,0.0010524716,-1.3082725e-05,0.0025038845,0.00251104,0.0025018218,7.6186584e-06,0.00015171719,8.45621e-05,-0.00018265203,0.000106624444,9.069041e-06,0,0,1
2043840000,2043687428,2043688000,0,-0.21127608,-0.046852626,0.42662027,0.0025000002,0.0025000002,0.0025000002,-0.0021412282,0.0023781285,0.0017789006,-0.0011318998,0.0012101607,0.00019976281,0.0025039157,0.0025110596,0.0025018295,0.0002034528,0.00025053174,0.00014041134,-0.0001851238,0.00012372508,2.4676569e-05,0,0,1
2043912000,2043758400,2043760000,0,-0.21228524,-0.04310444,0.4291962,0.0025000002,0.0025000002,0.0025000002,-0.0010459421,-0.0013218783,-0.0007503629,-0.0011212152,0.00089550775,8.158191e-05,0.0025039522,0.0025110834,0.0025018386,4.8545247e-05,7.724212e-05,2.5048705e-05,-0.00016814705,9.87448e-05,1.84957e-05,0,0,1
2043984000,2043826000,2043832000,0,-0.21180171,-0.04637946,0.42789385,0.0025000002,0.0025000002,0.0025000002,-0.0015584738,0.0019261837,0.00053459406,-0.0011732918,0.0010183749,0.00013547081,0.0025039883,0.0025111113,0.0025018484,0.000107776534,0.00016433305,1.2666954e-05,-0.00016095705,0.000106556225,1.7801509e-05,0,0,1
2044056000,2043898000,2043904000,0,-0.21323895,-0.046049565,0.429841,0.0025000002,0.0025000002,0.0025000002,-0.00020997005,0.0015591942,-0.0014621317,-0.0010520346,0.0010864668,-6.5620756e-05,0.0025040263,0.0025111379,0.002501859,1.9562904e-06,0.000107587344,9.4938594e-05,-0.00014094297,0.00010668601,3.6104475e-06,0,0,1
