timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2043328000,2043328000,-0.0010773364,-0.00028017093,-0.00023883712
2043332000,2043332000,-0.0035501295,-0.0048465016,-0.00020035906
2043348000,2043348000,0.00083975337,-0.0073868125,-0.00021775201
2043368000,2043368000,-0.0040409886,-0.0005805581,-0.00014018684
2043388000,2043388000,-0.000101342855,-0.005091517,0.00022069136
2043408000,2043408000,-0.00064233225,0.0010868418,0.0003211756
2043428000,2043428000,-0.003998463,-0.0046437727,0.00011835016
2043448000,2043448000,0.0011069218,-0.00033687567,0.00016064086
2043468000,2043468000,7.318263e-05,-0.009302917,0.000112776965
2043488000,2043488000,-0.003194362,-0.0011125433,8.486014e-05
2043508000,2043508000,0.000573086,-0.005726566,-0.000514399
2043528000,2043528000,-0.00311658,-0.0071797413,-0.00052550924
2043548000,2043548000,0.001374966,-0.00035937526,-0.000869936
2043568000,2043568000,-0.005309494,-0.007970274,-0.00026941395
2043588000,2043588000,-0.00034713632,-0.0020141064,-1.1214917e-05
2043608000,2043608000,0.002405603,-0.007715511,1.7605489e-06
2043628000,2043628000,-0.0021051024,-0.0015758134,6.743385e-05
2043644000,2043644000,-0.0025906784,-0.0034730933,-7.902172e-05
2043668000,2043668000,-0.0080949925,-0.0033632496,-8.126377e-05
2043688000,2043688000,0.0068903854,-0.00366164,-0.00023107814
2043708000,2043708000,-0.0015297121,-0.0053849407,-0.00039198488
2043728000,2043728000,0.0028903224,-0.0005643293,-0.0003612879
2043748000,2043748000,-0.00075848924,6.0249586e-06,-0.00050355593
2043768000,2043768000,0.0005745495,-0.0042085988,-0.00051106774
2043788000,2043788000,-0.0010492478,-0.0012650571,-0.00035027644
2043808000,2043808000,0.0038903176,-0.0052924007,-0.00040078553
2043828000,2043828000,0.0006678703,-0.004835146,-0.00057320297
2043848000,2043848000,0.002708744,-0.0037675048,-0.00039749077
2043868000,2043868000,-0.0010526491,-0.0036375253,9.4508134e-05
2043888000,2043888000,-0.0034270165,-0.0058717877,0.00042796708
2043908000,2043908000,-0.0012412006,-0.0054901573,0.0003475586
2043928000,2043928000,0.0019304135,-0.006075712,-0.00015799892
2043948000,2043948000,-0.0043550236,-0.005428654,6.2407795e-05
2043968000,2043968000,-0.0011108539,-0.0024297577,0.0006240427
