timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
2053324000,-3.3993274e-08,-3.3760443e-08,-2.8230716e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2053524000,1.1466909e-08,6.9849193e-10,-3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2053724000,2.1536835e-08,1.7229468e-08,2.0372681e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2053924000,-3.5070116e-08,-2.4432666e-08,2.0954758e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2054124000,5.9604645e-08,-6.9849193e-09,-1.3737008e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2054324000,-1.1175871e-08,-8.8475645e-09,-1.1990778e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2054524000,5.6345016e-08,-1.8626451e-08,-2.4971087e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2054724000,4.4237822e-09,2.7474016e-08,-8.712959e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2054924000,-3.3760443e-08,-2.3283064e-10,-5.47152e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2055124000,-5.5879354e-08,9.138603e-09,-2.2046152e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2055324000,-4.575122e-08,-4.656613e-10,3.5041012e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2055524000,1.3780664e-08,3.958121e-08,-4.307367e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2055724000,-3.213063e-08,1.7869752e-08,7.9744495e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2055924000,-3.3527613e-08,-1.816079e-08,2.7590431e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2056124000,2.5844201e-08,3.585592e-08,-2.028537e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2056324000,-4.9592927e-08,1.967419e-08,-9.6915755e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2056524000,1.5599653e-08,5.1688403e-08,7.479684e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2056724000,8.218922e-08,-1.44355e-08,1.3766112e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2056924000,-4.656613e-09,5.820766e-10,2.8390787e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2057124000,1.6996637e-08,6.519258e-09,-7.392373e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2057324000,2.2351742e-08,1.3038516e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2057524000,-1.3038516e-08,6.170012e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2057724000,6.9849193e-09,-1.9790605e-08,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2057924000,-2.9802322e-08,-2.7939677e-09,6.519258e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2058124000,6.6589564e-08,2.3283064e-09,4.1909516e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2058324000,6.030314e-08,-3.131572e-08,2.7939677e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2058524000,-5.122274e-09,-2.3283064e-08,-1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2058724000,-1.2572855e-08,-1.3038516e-08,-2.4214387e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2058924000,1.816079e-08,2.2118911e-08,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2059124000,-1.2433156e-07,-9.313226e-10,4.1909516e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2059324000,5.029142e-08,2.0023435e-08,-3.1548552e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2059524000,-1.6763806e-08,-3.5390258e-08,-1.3969839e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2059724000,-1.4784746e-08,3.7252903e-09,2.0198058e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2059924000,-3.0267984e-08,1.8626451e-09,2.0954758e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2060124000,2.3748726e-08,4.5169145e-08,-3.3338438e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2060324000,-1.6298145e-08,-5.5879354e-09,-2.5727786e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2060524000,3.2014214e-08,-1.8626451e-09,-1.094304e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2060724000,2.0256266e-08,3.0733645e-08,-1.2805685e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2060924000,3.7252903e-08,2.4214387e-08,2.9001967e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2061124000,2.6077032e-08,2.514571e-08,1.9848812e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2061324000,-4.5634806e-08,3.783498e-08,4.0745363e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2061524000,1.6530976e-08,0.0,-1.5250407e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2061724000,-4.703179e-08,1.8626451e-08,8.614734e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2061924000,6.752089e-08,-9.313226e-09,-4.010508e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2062124000,2.8871e-08,-2.0489097e-08,-2.1391315e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2062324000,2.0692823e-08,3.7252903e-08,-1.6298145e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2062524000,-2.514571e-08,-4.656613e-10,2.4680048e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2062724000,1.6065314e-08,-9.313226e-09,8.614734e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2062924000,1.3504177e-08,-2.6542693e-08,2.7823262e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2063124000,1.2805685e-08,-9.313226e-10,-1.1292286e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2063324000,-3.8417056e-08,2.0954758e-08,2.6804628e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
2063524000,-4.0512532e-08,2.3748726e-08,-3.4924597e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
