timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2043320000,2043271555,197388,-0.21370517,-0.04397619,0.43020806,0
2043356000,2043344000,197388,-0.20705661,-0.046352357,0.42822087,0
2043464000,2043415555,197388,-0.21172325,-0.04508757,0.4268922,0
2043496000,2043486666,197388,-0.21323913,-0.04632216,0.42880386,0
2043596000,2043553500,197388,-0.21296813,-0.044434115,0.42961556,0
2043644000,2043624000,197388,-0.2138781,-0.04652405,0.42697462,0
2043728000,2043691428,197388,-0.21127608,-0.046852626,0.42662027,0
2043788000,2043762400,197388,-0.21228524,-0.04310444,0.4291962,0
2043860000,2043830000,197388,-0.21180171,-0.04637946,0.42789385,0
2043932000,2043902000,197388,-0.21323895,-0.046049565,0.429841,0
2044000000,2043973333,197388,-0.2127702,-0.046681833,0.42841786,0
2044076000,2044044666,197388,-0.21342996,-0.0466067,0.4285041,0
2044136000,2044112000,197388,-0.2143182,-0.043968514,0.43067914,0
2044220000,2044181714,197388,-0.21242967,-0.045502003,0.4293185,0
2044268000,2044250000,197388,-0.21240735,-0.04504117,0.4297521,0
2044364000,2044320000,197388,-0.21140617,-0.044747353,0.42810443,0
2044400000,2044386666,197388,-0.21678847,-0.050716065,0.43082997,0
2044496000,2044453500,197388,-0.21167615,-0.04744527,0.42970055,0
2044540000,2044525000,197388,-0.21413368,-0.046525232,0.42959347,0
2044640000,2044597500,197388,-0.21443976,-0.04494275,0.42941666,0
2044688000,2044670000,197388,-0.21221286,-0.04537314,0.42727998,0
2044784000,2044741500,197388,-0.211897,-0.043904684,0.42901182,0
2044832000,2044814000,197388,-0.20932096,-0.04527142,0.425616,0
2044928000,2044885000,197388,-0.20981745,-0.045271307,0.42875007,0
2044976000,2044957000,197388,-0.21207097,-0.04733744,0.42856988,0
2045072000,2045029500,197388,-0.2124428,-0.046043005,0.4306059,0
2045116000,2045101000,197388,-0.21405588,-0.041704766,0.42874205,0
2045216000,2045173500,197388,-0.21251896,-0.045098137,0.42866147,0
2045264000,2045246000,197388,-0.2118878,-0.04554858,0.4282483,0
2045360000,2045317500,197388,-0.21107987,-0.044559386,0.43185854,0
2045408000,2045390000,197388,-0.21140477,-0.04413577,0.4257449,0
2045504000,2045461500,197388,-0.21067168,-0.04503206,0.42946887,0
2045552000,2045534000,197388,-0.21297693,-0.04617153,0.43158066,0
2045648000,2045605500,197388,-0.21214312,-0.047534306,0.42986715,0
2045696000,2045677000,197388,-0.21141534,-0.042763654,0.43009144,0
2045792000,2045748500,197388,-0.21203758,-0.0449567,0.4289282,0
2045828000,2045816000,197388,-0.21157944,-0.045038722,0.4282572,0
2045936000,2045887555,197388,-0.21377815,-0.045497734,0.42993727,0
2045968000,2045958666,197388,-0.20959859,-0.044671193,0.43228543,0
2046080000,2046030222,197388,-0.21286231,-0.0441946,0.4293883,0
2046112000,2046101333,197388,-0.21150915,-0.047908932,0.4284972,0
