timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
2043328000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.988752,0.0
2043336000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9887068,0.0
2043424000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9885173,0.0
2043528000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9888659,0.0
2043624000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.988688,0.0
2043728000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.988965,0.0
2043824000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9892344,0.0
2043920000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9889767,0.0
2044024000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9886377,0.0
2044120000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9886827,0.0
2044224000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9884834,0.0
2044320000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,2.9884295,0.0
2044424000,46.574516,-16.59183,-0.008559412,-0.0006260407,0.0017943033,2.2626715,-0.05687116,0.0876973,9.534415,-8.049931e-05,0.00012413271,-0.013880134,2.9884632,0.0
2044528000,46.574497,-16.59182,-0.005245977,-0.00062748464,0.00024362886,2.0736806,-0.05000433,0.072222315,9.226387,-0.00015073863,0.00021771499,-0.029585183,2.9884632,0.0
2044624000,46.574467,-16.591806,-0.011873613,-0.00085384643,-0.0008808107,1.8992274,-0.044116568,0.07423578,8.908864,-0.00020585427,0.0003463949,-0.04577437,2.9884632,0.0
2044720000,46.574432,-16.59179,-0.0129462965,-0.0015987097,-0.0004335137,1.7247741,-0.054468967,0.081116125,8.552051,-0.00035514848,0.0005288933,-0.06396678,2.9884632,0.0
2044824000,46.574368,-16.591757,-0.014521684,-0.0032450464,0.0015664934,1.5357832,-0.06387268,0.08069009,8.156391,-0.0005478099,0.0006920459,-0.084139794,2.9884632,0.0
