timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
2015916000,2015764000,1.6082692,0.49606195,1.8180289,-0.16849528,1.7424183,1.7655748,1.7784721,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015924000,2015772000,1.6082692,0.49606195,1.817998,-0.16852589,1.7423877,1.7655443,1.7784414,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015932000,2015780000,1.6082692,0.49606195,1.8179265,-0.16859758,1.742316,1.7654724,1.7783698,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015940000,2015788000,1.6082692,0.49606195,1.8179249,-0.16859902,1.7423143,1.765471,1.7783681,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015948000,2015796000,1.6082692,0.49606195,1.8179616,-0.16856255,1.7423509,1.7655073,1.7784047,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015956000,2015804000,1.6082692,0.49606195,1.8179932,-0.16853067,1.7423828,1.7655392,1.7784365,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015964000,2015812000,1.6082692,0.49606195,1.8179519,-0.16857213,1.7423413,1.765498,1.7783954,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015972000,2015820000,1.6082692,0.49606195,1.8179668,-0.168557,1.7423565,1.765513,1.7784103,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015980000,2015828000,1.6082692,0.49606195,1.8179597,-0.16856414,1.7423495,1.7655057,1.7784033,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015988000,2015836000,1.6082692,0.49606195,1.8179649,-0.16855922,1.7423544,1.7655107,1.7784083,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
2015996000,2015844000,1.6082692,0.49606195,1.8179725,-0.16855158,1.7423621,1.7655184,1.7784159,-0.00344022,0.014687693,-0.0033713365,-0.0034000902,-0.0034131634,-0.010620732,0.00032202154,-0.009667959,-0.009959164,-0.01012162,0.0007746794,0.13970776,0.0010469152,0.6594457,0.19902493,0
