timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2015920000,2015920000,0.0,0.0,-0.001
2015928000,2015928000,0.0,0.0,-0.001
2015940000,2015940000,0.0,0.0,-0.001
2015960000,2015960000,0.0,0.0,-0.001
2015980000,2015980000,0.0,0.0,-0.001
2016000000,2016000000,0.0,0.0,-0.001
2016020000,2016020000,0.0,0.0,-0.001
2016040000,2016040000,0.0,0.0,-0.001
2016060000,2016060000,0.0,0.0,-0.001
2016080000,2016080000,0.0,0.0,-0.001
2016100000,2016100000,0.0,0.0,-0.001
2016120000,2016120000,0.0,0.0,-0.001
2016140000,2016140000,0.0,0.0,-0.001
2016156000,2016156000,0.0,0.0,-0.001
2016180000,2016180000,0.0,0.0,-0.001
2016200000,2016200000,0.0,0.0,-0.001
2016220000,2016220000,0.0,0.0,-0.001
2016240000,2016240000,0.0,0.0,-0.001
2016260000,2016260000,0.0,0.0,-0.001
2016280000,2016280000,0.0,0.0,-0.001
2016300000,2016300000,0.0,0.0,-0.001
2016320000,2016320000,0.0,0.0,-0.001
2016340000,2016340000,0.0,0.0,-0.001
2016360000,2016360000,0.0,0.0,-0.001
2016380000,2016380000,0.0,0.0,-0.001
2016400000,2016400000,0.0,0.0,-0.001
2016420000,2016420000,0.0,0.0,-0.001
2016440000,2016440000,0.0,0.0,-0.001
2016460000,2016460000,0.0,0.0,-0.001
2016480000,2016480000,0.0,0.0,-0.001
2016500000,2016500000,0.0,0.0,-0.001
2016516000,2016516000,0.0,0.0,-0.001
2016540000,2016540000,0.0,0.0,-0.001
2016560000,2016560000,0.0,0.0,-0.001
2016580000,2016580000,0.0,0.0,-0.001
2016600000,2016600000,0.0,0.0,-0.001
2016620000,2016620000,0.0,0.0,-0.001
2016640000,2016640000,0.0,0.0,-0.001
2016660000,2016660000,0.0,0.0,-0.001
2016680000,2016680000,0.0,0.0,-0.001
2016700000,2016700000,0.0,0.0,-0.001
2016720000,2016720000,0.0,0.0,-0.001
2016740000,2016740000,0.0,0.0,-0.001
2016760000,2016760000,0.0,0.0,-0.001
2016780000,2016780000,0.0,0.0,-0.001
2016800000,2016800000,0.0,0.0,-0.001
2016820000,2016820000,0.0,0.0,-0.001
2016840000,2016840000,0.0,0.0,-0.001
2016860000,2016860000,0.0,0.0,-0.001
2016880000,2016880000,0.0,0.0,-0.001
2016900000,2016900000,0.0,0.0,-0.001
2016920000,2016920000,0.0,0.0,-0.001
2016940000,2016940000,0.0,0.0,-0.008237185
2016960000,2016960000,0.0,0.0,-0.010302971
2016980000,2016980000,0.0,0.0,-0.013070267
2017000000,2017000000,0.0,0.0,-0.015281349
2017020000,2017020000,0.0,0.0,-0.018728012
2017040000,2017040000,0.0,0.0,-0.020776538
2017060000,2017060000,0.0,0.0,-0.024232998
2017080000,2017080000,0.0,0.0,-0.026453443
2017100000,2017100000,0.0,0.0,-0.030041099
2017120000,2017120000,0.0,0.0,-0.032622766
2017140000,2017140000,0.0,0.0,-0.036544513
2017160000,2017160000,0.0,0.0,-0.03900808
2017176000,2017176000,0.0,0.0,-0.041600786
