timestamp,timestamp_sample,device_id,pressure,temperature,error_count
2016760000,2016760000,6620428,95606.945,11.832727,0
2017744000,2017744000,6620428,95605.61,11.832727,0
2018752000,2018752000,6620428,95607.14,11.832727,0
2019756000,2019756000,6620428,95606.625,11.832727,0
2020744000,2020744000,6620428,95605.54,11.832666,0
2021752000,2021752000,6620428,95601.914,11.829615,0
2022760000,2022760000,6620428,95590.57,11.824518,0
2023744000,2023744000,6620428,95584.055,11.8198185,0
2024752000,2024752000,6620428,95578.39,11.816767,0
2025760000,2025760000,6620428,95576.13,11.815485,0
2026744000,2026744000,6620428,95574.77,11.814661,0
2027752000,2027752000,6620428,95573.31,11.814203,0
2028760000,2028760000,6620428,95572.445,11.813959,0
2029744000,2029744000,6620428,95572.74,11.813837,0
2030752000,2030752000,6620428,95573.06,11.813471,0
2031760000,2031760000,6620428,95573.8,11.813562,0
2032744000,2032744000,6620428,95573.65,11.813807,0
2033752000,2033752000,6620428,95572.695,11.813684,0
2034760000,2034760000,6620428,95572.39,11.813562,0
2035744000,2035744000,6620428,95574.33,11.813471,0
2036752000,2036752000,6620428,95572.56,11.81341,0
2037760000,2037760000,6620428,95572.22,11.81344,0
2038744000,2038744000,6620428,95572.25,11.813532,0
2039752000,2039752000,6620428,95570.82,11.813593,0
2040760000,2040760000,6620428,95572.305,11.813684,0
2041740000,2041740000,6620428,95573.47,11.813776,0
2042752000,2042752000,6620428,95573.24,11.813807,0
2043760000,2043760000,6620428,95571.984,11.813868,0
2044744000,2044744000,6620428,95573.12,11.81399,0
2045752000,2045752000,6620428,95574.43,11.814081,0
2046760000,2046760000,6620428,95575.25,11.814081,0
2047744000,2047744000,6620428,95573.48,11.81402,0
2048752000,2048752000,6620428,95572.57,11.81399,0
2049756000,2049756000,6620428,95572.8,11.813929,0
2050744000,2050744000,6620428,95574.08,11.813929,0
2051752000,2051752000,6620428,95572.46,11.81402,0
2052760000,2052760000,6620428,95573.28,11.814081,0
2053744000,2053744000,6620428,95572.98,11.814051,0
2054752000,2054752000,6620428,95573.47,11.81402,0
2055760000,2055760000,6620428,95572.38,11.813959,0
2056744000,2056744000,6620428,95573.65,11.813898,0
2057752000,2057752000,6620428,95574.01,11.813959,0
2058760000,2058760000,6620428,95572.77,11.81399,0
2059744000,2059744000,6620428,95572.914,11.814081,0
2060752000,2060752000,6620428,95573.664,11.814447,0
2061760000,2061760000,6620428,95580.82,11.8189335,0
2062744000,2062744000,6620428,95591.1,11.823359,0
2063752000,2063752000,6620428,95599.18,11.828028,0
2064760000,2064760000,6620428,95605.27,11.832727,0
2065744000,2065744000,6620428,95601.766,11.829432,0
2066752000,2066752000,6620428,95598.88,11.828058,0
2067760000,2067760000,6620428,95599.98,11.829462,0
2068744000,2068744000,6620428,95605.414,11.832727,0
2069752000,2069752000,6620428,95605.734,11.832727,0
