timestamp,timestamp_sample,device_id,pressure,temperature,error_count
2016760000,2016760000,6620172,95606.945,11.832727,0
2017768000,2017768000,6620172,95606.375,11.832727,0
2018752000,2018752000,6620172,95607.14,11.832727,0
2019756000,2019756000,6620172,95606.625,11.832727,0
2020768000,2020768000,6620172,95605.37,11.832666,0
2021752000,2021752000,6620172,95601.914,11.829615,0
2022760000,2022760000,6620172,95590.57,11.824518,0
2023768000,2023768000,6620172,95583.58,11.819696,0
2024752000,2024752000,6620172,95578.39,11.816767,0
2025760000,2025760000,6620172,95576.13,11.815485,0
2026768000,2026768000,6620172,95576.86,11.814661,0
2027752000,2027752000,6620172,95573.31,11.814203,0
2028760000,2028760000,6620172,95572.445,11.813959,0
2029768000,2029768000,6620172,95572.75,11.813837,0
2030752000,2030752000,6620172,95573.06,11.813471,0
2031760000,2031760000,6620172,95573.8,11.813562,0
2032768000,2032768000,6620172,95573.5,11.813807,0
2033752000,2033752000,6620172,95572.695,11.813684,0
2034760000,2034760000,6620172,95572.39,11.813562,0
2035768000,2035768000,6620172,95573.77,11.813471,0
2036752000,2036752000,6620172,95572.56,11.81341,0
2037760000,2037760000,6620172,95572.22,11.81344,0
2038768000,2038768000,6620172,95572.63,11.813532,0
2039752000,2039752000,6620172,95570.82,11.813593,0
2040760000,2040760000,6620172,95572.305,11.813684,0
2041768000,2041768000,6620172,95572.016,11.813776,0
2042752000,2042752000,6620172,95573.24,11.813807,0
2043760000,2043760000,6620172,95571.984,11.813868,0
2044768000,2044768000,6620172,95574.09,11.81399,0
2045752000,2045752000,6620172,95574.43,11.814081,0
2046760000,2046760000,6620172,95575.25,11.814081,0
2047768000,2047768000,6620172,95573.62,11.81402,0
2048752000,2048752000,6620172,95572.57,11.81399,0
2049756000,2049756000,6620172,95572.8,11.813929,0
2050768000,2050768000,6620172,95572.05,11.813929,0
2051752000,2051752000,6620172,95572.46,11.81402,0
2052760000,2052760000,6620172,95573.28,11.814081,0
2053768000,2053768000,6620172,95572.586,11.814051,0
2054752000,2054752000,6620172,95573.47,11.81402,0
2055760000,2055760000,6620172,95572.38,11.813959,0
2056768000,2056768000,6620172,95574.78,11.813898,0
2057752000,2057752000,6620172,95574.01,11.813959,0
2058760000,2058760000,6620172,95572.77,11.81399,0
2059768000,2059768000,6620172,95575.66,11.814081,0
2060752000,2060752000,6620172,95573.664,11.814447,0
2061760000,2061760000,6620172,95580.82,11.8189335,0
2062768000,2062768000,6620172,95589.54,11.823481,0
2063752000,2063752000,6620172,95599.18,11.828028,0
2064760000,2064760000,6620172,95605.27,11.832727,0
2065768000,2065768000,6620172,95601.17,11.8293705,0
2066752000,2066752000,6620172,95598.88,11.828058,0
2067760000,2067760000,6620172,95599.98,11.829462,0
2068768000,2068768000,6620172,95605.79,11.832727,0
2069752000,2069752000,6620172,95605.734,11.832727,0
