timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
2016796000,2016796000,1310988,0.0063915867,0.0015978967,-0.013315806,11.832727,0,0,0,0,1
2017796000,2017796000,1310988,-0.017576864,-0.017044231,-0.01917476,11.832727,0,0,0,0,1
2018796000,2018796000,1310988,-0.002130529,-0.020772656,0.004261058,11.832727,0,0,0,0,1
2019796000,2019796000,1310988,0.0010652645,0.020772656,-0.010652645,11.832727,0,0,0,0,1
2020796000,2020796000,1310988,-0.13901702,0.077231675,0.017044231,11.832666,0,0,0,0,1
2021796000,2021796000,1310988,0.007456851,-0.0015978967,0.0015978967,11.829523,0,0,0,0,1
2022796000,2022796000,1310988,0.0015978967,0.014913702,0.007456851,11.824396,0,0,0,0,1
2023796000,2023796000,1310988,-0.010120012,0.0026631611,0.0,11.819605,0,0,0,0,1
2024796000,2024796000,1310988,-0.002130529,-0.032490566,-0.0127831735,11.816736,0,0,0,0,1
2025796000,2025796000,1310988,-0.002130529,-0.010652645,0.024501082,11.8154545,0,0,0,0,1
2026796000,2026796000,1310988,0.018109497,0.0127831735,-0.015978966,11.814661,0,0,0,0,1
2027796000,2027796000,1310988,-0.006924219,-0.021837922,-0.006924219,11.814203,0,0,0,0,1
2028796000,2028796000,1310988,0.018109497,0.002130529,0.0,11.813959,0,0,0,0,1
2029796000,2029796000,1310988,-0.39254996,0.13848437,-0.09960223,11.813837,0,0,0,0,1
2030796000,2030796000,1310988,-0.015978966,-0.027164243,-0.49481535,11.813471,0,0,0,0,1
2031796000,2031796000,1310988,0.2444782,0.18748654,-0.8090684,11.813562,0,0,0,0,1
2032796000,2032796000,1310988,-0.058589544,-0.058589544,-0.4543353,11.813807,0,0,0,0,1
2033796000,2033796000,1310988,-0.019707393,-0.007456851,-0.1257012,11.813684,0,0,0,0,1
2034796000,2034796000,1310988,0.012250541,0.016511599,-0.013848438,11.813562,0,0,0,0,1
2035796000,2035796000,1310988,0.0037284256,-0.03355583,-0.011717909,11.813471,0,0,0,0,1
2036796000,2036796000,1310988,0.019707393,0.017576864,-0.006924219,11.81341,0,0,0,0,1
2037796000,2037796000,1310988,0.0010652645,-0.03568636,0.00479369,11.81344,0,0,0,0,1
2038796000,2038796000,1310988,-0.009054748,0.0,-0.0058589545,11.813532,0,0,0,0,1
2039796000,2039796000,1310988,0.0127831735,-0.0053263223,-0.00958738,11.813593,0,0,0,0,1
2040796000,2040796000,1310988,-0.00479369,-0.015446335,0.020772656,11.813684,0,0,0,0,1
2041796000,2041796000,1310988,0.007989483,-0.01438107,-0.007456851,11.813776,0,0,0,0,1
2042796000,2042796000,1310988,-0.002130529,-0.0031957934,0.002130529,11.813807,0,0,0,0,1
2043796000,2043796000,1310988,-0.0037284256,0.002130529,-0.0031957934,11.813868,0,0,0,0,1
2044796000,2044796000,1310988,-0.013315806,0.0053263223,-0.0005326322,11.81399,0,0,0,0,1
2045796000,2045796000,1310988,-0.011185277,-0.012250541,0.0,11.814081,0,0,0,0,1
2046796000,2046796000,1310988,0.03195793,-0.02396845,-0.006924219,11.814081,0,0,0,0,1
2047796000,2047796000,1310988,0.002130529,0.015978966,0.01438107,11.81402,0,0,0,0,1
2048796000,2048796000,1310988,-0.0031957934,-0.025033714,0.015446335,11.81399,0,0,0,0,1
2049796000,2049796000,1310988,0.007989483,0.10705908,0.0,11.813929,0,0,0,0,1
2050796000,2050796000,1310988,0.0,0.02396845,0.014913702,11.813929,0,0,0,0,1
2051796000,2051796000,1310988,0.01917476,-0.0010652645,-0.017576864,11.81402,0,0,0,0,1
2052796000,2052796000,1310988,0.008522116,-0.026631612,-0.0037284256,11.814081,0,0,0,0,1
2053796000,2053796000,1310988,-0.006924219,-0.025033714,0.0005326322,11.814051,0,0,0,0,1
2054796000,2054796000,1310988,-0.020240024,-0.015446335,-0.0010652645,11.81402,0,0,0,0,1
2055796000,2055796000,1310988,0.0026631611,-0.020772656,-0.00479369,11.813929,0,0,0,0,1
2056796000,2056796000,1310988,0.010120012,-0.0037284256,0.011717909,11.813898,0,0,0,0,1
2057796000,2057796000,1310988,-0.01917476,-0.0005326322,-0.0063915867,11.813959,0,0,0,0,1
2058796000,2058796000,1310988,0.0053263223,-0.017576864,0.012250541,11.81399,0,0,0,0,1
2059796000,2059796000,1310988,0.009054748,-0.013848438,0.014913702,11.814081,0,0,0,0,1
2060796000,2060796000,1310988,0.0063915867,-0.033023197,0.0010652645,11.814508,0,0,0,0,1
2061796000,2061796000,1310988,0.0,-0.013315806,0.0015978967,11.819056,0,0,0,0,1
2062796000,2062796000,1310988,-0.018109497,0.0010652645,0.0053263223,11.823572,0,0,0,0,1
2063796000,2063796000,1310988,-0.014913702,0.007989483,-0.0026631611,11.82815,0,0,0,0,1
2064796000,2064796000,1310988,-0.006924219,-0.013848438,-0.010120012,11.832727,0,0,0,0,1
2065796000,2065796000,1310988,-0.026631612,0.002130529,-0.0005326322,11.829309,0,0,0,0,1
2066796000,2066796000,1310988,-0.0058589545,0.004261058,0.006924219,11.828058,0,0,0,0,1
2067796000,2067796000,1310988,0.010652645,0.0063915867,0.012250541,11.829523,0,0,0,0,1
2068796000,2068796000,1310988,0.00479369,0.0,-0.0005326322,11.832727,0,0,0,0,1
2069796000,2069796000,1310988,-0.004261058,0.0031957934,-0.0063915867,11.832727,0,0,0,0,1
