timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
2015916000,-0.0015958073,0,0,0,0,0,0,0,0,0
2016420000,-0.0018235807,0,0,0,0,0,0,0,0,0
2016924000,-0.0022318317,0,0,0,0,0,0,0,0,0
2017428000,-0.0018941585,0,0,0,0,0,0,0,0,0
2017932000,-0.0020431257,0,0,0,0,0,0,0,0,0
2018440000,-0.0027451399,0,0,0,0,0,0,0,0,0
2018944000,-0.0024882248,0,0,0,0,0,0,0,0,0
2019448000,-0.0018720424,0,0,0,0,0,0,0,0,0
2019952000,-0.0011730707,0,0,0,0,0,0,0,0,0
2020456000,-0.0013541592,0,0,0,0,0,0,0,0,0
2020960000,-0.005257083,0,0,0,0,0,0,0,0,0
2021464000,-0.005220995,0,0,0,0,0,0,0,0,0
2021972000,-0.0072066416,0,0,0,0,0,0,0,0,0
2022476000,-0.006546027,0,0,0,0,0,0,0,0,0
2022980000,-0.004904033,0,0,0,0,0,0,0,0,0
2023484000,-0.004021991,0,0,0,0,0,0,0,0,0
2023988000,-0.0026864437,0,0,0,0,0,0,0,0,0
2024096000,-0.0027144812,0,0,0,0,0,0,0,0,0
2024600000,-0.0058898125,0,0,0,0,0,0,0,0,0
2025104000,-0.010894473,0,0,0,0,0,0,0,0,0
2025608000,-0.010372005,0,0,0,0,0,0,0,0,0
2026112000,-0.009802674,0,0,0,0,0,0,0,0,0
2026616000,-0.01014313,0,0,0,0,0,0,0,0,0
2027120000,-0.008523879,0,0,0,0,0,0,0,0,0
2027624000,-0.0075444602,0,0,0,0,0,0,0,0,0
2028128000,-0.007003681,0,0,0,0,0,0,0,0,0
2028632000,-0.0056828316,0,0,0,0,0,0,0,0,0
2029136000,-0.005985294,0,0,0,0,0,0,0,0,0
2029388000,-0.0058896956,0,0,0,0,0,0,0,0,0
2029892000,-0.0061393534,0,0,0,0,0,0,0,0,0
2030396000,-0.0052257613,0,0,0,0,0,0,0,0,0
2030900000,-0.0048637306,0,0,0,0,0,0,0,0,0
2031404000,-0.0035768233,0,0,0,0,0,0,0,0,0
2031908000,-0.0034448085,0,0,0,0,0,0,0,0,0
2032412000,-0.0044535487,0,0,0,0,0,0,0,0,0
2032916000,-0.0040424545,0,0,0,0,0,0,0,0,0
2033420000,-0.004536582,0,0,0,0,0,0,0,0,0
2033924000,-0.004154244,0,0,0,0,0,0,0,0,0
2034428000,-0.0039047534,0,0,0,0,0,0,0,0,0
2034932000,-0.0043136626,0,0,0,0,0,0,0,0,0
2035436000,-0.0051531163,0,0,0,0,0,0,0,0,0
2035940000,-0.004688368,0,0,0,0,0,0,0,0,0
2036444000,-0.0053069587,0,0,0,0,0,0,0,0,0
2036948000,-0.005169449,0,0,0,0,0,0,0,0,0
2037452000,-0.0040566605,0,0,0,0,0,0,0,0,0
2037956000,-0.0039259754,0,0,0,0,0,0,0,0,0
2038460000,-0.0036406373,0,0,0,0,0,0,0,0,0
2038964000,-0.0042488663,0,0,0,0,0,0,0,0,0
2039468000,-0.0040200837,0,0,0,0,0,0,0,0,0
2039972000,-0.004177959,0,0,0,0,0,0,0,0,0
2040476000,-0.0030740502,0,0,0,0,0,0,0,0,0
2040980000,-0.0027903374,0,0,0,0,0,0,0,0,0
2041488000,-0.0021961508,0,0,0,0,0,0,0,0,0
2041992000,-0.001563127,0,0,0,0,0,0,0,0,0
2042496000,-0.001552895,0,0,0,0,0,0,0,0,0
2043000000,-0.001644519,0,0,0,0,0,0,0,0,0
2043504000,-0.0025954254,0,0,0,0,0,0,0,0,0
2044008000,-0.0034280696,0,0,0,0,0,0,0,0,0
2044512000,-0.003446595,0,0,0,0,0,0,0,0,0
2045016000,-0.0021382228,0,0,0,0,0,0,0,0,0
2045520000,-0.002591368,0,0,0,0,0,0,0,0,0
2046024000,-0.0017954147,0,0,0,0,0,0,0,0,0
2046528000,-0.001744227,0,0,0,0,0,0,0,0,0
2047032000,-0.0009546832,0,0,0,0,0,0,0,0,0
2047536000,-9.008811e-05,0,0,0,0,0,0,0,0,0
2048040000,-0.0008885636,0,0,0,0,0,0,0,0,0
2048544000,-0.001565695,0,0,0,0,0,0,0,0,0
2049048000,-0.0024869796,0,0,0,0,0,0,0,0,0
2049552000,-0.0033481899,0,0,0,0,0,0,0,0,0
2050056000,-0.003021566,0,0,0,0,0,0,0,0,0
2050560000,-0.0032605426,0,0,0,0,0,0,0,0,0
2051064000,-0.0026548447,0,0,0,0,0,0,0,0,0
2051568000,-0.0019336198,0,0,0,0,0,0,0,0,0
2052072000,-0.0013292364,0,0,0,0,0,0,0,0,0
2052576000,-0.0029532716,0,0,0,0,0,0,0,0,0
2053080000,-0.0033538952,0,0,0,0,0,0,0,0,0
2053584000,-0.00299932,0,0,0,0,0,0,0,0,0
2054088000,-0.003372785,0,0,0,0,0,0,0,0,0
2054592000,-0.0032728605,0,0,0,0,0,0,0,0,0
2055096000,-0.0028695648,0,0,0,0,0,0,0,0,0
2055600000,-0.002413283,0,0,0,0,0,0,0,0,0
2056104000,-0.003079387,0,0,0,0,0,0,0,0,0
2056608000,-0.0027127713,0,0,0,0,0,0,0,0,0
2057112000,-0.0017518173,0,0,0,0,0,0,0,0,0
2057616000,-0.001193923,0,0,0,0,0,0,0,0,0
2058120000,-0.0014241071,0,0,0,0,0,0,0,0,0
2058624000,-0.0017609562,0,0,0,0,0,0,0,0,0
2059128000,-0.001455454,0,0,0,0,0,0,0,0,0
2059632000,-0.0019716832,0,0,0,0,0,0,0,0,0
2060136000,-0.0018328293,0,0,0,0,0,0,0,0,0
2060304000,-0.0014745971,0,0,0,0,0,0,0,0,0
2060316000,-0.001625948,0,0,0,0,0,0,0,0,0
2060328000,-0.001625948,0,0,0,0,0,0,0,0,0
2060832000,-0.009568505,0,0,0,0,0,0,0,0,0
2061336000,-0.021394096,0,0,0,0,0,0,0,0,0
2061840000,-0.019235078,0,0,0,0,0,0,0,0,0
2062344000,-0.016516745,0,0,0,0,0,0,0,0,0
2062848000,-0.015084623,0,0,0,0,0,0,0,0,0
2063352000,-0.0141665265,0,0,0,0,0,0,0,0,0
2063856000,-0.012840574,0,0,0,0,0,0,0,0,0
2064360000,-0.010308577,0,0,0,0,0,0,0,0,0
2064864000,-0.3688743,0,0,0,0,0,0,0,0,0
2065368000,-0.35494426,0,0,0,0,0,0,0,0,0
2065872000,-0.32190794,0,0,0,0,0,0,0,0,0
2066376000,-0.29343003,0,0,0,0,0,0,0,0,0
2066880000,-0.266718,0,0,0,0,0,0,0,0,0
2067384000,-0.24303958,0,0,0,0,0,0,0,0,0
2067888000,-0.22152443,0,0,0,0,0,0,0,0,0
2068392000,-0.20287398,0,0,0,0,0,0,0,0,0
2068896000,-0.5270453,0,0,0,0,0,0,0,0,0
2069400000,-0.4773687,0,0,0,0,0,0,0,0,0
2069904000,-0.43328983,0,0,0,0,0,0,0,0,0
2070408000,-0.39250383,0,0,0,0,0,0,0,0,0
