timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
2015852000,2015700000,2015700000,0,-487.97003,12.372112,-0.0869751,-0.010873511,12.457801,2.4288935e-05,-3.703177e-06,0,0,1
2015924000,2015772000,2015772000,0,-488.16806,12.372131,0.11239624,0.0046429597,12.459326,4.0557297e-05,1.8680714e-06,0,0,1
2015996000,2015844000,2015844000,0,-487.98386,12.372151,-0.071746826,-0.004972538,12.460871,1.6524069e-05,-4.47023e-07,0,0,1
2016068000,2015916000,2015916000,0,-488.1442,12.37217,0.084472656,0.006286297,12.454138,2.29181e-05,2.4940412e-06,0,0,1
2016140000,2015986666,2015988000,0,-488.00253,12.3721895,-0.056915283,-0.0015400015,12.455609,1.0402861e-05,8.97008e-07,0,0,1
2016212000,2016060000,2016060000,0,-488.0876,12.372208,0.029327393,0.002408185,12.4571,2.7617855e-06,1.135528e-06,0,0,1
2016284000,2016132000,2016132000,0,-488.01688,12.372225,-0.040771484,-0.0030270177,12.4586115,5.337076e-06,3.2079475e-07,0,0,1
2016356000,2016204000,2016204000,0,-488.0924,12.372243,0.03579712,0.0018599364,12.460144,4.1137046e-06,7.9822394e-07,0,0,1
2016428000,2016276000,2016276000,0,-488.1108,12.37226,0.0501709,0.007941036,12.453457,8.084885e-06,1.7154259e-06,0,0,1
2016500000,2016346666,2016348000,0,-487.96948,12.372277,-0.09088135,-0.0042962143,12.454914,2.6525817e-05,-1.7817083e-06,0,0,1
2016572000,2016420000,2016420000,0,-488.06427,12.372293,0.005340576,-0.0030635917,12.456392,9.158913e-08,-1.5420986e-06,0,0,1
2016644000,2016492000,2016492000,0,-488.1018,12.37231,0.043670654,0.0028190403,12.4578905,6.123432e-06,-5.772067e-07,0,0,1
2016716000,2016564000,2016564000,0,-488.14832,12.372325,0.0904541,0.013850026,12.45941,2.626752e-05,2.8018496e-06,0,0,1
2016788000,2016634666,2016636000,0,-488.06763,12.372341,0.009613037,0.013325356,12.46095,2.9664025e-07,2.4916276e-06,0,0,1
2016852000,2016696000,2016700000,0,-488.091,12.372222,0.029876709,0.015133834,12.45386,2.8669592e-06,2.532638e-06,0,0,1
2016908000,2016756000,2016756000,0,-488.0954,12.371968,0.03451538,0.017210428,12.454608,3.8260905e-06,2.6712223e-06,0,0,1
2016980000,2016828000,2016828000,0,-488.09036,12.371991,0.029785156,0.01879326,12.456093,2.8489048e-06,2.693588e-06,0,0,1
2017052000,2016900000,2016900000,0,-488.09006,12.372013,0.030090332,0.02021527,12.457598,2.9072316e-06,2.72048e-06,0,0,1
2017124000,2016970666,2016972000,0,-488.0663,12.372035,0.006958008,0.018573612,12.459125,1.5543266e-07,2.4028484e-06,0,0,1
