timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
2016280000,4000000.0,1.0,16980.08,0.0,1142158,0,20.916336,3251,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017164000,4000000.0,1.0,17354.582,0.0,1142485,0,108.56574,3252,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018156000,4000000.0,1.0,17067.73,0.0,1142859,0,20.916336,3253,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019048000,4000000.0,1.0,17047.809,0.0,1143186,0,20.916336,3254,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020044000,4000000.0,1.0,17403.387,0.0,1143560,0,20.916336,3255,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020940000,4000000.0,1.0,16959.164,0.0,1143892,0,20.916336,3256,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022836000,4000000.0,1.0,16972.111,0.0,1144599,0,20.916336,3258,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023836000,4000000.0,1.0,17120.518,0.0,1144973,0,46.81275,3260,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024856000,4000000.0,1.0,17281.873,0.0,1145350,0,20.916336,3261,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025860000,4000000.0,1.0,17079.682,0.0,1145723,0,20.916336,3262,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026856000,4000000.0,1.0,16959.164,0.0,1146093,0,20.916336,3263,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027864000,4000000.0,1.0,17066.734,0.0,1146465,0,20.916336,3264,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028868000,4000000.0,1.0,16972.111,0.0,1146836,0,20.916336,3265,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029872000,4000000.0,1.0,17411.355,0.0,1147210,0,64.741035,3267,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030872000,4000000.0,1.0,16959.164,0.0,1147579,0,20.916336,3267,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030880000,4000000.0,1.0,16959.164,0.0,1147586,0,20.916336,3268,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
