timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
2015916000,2015916000,-68.55163,-23.071337,-488.05646,0.6230828,-0.00014004884,0.0011091561,0.7821552,-0.029273855,0.01451278,0.013,-0.0003233175,-0.0022749198,-0.011019749,0.120193854,0.12064098,0.08695858,4.1540832e-05,2.6962947e-05,0.0009646387,0.014669203,0.014845057,0.0052643586,1,1,16,0
2015924000,2015924000,-68.55176,-23.071234,-488.0564,0.6231141,-0.0001586023,0.00104945,0.7821303,-0.029025925,0.014651985,0.0134612415,-0.014437965,-0.005736893,-0.00982151,0.12062137,0.12108004,0.086583875,4.1550313e-05,2.6978547e-05,0.000964012,0.014719096,0.014900191,0.005255464,1,1,16,0
2015932000,2015932000,-68.55189,-23.071129,-488.0563,0.62315136,-0.00017094657,0.0010385377,0.7821006,-0.028944626,0.014755883,0.012452769,-0.00391887,0.00065436604,-0.01168596,0.12106332,0.121526495,0.08681841,4.157693e-05,2.7005583e-05,0.00096410466,0.0147784,0.0149603905,0.0052640084,1,1,16,0
2015940000,2015940000,-68.552025,-23.07102,-488.05624,0.6231749,-0.00013238045,0.0010034558,0.7820819,-0.029034851,0.015329696,0.012660014,-0.000723272,-0.013060699,-0.0072918246,0.12150765,0.121975355,0.08705364,4.160219e-05,2.703285e-05,0.0009641993,0.014837843,0.015020884,0.005272554,1,1,16,0
2015948000,2015948000,-68.55216,-23.070908,-488.05615,0.6231455,-0.000114974595,0.0009451511,0.7821054,-0.02916026,0.015219972,0.013740062,-0.00857964,-0.012528047,0.00961917,0.12195436,0.12242663,0.087289564,4.1628366e-05,2.70597e-05,0.00096429273,0.014897453,0.01508131,0.0052811005,1,1,16,0
2015956000,2015956000,-68.55231,-23.0708,-488.05606,0.6231377,-0.00013829573,0.00095199613,0.7821116,-0.029501904,0.014976551,0.013709704,-0.0021878,0.005581363,0.002695107,0.12240227,0.122878954,0.08752617,4.1652984e-05,2.7084036e-05,0.0009642749,0.014956136,0.015140828,0.005289648,1,1,16,0
2015972000,2015972000,-68.552605,-23.070583,-488.05588,0.62314373,-0.00016058778,0.0009886227,0.78210664,-0.029936008,0.015227361,0.012680464,-0.00085600815,0.011973024,0.0025569517,0.12330765,0.123793654,0.08800147,4.1705767e-05,2.7134902e-05,0.000964465,0.015076773,0.015263355,0.005306748,1,1,16,0
2015980000,2015980000,-68.55276,-23.07047,-488.05582,0.6231288,-0.0001731171,0.0010380709,0.78211856,-0.030072503,0.014986685,0.012750727,0.007799368,0.01010869,0.0052202255,0.123763986,0.12425469,0.088240154,4.1731604e-05,2.716256e-05,0.00096455874,0.015137409,0.015324948,0.0053153005,1,1,16,0
2015988000,2015988000,-68.55292,-23.070362,-488.05573,0.62310046,-0.00020569075,0.001020451,0.78214115,-0.030117335,0.01483009,0.01374017,-0.008446033,0.0035839383,0.009481284,0.12422276,0.124718204,0.08847954,4.175777e-05,2.7187956e-05,0.0009646544,0.015197553,0.015386006,0.005323853,1,1,16,0
2015996000,2015996000,-68.553085,-23.07025,-488.0556,0.6231059,-0.0002669601,0.0009882208,0.78213686,-0.030288132,0.014721775,0.013827468,-0.015769772,0.0069128596,-0.0013045861,0.12467009,0.12517835,0.08808795,4.176676e-05,2.720272e-05,0.00096402905,0.015247811,0.015441613,0.0053142835,1,1,16,0
