timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
640364000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
640676000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
641180000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
641684000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
642192000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
642696000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
643196000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
643704000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
644208000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
644716000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
645220000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
645448000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
645952000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
646456000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
646964000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
647468000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
647972000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
648476000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
648980000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
649484000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
649988000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
650496000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
651000000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
651504000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
652008000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
652512000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
653016000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
653520000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
654024000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
654528000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
655036000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
655540000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
656044000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
656548000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
657052000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
657556000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
658060000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
658564000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
658928000,625252000,627140000,633492000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
658940000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
658952000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
659460000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
659964000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
660464000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
660972000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
661480000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
661980000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
662484000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
662988000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
663492000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
663996000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
664500000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
665004000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
665512000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
666012000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
666520000,625252000,627140000,658940000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
666532000,0,0,666532000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
667036000,0,0,666532000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
