timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
625872000,0,47.398146499999996,8.5457546,488.09700000000004,488.09700000000004,1757597352642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,0.48956484,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
627072000,0,47.398146499999996,8.5457546,488.095,488.095,1757597353842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.049999997,0.68155104,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
627876000,0,47.398146499999996,8.5457546,488.098,488.098,1757597354642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2006855,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
629072000,0,47.398146499999996,8.5457545,488.105,488.105,1757597355842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.02,5.3738685,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
629876000,0,47.398146499999996,8.5457546,488.101,488.101,1757597356642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.049999997,1.4802136,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
631076000,0,47.3981466,8.5457551,488.473,488.473,1757597357842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.02,0.06,-0.68,1.1730357,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
631876000,0,47.398146999999994,8.5457558,489.089,489.089,1757597358642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.049999997,0.06,-0.78,0.8599237,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
633076000,0,47.398147599999994,8.5457564,490.00600000000003,490.00600000000003,1757597359842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.04,-0.69,0.7099999,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
633876000,0,47.3981479,8.545756599999999,490.487,490.487,1757597360642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.02,-0.45,0.5609488,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
634880000,0,47.3981482,8.5457568,490.726,490.726,1757597361646401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.01,-0.22999999,1.1236429,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
