timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
625256000,0,4.4324526e-05,4.3161013e-05,5.8933608e-08,0.0,0.0,0.0
625260000,0,4.432645e-05,4.3175794e-05,5.8944824e-08,0.0,0.0,0.0
625268000,0,4.0581985e-05,4.4344746e-05,5.5968357e-08,0.0,0.0,0.0
625276000,0,4.429617e-05,4.3142918e-05,5.8933093e-08,0.0,0.0,0.0
625288000,0,4.008011e-05,4.373477e-05,5.5326737e-08,0.0,0.0,0.0
625296000,0,4.3699063e-05,4.1974126e-05,5.8065616e-08,0.0,0.0,0.0
625308000,0,-0.0003744955,-0.00012128703,-1.7095169e-06,0.0,0.0,0.0
625316000,0,-0.00033166245,2.142874e-06,-1.0530752e-06,0.0,0.0,0.0
625328000,0,-0.00063034066,-0.00034551937,-1.8444802e-06,0.0,0.0,0.0
625332000,0,0.00052631175,-1.6149217e-05,6.3860716e-06,0.0,0.0,0.0
625344000,0,4.327691e-05,4.0851886e-05,5.7245163e-08,0.0,0.0,0.0
625356000,0,-0.00039132015,-0.00014010047,-1.7387463e-06,0.0,0.0,0.0
625368000,0,-0.0003307309,2.5605286e-06,-9.3354384e-07,0.0,0.0,0.0
625376000,0,-0.0004241823,-0.00015729046,-1.9245065e-06,0.0,0.0,0.0
625388000,0,3.9796872e-05,4.423329e-05,5.5110146e-08,0.0,0.0,0.0
625396000,0,4.383762e-05,4.291598e-05,5.8359536e-08,0.0,0.0,0.0
625408000,0,-0.00033344774,8.3174905e-07,-6.9990375e-07,0.0,0.0,0.0
625416000,0,-0.00033318065,3.8770927e-06,-1.1277451e-06,0.0,0.0,0.0
625428000,0,4.6953108e-05,4.1161464e-05,6.073785e-08,0.0,0.0,0.0
625436000,0,4.3311724e-05,4.137692e-05,5.7398378e-08,0.0,0.0,0.0
625448000,0,-0.00033393918,4.163563e-06,-1.1285268e-06,0.0,0.0,0.0
625456000,0,4.455455e-05,4.326117e-05,5.895375e-08,0.0,0.0,0.0
625468000,0,-0.00033342518,-7.740703e-07,-6.737787e-07,0.0,0.0,0.0
625476000,0,-0.00033362987,5.6559097e-06,-1.1270669e-06,0.0,0.0,0.0
625488000,0,4.7295605e-05,4.2767846e-05,6.1424224e-08,0.0,0.0,0.0
625496000,0,4.376041e-05,4.338154e-05,5.8307087e-08,0.0,0.0,0.0
625508000,0,0.00052239315,-4.4987646e-06,6.3418333e-06,0.0,0.0,0.0
625516000,0,3.9637256e-05,4.295254e-05,5.454275e-08,0.0,0.0,0.0
625528000,0,0.000526288,-1.1853407e-05,6.4348737e-06,0.0,0.0,0.0
625536000,0,0.00052322494,-9.5511805e-06,6.338512e-06,0.0,0.0,0.0
625548000,0,0.00052600214,-1.5372947e-05,6.386563e-06,0.0,0.0,0.0
625556000,0,4.3154007e-05,4.2057218e-05,5.7339875e-08,0.0,0.0,0.0
625568000,0,0.00052888703,-1.4127011e-05,6.415329e-06,0.0,0.0,0.0
625576000,0,3.9682887e-05,4.446204e-05,5.494858e-08,0.0,0.0,0.0
625588000,0,-0.0003860739,-0.00013733094,-1.713138e-06,0.0,0.0,0.0
625596000,0,-0.00032421367,3.5514759e-06,-1.1178715e-06,0.0,0.0,0.0
625608000,0,-0.0006615855,-0.00036524824,-1.925112e-06,0.0,0.0,0.0
625616000,0,4.693532e-05,4.0955278e-05,6.0527434e-08,0.0,0.0,0.0
625628000,0,4.3632288e-05,4.3084874e-05,5.799434e-08,0.0,0.0,0.0
625636000,0,0.0005293834,-1.4241961e-05,6.424038e-06,0.0,0.0,0.0
625648000,0,4.401664e-05,3.9213603e-05,5.7248876e-08,0.0,0.0,0.0
625656000,0,-0.00037915862,-0.0001078898,-1.6510094e-06,0.0,0.0,0.0
625664000,0,-0.00033150095,3.6635745e-06,-1.1029451e-06,0.0,0.0,0.0
625676000,0,-0.00064065534,-0.00036361106,-1.7640933e-06,0.0,0.0,0.0
