timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
625628000,625628000,1310988,1310988,-1.0652609e-06,-5.752425e-05,2.3435909e-05,1.915362e-05,0.00023463249,-0.039279275,4000,4000,0,0,0,1
626128000,626128000,1310988,1310988,-6.3915927e-06,-2.6631598e-05,-1.3848464e-05,0.00034476508,0.00030645856,-0.03953306,4000,4000,0,0,0,1
626628000,626628000,1310988,1310988,-3.7284273e-05,-6.391468e-06,-1.2783198e-05,0.0003351883,-9.5767384e-05,-0.039240967,4000,4000,0,0,0,1
627128000,627128000,1310988,1310988,-5.00675e-05,-7.456797e-06,-3.5153655e-05,-0.000100556485,-0.0003447644,-0.038905777,4000,4000,0,0,0,1
627628000,627628000,1310988,1310988,-1.4913684e-05,-9.587426e-06,-8.522101e-06,-0.0001628057,-0.00018674707,-0.039092522,4000,4000,0,0,0,1
628128000,628128000,1310988,1310988,-2.7696788e-05,-3.5153844e-05,-3.408842e-05,0.00012928691,0.00029688174,-0.039413355,4000,4000,0,0,0,1
628628000,628628000,1310988,1310988,2.4501132e-05,4.0480045e-05,-1.3848376e-05,-0.00023463179,0.00012449917,-0.038939297,4000,4000,0,0,0,1
629128000,629128000,1310988,1310988,7.243801e-05,1.3848375e-05,1.0652682e-05,0.0002442086,-0.0003303992,-0.038924936,4000,4000,0,0,0,1
629628000,629628000,1310988,1310988,2.4501149e-05,2.237054e-05,2.4501038e-05,-0.00013407532,0.00030167014,-0.03928406,4000,4000,0,0,0,1
630128000,630128000,1310988,1310988,-1.7044931e-05,-0.00023009696,2.7697915e-05,5.7460846e-05,-7.182533e-05,-0.041893743,4000,4000,0,0,0,1
630628000,630628000,1310988,1310988,4.048018e-05,0.00013102741,-8.415603e-05,-3.8307233e-05,0.00036870784,-0.042861007,4000,4000,0,0,0,1
631128000,631128000,1310988,1310988,3.515376e-05,-2.4500941e-05,3.8349594e-05,0.00012449849,-0.00014365143,-0.039461236,4000,4000,0,0,0,1
631628000,631628000,1310988,1310988,1.3848397e-05,-3.302322e-05,2.1305268e-06,0.00017717092,1.9154299e-05,-0.03888663,4000,4000,0,0,0,1
632128000,632128000,1310988,1310988,6.1785366e-05,-2.6631513e-05,2.0240088e-05,0.00017717094,0.00023942089,-0.039015908,4000,4000,0,0,0,1
632628000,632628000,1310988,1310988,-2.1305377e-05,-1.917482e-05,-3.5153644e-05,-4.3095635e-05,-0.00028730356,-0.039001547,4000,4000,0,0,0,1
633128000,633128000,1310988,1310988,-7.4568306e-06,7.4568907e-06,3.30232e-05,3.3518827e-05,0.0006033396,-0.03817794,4000,4000,0,0,0,1
633628000,633628000,1310988,1310988,9.587362e-06,6.3915604e-06,-1.0652679e-05,-0.00017717094,-0.0003303992,-0.036712695,4000,4000,0,0,0,1
634128000,634128000,1310988,1310988,4.580628e-05,2.9827528e-05,1.5979014e-05,5.2672436e-05,0.00026336292,-0.03931279,4000,4000,0,0,0,1
634628000,634628000,1310988,1310988,2.6631638e-05,9.587365e-06,1.1717871e-05,6.224925e-05,-0.00016280504,-0.038561013,4000,4000,0,0,0,1
635128000,635128000,1310988,1310988,4.2610634e-05,-3.621906e-05,4.2610474e-05,0.0004596867,0.00044532225,-0.038910575,4000,4000,0,0,0,1
635628000,635628000,1310988,1310988,0.0013294494,-0.0004154562,0.00029720803,0.0004644752,8.6191954e-05,-0.03930322,4000,4000,0,0,0,1
636128000,636128000,1310988,1310988,0.0016745992,-0.0004506088,0.0013262496,-2.8730423e-05,-0.0010390829,-0.040265687,4000,4000,0,0,0,1
636628000,636628000,1310988,1310988,-0.00013847875,-0.0005006792,0.0020538296,-0.0021116862,-0.0026767172,-0.03990656,4000,4000,0,0,0,1
637128000,637128000,1310988,1310988,-0.00057630154,-6.497577e-05,0.002776081,-0.003533842,-0.0028395227,-0.039777268,4000,4000,0,0,0,1
637628000,637628000,1310988,1310988,-0.00096939516,8.7348526e-05,0.002134788,-0.0060286005,-0.002178723,-0.0389776,4000,4000,0,0,0,1
638128000,638128000,1310988,1310988,-0.00071160425,0.0008980194,0.0013305105,-0.0077859447,0.00056503224,-0.038652,4000,4000,0,0,0,1
638628000,638628000,1310988,1310988,0.00029614233,-0.0001661793,0.00071159774,-0.0069623394,0.0024612404,-0.038728613,4000,4000,0,0,0,1
639128000,639128000,1310988,1310988,0.00037284227,0.00010759272,-3.195816e-05,-0.0066271513,0.004103662,-0.03850834,4000,4000,0,0,0,1
639628000,639628000,1310988,1310988,4.5802208e-05,0.0017406435,-0.00048575655,-0.006488288,0.0039695874,-0.039236177,4000,4000,0,0,0,1
640128000,640128000,1310988,1310988,0.00058802334,0.00038988458,-0.0013358436,-0.005951986,0.0035290543,-0.039432503,4000,4000,0,0,0,1
