timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
626180000,4000000.0,1.0,17100.598,0.0,634682,0,108.56574,1609,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627128000,4000000.0,1.0,17675.299,0.0,635031,0,41.832672,1610,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628008000,4000000.0,1.0,16993.03,0.0,635363,0,20.916336,1611,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629024000,4000000.0,1.0,17122.51,0.0,635740,0,20.916336,1612,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629816000,4000000.0,1.0,16917.332,0.0,636034,0,20.916336,1613,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630732000,4000000.0,1.0,17122.51,0.0,636366,0,20.916336,1614,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631716000,4000000.0,1.0,17227.092,0.0,636728,0,20.916336,1615,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632676000,4000000.0,1.0,17135.459,0.0,637086,0,20.916336,1617,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633360000,4000000.0,1.0,16904.383,0.0,637347,0,41.832672,1618,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634296000,4000000.0,1.0,16904.383,0.0,637694,0,41.832672,1620,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636092000,4000000.0,1.0,16994.023,0.0,638366,0,64.741035,1623,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636980000,4000000.0,1.0,17389.443,0.0,638700,0,20.916336,1624,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637876000,4000000.0,1.0,16959.164,0.0,639030,0,20.916336,1625,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638672000,4000000.0,1.0,17079.682,0.0,639318,0,20.916336,1626,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639672000,4000000.0,1.0,16959.164,0.0,639686,0,20.916336,1627,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640664000,4000000.0,1.0,17066.734,0.0,640060,0,20.916336,1628,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641660000,4000000.0,1.0,17316.734,0.0,640429,0,64.741035,1630,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642648000,4000000.0,1.0,17066.734,0.0,640796,0,20.916336,1631,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643628000,4000000.0,1.0,16959.164,0.0,641157,0,20.916336,1632,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644616000,4000000.0,1.0,17132.47,0.0,641527,0,46.81275,1634,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645612000,4000000.0,1.0,16959.164,0.0,641896,0,20.916336,1636,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646624000,4000000.0,1.0,17411.355,0.0,642277,0,64.741035,1637,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647604000,4000000.0,1.0,16972.111,0.0,642640,0,20.916336,1638,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648592000,4000000.0,1.0,17121.514,0.0,643006,0,20.916336,1639,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649584000,4000000.0,1.0,16904.383,0.0,643375,0,20.916336,1640,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650580000,4000000.0,1.0,17134.463,0.0,643749,0,20.916336,1641,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651492000,4000000.0,1.0,17227.092,0.0,644083,0,20.916336,1642,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652392000,4000000.0,1.0,17121.514,0.0,644419,0,20.916336,1643,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653396000,4000000.0,1.0,16917.332,0.0,644789,0,20.916336,1644,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654388000,4000000.0,1.0,16917.332,0.0,645164,0,20.916336,1646,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655380000,4000000.0,1.0,17174.303,0.0,645533,0,67.72909,1647,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657184000,4000000.0,1.0,17457.172,0.0,646204,0,20.916336,1649,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658184000,4000000.0,1.0,16904.383,0.0,646576,0,20.916336,1650,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659056000,4000000.0,1.0,17121.514,0.0,646901,0,20.916336,1652,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659828000,4000000.0,1.0,17067.73,0.0,647195,0,38.844624,1653,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661036000,4000000.0,1.0,17167.332,0.0,647639,0,20.916336,1655,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662036000,4000000.0,1.0,17316.734,0.0,648013,0,41.832672,1656,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663028000,4000000.0,1.0,17135.459,0.0,648382,0,20.916336,1657,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664036000,4000000.0,1.0,16904.383,0.0,648757,0,20.916336,1659,0,0,0,0,0.0,0,0,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
