timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
625348000,-0.016777921,0.005592625,-0.00053259847,4000,0,0.071826056,0.09337404,-9.866506,4000,0,0,0,1
625352000,-0.01597898,0.0066578626,-0.0077231764,4000,0,0.009576809,0.05746101,-9.816229,4000,0,0,0,1
625356000,-0.014381067,0.011984201,-0.011717943,4000,0,-0.010773908,0.019153785,-9.720461,4000,0,0,0,1
625360000,-0.0071905144,0.011984224,-0.0063916165,4000,0,0.021547817,0.021547986,-9.710884,4000,0,0,0,1
625364000,0.0047936877,0.003195778,-0.0023968718,4000,0,0.03232173,-0.069431685,-9.753977,4000,0,0,0,1
625368000,0.004527373,-0.0055926456,0.0023968313,4000,0,0.020350715,-0.0945708,-9.770737,4000,0,0,0,1
625376000,-0.0063915965,-0.016245289,0.0082557835,4000,0,-0.089782566,-0.019153446,-9.804258,4000,0,0,0,1
625380000,-0.009587404,-0.014114756,0.011717888,4000,0,-0.040701427,0.009576979,-9.836577,4000,0,0,0,1
625384000,-0.0039946963,-0.01198424,0.0002663352,4000,0,0.015562311,0.02633639,-9.859323,4000,0,0,0,1
625388000,0.003728422,-0.017044233,0.0013316178,4000,0,0.010773908,0.017956685,-9.804258,4000,0,0,0,1
625392000,0.0002662556,-0.010120029,0.011451583,4000,0,0.038307235,-0.02513895,-9.767147,4000,0,0,0,1
625396000,-0.0066579278,-0.00053265854,0.007723145,4000,0,0.08738836,-0.057460666,-9.743204,4000,0,0,0,1
625400000,-0.004527372,-0.0007989694,-0.004261058,4000,0,0.06703766,-0.0909795,-9.740809,4000,0,0,0,1
625404000,-0.009587369,0.005326319,-0.01171792,4000,0,0.047884032,-0.10654181,-9.755177,4000,0,0,0,1
625408000,-0.011984201,0.009054777,-0.005858962,4000,0,0.07661447,-0.028730249,-9.770737,4000,0,0,0,1
625412000,-0.010120003,0.0026631895,0.0021305494,4000,0,0.067037664,0.051475514,-9.763555,4000,0,0,0,1
625416000,-0.017044233,-0.00026632016,0.0023968609,4000,0,0.019153617,0.038307402,-9.755177,4000,0,0,0,1
625420000,-0.013315809,0.003728441,0.004527352,4000,0,-0.055066645,1.7140907e-07,-9.821015,4000,0,0,0,1
625424000,-0.00292948,0.008788468,0.008788398,4000,0,-0.07182605,-0.01436504,-9.836578,4000,0,0,0,1
625428000,-0.0010652499,0.0026631656,0.007723169,4000,0,0.029927524,0.028730595,-9.765951,4000,0,0,0,1
625436000,-0.0018642094,-0.00639159,0.003195791,4000,0,0.053869545,0.020350887,-9.7324295,4000,0,0,0,1
625444000,-0.0018641922,-0.011185285,-0.003728412,4000,0,0.031124622,-0.04908096,-9.811439,4000,0,0,0,1
625448000,0.0023968883,-0.0053263344,-0.013315795,4000,0,0.08259997,-0.055066474,-9.811439,4000,0,0,0,1
625456000,0.0069242385,0.005326297,4.0174384e-09,4000,0,0.13287821,-0.15083458,-9.719263,4000,0,0,0,1
625464000,-0.010652644,0.007190482,0.0071905893,4000,0,-0.008379708,-0.016759245,-9.818621,4000,0,0,0,1
625468000,-0.018642116,-0.0013316141,0.0031958432,4000,0,0.034715924,-0.08020559,-9.775527,4000,0,0,0,1
625472000,-0.005592643,-0.0018641329,0.013848447,4000,0,0.06823475,-0.020350542,-9.768345,4000,0,0,0,1
625476000,-0.0015979159,0.002663174,0.010918956,4000,0,0.01197101,0.110133454,-9.795877,4000,0,0,0,1
625480000,-0.009054782,0.0077231317,-0.0055926354,4000,0,-0.028730419,0.10175375,-9.812637,4000,0,0,0,1
625484000,-0.008255811,0.009853678,-0.011717919,4000,0,0.015562313,-0.027533153,-9.783907,4000,0,0,0,1
625488000,-0.0039947587,0.0047936765,-0.010652645,4000,0,0.043095633,-0.020350546,-9.756374,4000,0,0,0,1
625492000,-0.0077231815,-0.0007989302,-0.006924207,4000,0,-0.039504327,0.037110306,-9.76954,4000,0,0,0,1
625496000,-0.008255812,-0.005592629,-0.0037284137,4000,0,-0.12569559,0.043095805,-9.734823,4000,0,0,0,1
625504000,-0.0026631607,0.0063915886,0.00026630805,4000,0,0.057460837,0.122104466,-9.806652,4000,0,0,0,1
625508000,-0.0026631518,0.002663165,0.004527378,4000,0,0.11013329,-0.034715757,-9.832989,4000,0,0,0,1
625512000,-0.00079892215,-0.013848435,0.0061252834,4000,0,0.016759416,-0.010773738,-9.8281975,4000,0,0,0,1
625516000,-0.010652573,-0.028762162,-0.0029295194,4000,0,-0.031124622,0.034716096,-9.872493,4000,0,0,0,1
625520000,-0.020772602,-0.017843185,-0.0074569886,4000,0,-0.0023942022,-0.055066478,-9.89045,4000,0,0,0,1
625528000,0.011717906,-0.0015979249,-0.001065259,4000,0,0.01915362,-0.049080964,-9.77313,4000,0,0,0,1
625536000,0.017310545,0.008788445,-0.0010652198,4000,0,0.034715924,-0.049080964,-9.7803135,4000,0,0,0,1
625540000,0.009587398,-0.001065302,0.0058589214,4000,0,-0.0047884043,-0.083796896,-9.815031,4000,0,0,0,1
625544000,0.0013315903,-0.0069242516,0.010652624,4000,0,-0.025139121,-0.029927354,-9.788693,4000,0,0,0,1
625548000,-0.00026632397,-0.0015979004,0.005858954,4000,0,0.031124622,-0.0035911337,-9.702503,4000,0,0,0,1
625552000,-0.001331579,0.00026631323,-0.0042610597,4000,0,0.07182605,0.05985522,-9.670183,4000,0,0,0,1
625556000,0.0010652617,-0.0013315869,-0.011185278,4000,0,0.06344634,0.124498665,-9.8198185,4000,0,0,0,1
625560000,0.0077231643,-0.0015979235,-0.0061252685,4000,0,0.07661447,0.058658127,-9.962274,4000,0,0,0,1
625564000,0.0005326314,-5.2290026e-09,0.0015978971,4000,0,0.029927526,-0.038307063,-9.852142,4000,0,0,0,1
625572000,-0.007723166,-0.0026631556,0.0053263283,4000,0,0.02274492,-0.05267227,-9.685743,4000,0,0,0,1
625576000,-0.0047937017,0.0039947466,0.005326308,4000,0,0.062249243,-0.015562144,-9.68694,4000,0,0,0,1
625580000,0.0023968339,0.010120026,0.0053263027,4000,0,0.08738837,0.04908131,-9.759964,4000,0,0,0,1
625584000,0.02024001,0.015180053,0.0042610033,4000,0,0.07541737,0.050278418,-9.828198,4000,0,0,0,1
625588000,0.030093715,0.018109519,0.0037283963,4000,0,0.023942016,0.047884203,-9.777922,4000,0,0,0,1
625596000,0.00026631408,0.016777879,0.006658007,4000,0,0.08858546,0.13527256,-9.727644,4000,0,0,0,1
625600000,-3.5202092e-08,0.013848438,-0.000798947,4000,0,0.1376666,0.023942187,-9.803061,4000,0,0,0,1
625604000,0.011717872,0.002130526,-0.00852217,4000,0,0.013168108,-0.058657777,-9.847352,4000,0,0,0,1
625608000,0.012783163,-0.0015978955,-0.009587397,4000,0,-0.062249243,-0.041898366,-9.811439,4000,0,0,0,1
625616000,-5.201114e-10,-0.0005326523,0.011185278,4000,0,0.08140286,0.07182623,-9.775528,4000,0,0,0,1
625620000,-0.003728419,-0.0023968595,0.012250543,4000,0,0.051475346,0.110133454,-9.823412,4000,0,0,0,1
625624000,-0.0047936556,-0.00932108,0.0039947494,4000,0,0.049081136,0.055066817,-9.844959,4000,0,0,0,1
