timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
625204000,625204000,197388,-0.04379369,-0.21706118,0.42970616,0
625332000,625274545,197388,-0.035121154,-0.21115945,0.42962635,0
625344000,625344000,197388,-0.040390242,-0.20645739,0.43266058,0
625468000,625413600,197388,-0.04000461,-0.21265829,0.42985877,0
625492000,625486000,197388,-0.03405823,-0.2129454,0.43222642,0
625612000,625557600,197388,-0.038870975,-0.21268478,0.4289843,0
625632000,625628000,197388,-0.04234571,-0.21322508,0.42703414,0
625744000,625695111,197388,-0.03941779,-0.2144757,0.42938998,0
625776000,625765333,197388,-0.04147635,-0.21459448,0.43118042,0
625872000,625833000,197388,-0.037952494,-0.21160646,0.43030435,0
625924000,625905000,197388,-0.038942326,-0.21206792,0.42682213,0
626020000,625977000,197388,-0.04049418,-0.21439981,0.43045107,0
626056000,626044000,197388,-0.03962143,-0.2117964,0.42855376,0
626160000,626115111,197388,-0.03899524,-0.21107537,0.43035808,0
626200000,626186666,197388,-0.039921302,-0.2118727,0.43004423,0
626308000,626259111,197388,-0.03956411,-0.21399966,0.42904893,0
626332000,626326000,197388,-0.03637387,-0.21346122,0.43258286,0
626452000,626397600,197388,-0.03830112,-0.21267521,0.42933026,0
626476000,626470000,197388,-0.03825392,-0.21395028,0.4276762,0
626596000,626541600,197388,-0.038047865,-0.21401994,0.4300345,0
626620000,626614000,197388,-0.036159012,-0.2082471,0.42501214,0
626736000,626684000,197388,-0.038819958,-0.21488126,0.42773876,0
626752000,626752000,197388,-0.036723383,-0.21195248,0.436468,0
626880000,626822909,197388,-0.038991373,-0.21325324,0.42631328,0
626896000,626896000,197388,-0.03241211,-0.21025938,0.4267416,0
627028000,626966909,197388,-0.03808037,-0.21221575,0.4298226,0
627040000,627040000,197388,-0.037126373,-0.21534692,0.4282053,0
627172000,627111272,197388,-0.038573474,-0.21409822,0.42929608,0
627184000,627184000,197388,-0.03784047,-0.21134737,0.4286297,0
627312000,627255272,197388,-0.03979162,-0.21351409,0.42706135,0
627328000,627328000,197388,-0.04004182,-0.21767743,0.42544004,0
627460000,627398909,197388,-0.0392464,-0.21495561,0.428593,0
627472000,627472000,197388,-0.033997927,-0.21467598,0.4276832,0
627600000,627542909,197388,-0.03691256,-0.21282244,0.42851776,0
