timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
625256000,625104000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.002511385,0.002511385,0.002504033,0.0025019485,1.0000153,1.0000153,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625264000,625112000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.002511385,0.002511385,0.002504033,0.0025019485,1.0000153,1.0000153,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625272000,625120000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.002511385,0.002511385,0.002504033,0.0025019485,1.0000154,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625280000,625128000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000154,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625288000,625136000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000155,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625296000,625144000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000155,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625304000,625152000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000155,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625312000,625160000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.449396,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000155,1.0000154,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625328000,625176000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000156,1.0000155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625336000,625184000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000156,1.0000155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625344000,625192000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025112757,0.0025112757,0.002503866,0.0025019054,1.0000156,1.0000155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625352000,625200000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000156,1.0000155,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625368000,625216000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000157,1.0000156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625376000,625224000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000157,1.0000156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625384000,625232000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000157,1.0000156,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625392000,625240000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450907,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000157,1.0000157,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625408000,625256000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000159,1.0000159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625416000,625264000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113036,0.0025113036,0.0025039017,0.002501915,1.0000159,1.0000159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625424000,625272000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.0000159,1.0000159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625432000,625280000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.0000159,1.0000159,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625448000,625296000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.000016,1.000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625456000,625304000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.000016,1.000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625464000,625312000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452437,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.000016,1.000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625472000,625320000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.000016,1.000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625488000,625336000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113297,0.0025113297,0.002503939,0.0025019248,1.0000161,1.0000161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625496000,625344000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000161,1.0000161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625504000,625352000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000161,1.0000161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625512000,625360000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000161,1.0000161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625528000,625376000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000162,1.0000162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625536000,625384000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.453988,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000162,1.0000162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625544000,625392000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000162,1.0000162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625552000,625400000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113514,0.0025113514,0.0025039753,0.002501935,1.0000162,1.0000162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625568000,625416000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000163,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625576000,625424000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000163,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625584000,625432000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000163,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625592000,625440000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000163,1.0000163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625608000,625456000,0.10519001,0.10539619,0.20779318,1.1222415,1.1227769,1.0852385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45556,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000165,1.0000165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625616000,625464000,0.10524742,0.10544797,0.20781429,1.1228654,1.1233994,1.0853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456082,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000151,1.0000151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625624000,625472000,0.10524742,0.10544797,0.20781429,1.1228654,1.1233994,1.0853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456082,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000151,1.0000151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625632000,625480000,0.10524742,0.10544797,0.20781429,1.1228654,1.1233994,1.0853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456082,0.0,0.0,0.0,0.0,0.0025113777,0.0025113777,0.0025040114,0.0025019457,1.0000151,1.0000153,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625648000,625496000,0.10524742,0.10544797,0.20781429,1.1228654,1.1233994,1.0853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456082,0.0,0.0,0.0,0.0,0.0025112657,0.0025112657,0.0025038447,0.0025019029,1.0000153,1.0000153,1.0,0.0,0.0,0.0,0.0,0.0,0.0
625656000,625504000,0.10524742,0.10544797,0.20781429,1.1228654,1.1233994,1.0853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.456082,0.0,0.0,0.0,0.0,0.0025112657,0.0025112657,0.0025038447,0.0025019029,1.0000153,1.0000153,1.0,0.0,0.0,0.0,0.0,0.0,0.0
