timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
625256000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7956618,0.0
625264000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7957692,0.0
625352000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7958415,0.0
625456000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.795986,0.0
625552000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7961416,0.0
625656000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7964141,0.0
625752000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7964858,0.0
625856000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7966719,0.0
625952000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.796678,0.0
626056000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7963998,0.0
626152000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7963634,0.0
626256000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.7967618,0.0
626352000,-107008.37,-2875729.8,-488.05798,-0.0073523894,0.0010094186,2.2626715,-0.055998214,0.0061647743,9.427128,-0.00011052774,1.2167862e-05,-0.01935026,1.7967252,0.0
626456000,-107008.37,-2875729.8,-488.05347,0.00016001592,0.000985701,2.0736806,-0.03795573,-0.000830783,9.126079,-0.00013391575,-2.9311761e-06,-0.0346995,1.7967252,0.0
626552000,-107008.37,-2875729.8,-488.05984,0.00024360357,0.00096380775,1.8992274,-0.028690316,0.0038499273,8.834036,-0.00014597792,1.9588644e-05,-0.049589545,1.7967252,0.0
626656000,-107008.37,-2875729.8,-488.05704,0.00033415682,0.00094009005,1.7102363,-0.02517489,-0.0033419337,8.458483,-0.00017762065,-2.3578907e-05,-0.06873742,1.7967252,0.0
626752000,-107008.37,-2875729.8,-488.06268,0.00041774445,0.0009181968,1.5357832,-0.029277397,-0.0069240895,8.080404,-0.000264506,-6.255553e-05,-0.08801404,1.7967252,0.0
626856000,-107008.37,-2875729.8,-488.061,0.0005082977,0.0008944791,1.3467922,-0.033404022,-0.0002459325,7.6319914,-0.0003789646,-2.7900746e-06,-0.11087674,1.7967252,0.0
626952000,-107008.37,-2875729.8,-488.0667,0.0005918929,0.00087258586,1.172339,-0.020219238,0.0003486505,7.1623096,-0.0002792603,4.815426e-06,-0.13482386,1.7967252,0.0
627056000,-107008.37,-2875729.8,-488.06564,0.0006824959,0.00084886816,0.9833486,-0.022977766,0.0129092485,6.6292276,-0.00037773588,0.00021221761,-0.16200346,1.7967252,0.0
627152000,-107008.37,-2875729.8,-488.0694,0.0007661751,0.0008269749,0.8088963,-0.019938169,0.0023561802,6.092517,-0.00038958507,4.6038967e-05,-0.1893681,1.7967252,0.0
627256000,-107008.37,-2875729.8,-488.06906,0.00085682754,0.0008032572,0.6199064,-0.024200544,0.006642037,5.4855185,-0.00054401887,0.00014931042,-0.22031641,1.7967252,0.0
627352000,-107008.37,-2875729.8,-488.0733,0.008362346,0.00078137824,0.44545412,-0.010817888,-0.0027292576,4.9073787,-0.000277353,-6.997371e-05,-0.24979332,1.7954556,0.0
627448000,-107008.37,-2875729.8,-488.07462,0.008452743,0.00075775315,0.27100182,-0.0035867202,-0.0011549516,4.2930207,-9.238864e-05,-2.974986e-05,-0.28111684,1.7952051,0.0
627552000,-107008.37,-2875729.8,-488.0778,0.00853624,0.0007359454,0.085167155,-0.01753087,0.00216944,3.5985618,-0.00057390716,7.102085e-05,-0.31652442,1.7950487,0.0
627656000,-107008.37,-2875729.8,-488.0799,0.0012052163,0.0007122277,0.032709382,-0.03563176,0.008015342,3.4074893,-0.0011785809,0.00026512105,-0.3262664,1.7954737,0.0
627752000,-107008.37,-2875729.8,-488.0826,0.0012891435,0.0006903345,-0.01641977,-0.022228379,0.01802231,3.2109082,-0.00075995823,0.0006161584,-0.33628923,1.795652,0.0
627856000,-107008.37,-2875729.8,-488.08533,0.0013801546,0.0006666168,-0.069701515,-0.029235953,0.012414163,2.9982197,-0.0010348988,0.00043943847,-0.34713334,1.7957778,0.0
627952000,-107008.37,-2875729.8,-488.08685,0.0014642077,0.00064472354,-0.11803722,-0.0267671,0.01066467,2.7840304,-0.00096769986,0.00038555535,-0.35805395,1.7956305,0.0
628056000,-107008.37,-2875729.8,-488.0899,0.001555337,0.00062100583,-0.17214292,-0.01890066,0.0034776563,2.5343895,-0.000723272,0.00013307955,-0.3707821,1.7955934,0.0
628152000,-107008.37,-2875729.8,-488.09036,0.001639474,0.0005991126,-0.21965463,-0.026497105,0.0164817,2.3112187,-0.0010329715,0.00064252777,-0.38216063,1.7951851,0.0
628256000,-107008.37,-2875729.8,-488.09424,0.0017307024,0.0005753949,-0.2745843,-0.0191546,0.005917817,2.0387497,-0.0007839055,0.00024218771,-0.3960527,1.7952981,0.0
628352000,-107008.37,-2875729.8,-488.09366,0.0018149307,0.00055350165,-0.321272,-0.017475808,0.010023918,1.7988951,-0.00073367555,0.00042082768,-0.40828186,1.7958763,0.0
628448000,-107008.37,-2875729.8,-488.09833,0.001906247,0.00052978395,-0.3770256,-0.026099075,-0.0012515998,1.5052791,-0.0011211986,-5.376788e-05,-0.42325214,1.7961994,0.0
628552000,-107008.37,-2875729.8,-488.09714,0.009412413,0.000507905,-0.42279705,-0.00085265655,0.013216909,1.235537,-3.7620957e-05,0.0005831572,-0.43700513,1.7963387,0.0
628656000,-107008.37,-2875729.8,-488.10236,0.009503491,0.0004842799,-0.4791105,0.0021411532,0.018087309,0.9233426,0.00010069136,0.0008505864,-0.45292264,1.7961403,0.0
628752000,-107008.37,-2875729.8,-488.09998,0.00958758,0.00046247215,-0.52402383,0.0017331298,0.011896176,0.6479578,8.696913e-05,0.0005969548,-0.46696335,1.7960632,0.0
628856000,-107008.37,-2875729.8,-488.10547,0.009678756,0.00043884708,-0.5811307,0.0020680076,0.010642278,0.29697394,0.00010098091,0.000519663,-0.48485854,1.7964884,0.0
628952000,-107008.37,-2875729.8,-488.10162,0.009762928,0.00041703932,-0.625281,0.010408647,0.009621121,-0.0015413761,0.00055267324,0.0005108575,-0.50007856,1.7964529,0.0
629056000,-107008.37,-2875729.8,-488.1075,0.009854116,0.00039341426,-0.68315077,0.003132437,0.018172389,-0.37584853,0.00016677551,0.0009675245,-0.51916295,1.7964052,0.0
629152000,-107008.37,-2875729.8,-488.1025,0.0099382885,0.0003716065,-0.7265076,0.019966945,0.018109687,-0.6993661,0.0010959374,0.000993997,-0.53565776,1.7965515,0.0
629248000,-107008.37,-2875729.8,-488.1091,0.010029475,0.00034798143,-0.7851098,0.016476002,0.020724017,-1.0805194,0.0009315277,0.0011717038,-0.55509114,1.7972224,0.0
629352000,-107008.37,-2875729.8,-488.1041,0.010113648,0.00032617367,-0.82761216,0.020986285,0.02014564,-1.9119207,0.001280198,0.0012289173,-0.59748083,1.7974797,0.0
629456000,-107008.37,-2875729.8,-488.11212,0.010204835,0.0003025486,-0.88706887,0.020723233,0.019289207,-2.310205,0.0013063014,0.0012159067,-0.61778766,1.7978364,0.0
629552000,-107008.37,-2875729.8,-488.10663,0.010289008,0.00028074085,-0.92877775,0.01657845,0.023829078,-2.641395,0.0010765593,0.0015473953,-0.63467366,1.7980791,0.0
629648000,-107008.37,-2875729.8,-488.11606,0.010380195,0.00025711578,-0.98908895,0.026070522,0.017333392,-3.0605686,0.0017390441,0.0011562306,-0.65604556,1.797936,0.0
629752000,-107008.37,-2875729.8,-488.11035,0.010464451,0.00023530803,-1.0299435,0.043921992,0.01576342,-3.4235377,0.003013667,0.0010815925,-0.67455184,1.79907,0.0
629856000,-107008.37,-2875729.8,-488.1209,0.010555886,0.000211683,-1.0910482,0.042678796,0.02385044,-3.888069,0.003042416,0.0017002109,-0.69823635,1.7994049,0.0
