timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
625256000,625104000,625104000,0,0.002098732,0.0028718198,-0.9999936,1.0,1.0,1.0,0.0011532989,-0.0017486464,-4.7683716e-07,-0.0003037068,0.0015479453,-3.1263236e-05,1.0000153,1.0000153,1.0,2.1281248e-05,4.892348e-05,3.637979e-12,-2.5942081e-05,0.00024568668,-3.9386478e-08,0,0,1
625264000,625112000,625112000,0,0.011492489,-0.01195409,-0.99986243,1.0,1.0,1.0,-0.008131336,0.013141617,-0.00013124943,-0.00042697653,0.0017305228,-3.2837823e-05,1.0000153,1.0000153,1.0,0.001057882,0.0027631915,2.756226e-07,-4.2193104e-05,0.00028533244,-4.310673e-08,0,0,1
625272000,625120000,625120000,0,0.014784302,0.0073800357,-0.9998634,1.0,1.0,1.0,-0.011422865,-0.0061052786,-0.00013023615,-0.00060014013,0.0016071243,-3.4371653e-05,1.0000154,1.0000154,1.0,0.0020876774,0.0005963816,2.7138327e-07,-7.4405456e-05,0.00027144718,-4.6701636e-08,0,0,1
625280000,625128000,625128000,0,-0.0025562039,0.008966831,-0.9999565,1.0,1.0,1.0,0.005946579,-0.0076293694,-3.683567e-05,-0.0004970422,0.0014616677,-3.4410456e-05,1.0000154,1.0000154,1.0,0.00056578015,0.00093130214,2.1709866e-08,-6.4323795e-05,0.00025250623,-4.6308067e-08,0,0,1
625288000,625136000,625136000,0,-0.0053710886,-0.0042320946,-0.9999766,1.0,1.0,1.0,0.00872664,0.005599144,-1.692772e-05,-0.00035178737,0.0015268248,-3.4135137e-05,1.0000155,1.0000154,1.0,0.001218449,0.0005015989,4.584763e-09,-4.412265e-05,0.00025642896,-4.5651007e-08,0,0,1
625296000,625144000,625144000,0,-0.0072544934,-0.003881612,-0.9999662,1.0,1.0,1.0,0.010484737,0.0051694326,-2.7775764e-05,-0.00018113344,0.0015841887,-3.403499e-05,1.0000155,1.0000154,1.0,0.0017588482,0.00042756196,1.23438895e-08,-1.5729409e-05,0.00025912398,-4.5126484e-08,0,0,1
625304000,625152000,625152000,0,-0.001547834,-0.0035766345,-0.99999243,1.0,1.0,1.0,0.0047178646,0.0048754895,-1.66893e-06,-0.00010398386,0.0016360201,-3.3525288e-05,1.0000155,1.0000154,1.0,0.0003561264,0.0003803205,4.456524e-11,-9.873413e-06,0.00026103258,-4.441653e-08,0,0,1
625312000,625160000,625160000,0,-0.012398058,0.007321794,-0.99989635,1.0,1.0,1.0,0.015628094,-0.005941212,-9.75132e-05,0.00014376541,0.0015166936,-3.453297e-05,1.0000155,1.0000154,1.0,0.0039077364,0.00056475936,1.5214118e-07,5.182123e-05,0.00024802797,-4.6112984e-08,0,0,1
625328000,625176000,625176000,0,0.011682093,-0.00059486635,-0.9999316,1.0,1.0,1.0,-0.008467502,0.0020284946,-6.222725e-05,2.843677e-06,0.0015267489,-3.4425524e-05,1.0000156,1.0000155,1.0,0.0011471595,6.583563e-05,6.195569e-08,3.21266e-05,0.00024198579,-4.5647653e-08,0,0,1
625336000,625184000,625184000,0,0.01148577,0.0056682206,-0.999918,1.0,1.0,1.0,-0.0082433075,-0.00419828,-7.57575e-05,-0.00012701696,0.0014365909,-3.507642e-05,1.0000156,1.0000155,1.0,0.0010872169,0.00028200453,9.182719e-08,1.4499146e-05,0.00023373397,-4.637489e-08,0,0,1
625344000,625192000,625192000,0,0.006685796,0.0008064706,-0.99997735,1.0,1.0,1.0,-0.0034026853,0.00066783937,-1.6093254e-05,-0.00017860229,0.0014244845,-3.4777473e-05,1.0000156,1.0000155,1.0,0.00018524937,7.13604e-06,4.1438852e-09,1.1353501e-05,0.0002301655,-4.5709836e-08,0,0,1
625352000,625200000,625200000,0,0.005547632,0.0005518804,-0.9999844,1.0,1.0,1.0,-0.0022450974,0.00093067595,-9.059906e-06,-0.00021114553,0.001416708,-3.437247e-05,1.0000156,1.0000155,1.0,8.064614e-05,1.3858309e-05,1.3133103e-09,9.904687e-06,0.00022675909,-4.501068e-08,0,0,1
625368000,625216000,625216000,0,0.009779746,-0.010384348,-0.99989825,1.0,1.0,1.0,-0.0065032216,0.011847351,-9.536743e-05,-0.0003833467,0.0015617757,-3.5237237e-05,1.0000157,1.0000156,1.0,0.0006766596,0.0022457202,1.4551915e-07,-7.0838223e-06,0.00025504688,-4.6092946e-08,0,0,1
