timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
625076000,0,47.398146499999996,8.5457545,488.104,488.104,1757597351842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.7566002,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
625476000,0,47.398146499999996,8.5457546,488.108,488.108,1757597352242401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.03,5.4726543,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
625872000,0,47.398146499999996,8.5457546,488.09700000000004,488.09700000000004,1757597352642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,0.48956484,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
626276000,0,47.398146499999996,8.5457545,488.104,488.104,1757597353042401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.01,0.8484045,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
626676000,0,47.398146499999996,8.5457545,488.101,488.101,1757597353442401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.0818014,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
627072000,0,47.398146499999996,8.5457546,488.095,488.095,1757597353842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.049999997,0.68155104,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
627476000,0,47.398146499999996,8.5457546,488.104,488.104,1757597354242401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.715007,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
627876000,0,47.398146499999996,8.5457546,488.098,488.098,1757597354642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2006855,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
628276000,0,47.398146499999996,8.5457546,488.10200000000003,488.10200000000003,1757597355042401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.5939355,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
628676000,0,47.3981466,8.5457546,488.103,488.103,1757597355442401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,4.0896554,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
629072000,0,47.398146499999996,8.5457545,488.105,488.105,1757597355842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.02,5.3738685,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
629476000,0,47.398146499999996,8.5457545,488.112,488.112,1757597356242401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.1288053,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
629876000,0,47.398146499999996,8.5457546,488.101,488.101,1757597356642401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.049999997,1.4802136,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
630272000,0,47.398146499999996,8.5457545,488.105,488.105,1757597357042401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.0,-0.11,3.2382836,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
630676000,0,47.398146499999996,8.5457548,488.22,488.22,1757597357442401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,0.02,0.06,-0.45999998,1.2292354,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
631076000,0,47.3981466,8.5457551,488.473,488.473,1757597357842401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.02,0.06,-0.68,1.1730357,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
631476000,0,47.3981468,8.5457555,488.77500000000003,488.77500000000003,1757597358242401,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,0.06,0.049999997,-0.74,0.7110471,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
