timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
648656000,-0.006499037,0.0023211993,-0.002332343
648856000,-0.0050051203,0.00017720059,-0.0015377294
649056000,-0.005399966,0.00068937155,-0.00033292655
649252000,-0.0048540323,-0.00027109933,0.0007128264
649456000,-0.0045054047,-0.0007189871,0.0018450923
649656000,-0.005851718,0.0007503577,0.002919991
649856000,-0.004908259,-0.0007047202,0.0039248797
650056000,-0.0049764146,-0.0006300446,0.005046824
650256000,-0.0055461233,0.0003747362,0.0055866935
650456000,-0.005634533,0.0013764638,0.0044380752
650652000,-0.0046530347,0.0015817474,0.0035214422
650856000,-0.004360115,0.0019538454,0.0034007784
651056000,-0.0043858723,0.0025022943,0.003351812
651256000,-0.0040186,0.0030775748,0.0029673579
651456000,-0.003031506,0.0022300845,0.0025636442
651656000,-0.002857814,0.0024331892,0.0025307909
651856000,-0.0027357715,0.0048190104,0.0021455453
652056000,-0.0019979351,0.0037655216,0.0016090003
652256000,-0.0017677865,0.003548751,0.0014386392
652456000,-0.0012232802,0.005157688,0.0010695237
652656000,-0.00072953926,0.0039238413,0.0007048114
652856000,-0.0001045492,0.0031233667,0.00064395694
653056000,-0.00031294103,0.004621045,0.0002144994
653256000,-0.00020692415,0.0044891676,2.3399538e-05
653456000,9.705608e-05,0.00359973,6.639128e-06
653652000,0.0001853974,0.0032818483,0.00016922531
653856000,0.00030339824,0.00096448546,0.00021966497
654056000,0.00030722446,0.0029812308,0.00012637982
654256000,0.00033094,0.003500152,-7.555304e-05
654456000,0.00026682092,0.0029335557,-0.00013323905
654656000,8.900094e-05,0.004164942,-0.00016922946
654856000,-4.074454e-05,0.002988261,-0.00016256986
655056000,0.000111791414,0.0008788987,0.0001190822
655256000,0.00014767556,0.0009155037,0.0002475145
655456000,-0.0001579616,0.001632926,0.00013161403
655656000,6.963351e-05,0.0018762298,0.00014911675
655856000,0.0001618555,0.0019197202,0.00022943533
656056000,-0.00016975649,0.0020440342,0.0003619413
656256000,-0.0003987701,0.0021433975,0.00033261295
656456000,-0.00043068914,0.002175688,0.00035637524
656656000,-0.00042944192,0.0022467559,0.00029847986
656856000,-0.00033258335,0.0021489102,0.0003187545
657052000,-0.00040716122,0.0022225976,0.0002728559
657256000,-0.00039320672,0.002192313,0.00023511823
657456000,-0.00019973546,0.0022488835,0.00014062425
657656000,-0.00019900614,0.0022728643,0.00020509776
657856000,-0.00036583954,0.0023653356,0.00020555223
658056000,-0.00019699297,0.0023589307,1.1742763e-05
658256000,3.0742198e-05,0.0023120765,2.9631403e-05
658456000,-1.1745507e-05,0.0023340245,6.425475e-07
658656000,1.3759836e-05,0.0023386145,6.612748e-05
658856000,0.00013210467,0.0023561555,3.1949974e-05
659056000,0.0003563466,0.0038482614,2.1501295e-05
659256000,0.000114165625,0.007689967,4.811327e-05
659456000,6.678528e-05,0.0050648595,3.8012854e-06
659656000,0.00019800717,0.0057795485,-0.00011008425
659856000,0.0005349939,0.0013225264,-3.3255586e-05
660056000,0.0009971076,-0.005806937,2.1380214e-05
660256000,0.0006677313,-0.0038299835,0.0002244338
660456000,0.00038196152,-6.929198e-05,0.00036745574
660656000,-6.935882e-05,0.0064909877,0.00039942752
660852000,-0.00016879829,0.010895176,0.0002085203
661056000,-2.8842815e-05,0.009685545,0.000113168455
661252000,0.000112281334,0.009441296,0.00012217718
661456000,0.00042006996,0.008525302,0.00012320945
661656000,0.0008329706,0.008508735,3.747133e-05
661856000,0.0013427112,0.0068125045,-4.8441478e-05
662056000,0.0016672873,0.0066157114,-3.2424496e-06
662256000,0.0018476588,0.0048712846,4.4677705e-05
662456000,0.002128839,0.0052829287,2.840292e-06
662656000,0.0023639638,0.0039810007,2.2398526e-05
662856000,0.0025613299,0.002580943,2.756202e-05
663056000,0.0023606084,0.0015913709,-7.1837414e-05
663256000,0.002311195,0.0011313037,-6.331871e-05
663456000,-0.0063453414,-0.03021603,0.0037643176
663656000,-0.010005191,-0.05186212,0.0051363697
663856000,-0.013874208,-0.0719437,0.0063998904
664056000,-0.014285293,-0.071738444,0.006399091
664256000,-0.014388616,-0.0715822,0.006434875
664456000,-0.014388616,-0.0715822,0.006434875
664656000,-0.014388616,-0.0715822,0.006434875
664852000,-0.014388616,-0.0715822,0.006434875
665056000,-0.014388616,-0.0715822,0.006434875
665256000,-0.014388616,-0.0715822,0.006434875
665456000,-0.014388616,-0.0715822,0.006434875
665656000,-0.014388616,-0.0715822,0.006434875
665856000,-0.014388616,-0.0715822,0.006434875
666056000,-0.014388616,-0.0715822,0.006434875
666256000,-0.014388616,-0.0715822,0.006434875
666456000,-0.014388616,-0.0715822,0.006434875
666656000,0.0,0.0,0.0
666856000,0.0,0.0,0.0
667056000,0.0,0.0,0.0
667256000,0.0,0.0,0.0
