timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
625256000,625256000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.0604,-107052.38,-2875741.0,488.101,0.052492037,0.012090016,0.011616686,-0.0041082674,-0.0134160025,-0.00017775726,-0.000130333,0.0128882425,-0.08518684,-0.029388813,1.7956618,0.00039049616,0.19626427,0.012365364,3.0615935e-05,0.0,0.1000061,0.010000001,488.101,0.4573786,0.28125492,0.15993662,0.07067598,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625264000,625264000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.06055,-107052.38,-2875741.0,488.101,0.051913273,0.012217283,0.011126377,-0.0047020055,-0.0134160025,-0.00017775726,-0.000130333,-0.031627778,0.02714519,-0.054334287,1.7957692,0.00039059043,0.1963681,0.012365364,3.066712e-05,0.0,0.1000061,0.010000001,488.101,0.45817658,0.28163612,0.16027315,0.07073618,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625272000,625272000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.0607,-107052.38,-2875741.0,488.101,0.05097012,0.011692523,0.010542764,-0.005381412,-0.0134160025,-0.00017775726,-0.000130333,-0.07834011,-0.05468518,-0.066207714,1.7957562,0.00039068479,0.19635165,0.012365364,3.071835e-05,0.0,0.1000061,0.010000001,488.101,0.45897755,0.28201795,0.16060762,0.07079631,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625280000,625280000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.06082,-107052.38,-2875741.0,488.101,0.04992424,0.010852422,0.010353849,-0.005658765,-0.0134160025,-0.00017775726,-0.000130333,-0.09295944,-0.09413377,-0.017076729,1.7957104,0.0003900224,0.19630206,0.012365364,3.0744442e-05,0.0,0.1000061,0.010000001,488.101,0.45976996,0.28240043,0.16090728,0.07085639,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625288000,625288000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.06097,-107052.38,-2875741.0,488.101,0.049802173,0.010334864,0.010172822,-0.0059210747,-0.0134160025,-0.00017775726,-0.000130333,0.021428227,-0.054131433,-0.01628883,1.7956728,0.0003901164,0.19625986,0.012365364,3.0795723e-05,0.0,0.1000061,0.010000001,488.101,0.4605768,0.28278357,0.16124551,0.070916444,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625296000,625296000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.0611,-107052.38,-2875741.0,488.101,0.049720444,0.0100424215,0.010256215,-0.005911966,-0.0134160025,-0.00017775726,-0.000130333,0.025402145,-0.026294153,0.016571486,1.795777,0.0003902105,0.1963594,0.012365364,3.084705e-05,0.0,0.1000061,0.010000001,488.101,0.4613867,0.28316733,0.1615827,0.07097645,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625304000,625304000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.06122,-107052.38,-2875741.0,488.101,0.04905715,0.009945801,0.009601685,-0.006633992,-0.0134160025,-0.00017775726,-0.000130333,-0.048324637,-0.0021135346,-0.075855754,1.7958297,0.00039030446,0.19640756,0.012365364,3.0898394e-05,0.0,0.1000061,0.010000001,488.101,0.46219966,0.28355172,0.16192019,0.07103642,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625312000,625312000,614664000,55.9177329,48.6654641,-107008.36,-2875729.8,-488.06134,-107052.38,-2875741.0,488.101,0.048386488,0.009253262,0.009251952,-0.0070445742,-0.0134160025,-0.00017775726,-0.000130333,-0.05023855,-0.07690013,-0.037938353,1.7958412,0.00039039867,0.19641447,0.012365364,3.0949803e-05,0.0,0.1000061,0.010000001,488.101,0.46301565,0.28393677,0.1622592,0.07109633,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625328000,625328000,614664000,55.9177329,48.6654641,-107008.37,-2875729.8,-488.06155,-107052.38,-2875741.0,488.101,0.047538944,0.0080698775,0.009458477,-0.006934593,-0.0134160025,-0.00017775726,-0.000130333,-0.008797761,-0.049069252,-0.01936592,1.7958353,0.00039058708,0.19639945,0.012365364,3.1052732e-05,0.0,0.1000061,0.010000001,488.101,0.4646568,0.28378052,0.1629342,0.071109205,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625336000,625336000,614664000,55.9177329,48.6654641,-107008.37,-2875729.8,-488.06168,-107052.38,-2875741.0,488.101,0.047548514,0.008176133,0.009132374,-0.0072970185,-0.0134160025,-0.00017775726,-0.000130333,0.031960253,0.022116577,-0.035624947,1.7958466,0.0003906814,0.19640625,0.012365364,3.110426e-05,0.0,0.1000061,0.010000001,488.101,0.46548197,0.28416622,0.16327393,0.07116907,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
625344000,625344000,614664000,55.9177329,48.6654641,-107008.37,-2875729.8,-488.06177,-107052.38,-2875741.0,488.101,0.046902686,0.00788902,0.009055852,-0.0074041802,-0.0134160025,-0.00017775726,-0.000130333,-0.050856,-0.02732042,-0.004585366,1.7958694,0.00039077576,0.19642472,0.012365364,3.1155832e-05,0.0,0.1000061,0.010000001,488.101,0.4663102,0.28455257,0.16361208,0.07122891,inf,inf,inf,inf,inf,1,1,1,1,5,4,3,1,3,1,1,1,0,4,0,0
