timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
627052000,16.146004,-1.0,2.3656008,0.0,0.98386765,1.0017956,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.126003,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
627252000,16.140005,-1.0,2.3561585,0.0,0.98103905,1.0021112,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.120005,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
627452000,16.134007,-1.0,2.3467534,0.0,0.978117,1.0024374,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.114006,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
627652000,16.128006,-1.0,2.3373861,0.0,0.97512054,1.002772,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.108006,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
627852000,16.122005,-1.0,2.3280563,0.0,0.972065,1.0031136,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.102005,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
628052000,16.116007,-1.0,2.3187635,0.0,0.9689579,1.003461,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.096006,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
628252000,16.110008,-1.0,2.3095078,0.0,0.9658098,1.0038134,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.090008,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
628452000,16.104008,-1.0,2.3002892,0.0,0.96262836,1.0041697,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.084007,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
628652000,16.098007,-1.0,2.2911074,0.0,0.9594202,1.0045294,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.078007,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
628852000,16.092009,-1.0,2.2819622,0.0,0.95618916,1.0048916,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.072008,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
629052000,16.086008,-1.0,2.2728534,0.0,0.95294,1.0052563,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.066008,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
629252000,16.08001,-1.0,2.263781,0.0,0.9496765,1.0056229,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.060009,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
629452000,16.074009,-1.0,2.254745,0.0,0.9463968,1.0059916,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.054008,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
629652000,16.06801,-1.0,2.2457447,0.0,0.9431124,1.006361,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.04801,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
629852000,16.06201,-1.0,2.236781,0.0,0.9398165,1.006732,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.04201,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
630052000,16.056011,-1.0,2.2278526,0.0,0.93651104,1.0071045,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.03601,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
630252000,16.05001,-1.0,2.21896,0.0,0.9332037,1.0074773,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.03001,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
630452000,16.044012,-1.0,2.2101028,0.0,0.9298935,1.0078508,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.024012,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
630652000,16.038012,-1.0,2.2012808,0.0,0.9265766,1.0082252,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.018011,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
630852000,16.032013,-1.0,2.1924942,0.0,0.9232578,1.0086002,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.012012,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
631052000,16.026012,-1.0,2.1837425,0.0,0.91993046,1.0089765,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.006012,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
631252000,16.020014,-1.0,2.175026,0.0,0.9166031,1.0093529,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.000013,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
631452000,16.014013,-1.0,2.1663442,0.0,0.9132757,1.0097297,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,15.994013,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
631652000,16.008015,-1.0,2.157697,0.0,0.90994835,1.0101068,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,15.988014,16.18,0.98888874,0.0,0.0,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
