timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
626132000,626132000,1310988,-0.006924219,-0.0053263223,-0.01438107,11.832727,0,0,0,0,1
627132000,627132000,1310988,-0.01438107,0.00479369,0.0005326322,11.832727,0,0,0,0,1
628132000,628132000,1310988,-0.00479369,-0.015446335,-0.00958738,11.832727,0,0,0,0,1
629132000,629132000,1310988,0.0053263223,0.017576864,-0.0010652645,11.832727,0,0,0,0,1
630132000,630132000,1310988,-0.02130529,-0.03834952,0.0037284256,11.832666,0,0,0,0,1
631132000,631132000,1310988,-0.004261058,-0.0026631611,-0.0005326322,11.829432,0,0,0,0,1
632132000,632132000,1310988,0.004261058,0.006924219,-0.0127831735,11.824488,0,0,0,0,1
633132000,633132000,1310988,0.00479369,0.01917476,0.00479369,11.819635,0,0,0,0,1
634132000,634132000,1310988,0.0031957934,-0.007989483,-0.0058589545,11.816553,0,0,0,0,1
635132000,635132000,1310988,0.010652645,0.0015978967,0.0015978967,11.815302,0,0,0,0,1
636132000,636132000,1310988,0.43303,-0.12676647,0.3552657,11.814417,0,0,0,0,1
637132000,637132000,1310988,-0.13901702,0.0,0.690824,11.814051,0,0,0,0,1
638132000,638132000,1310988,-0.1736381,0.21944448,0.3254383,11.814386,0,0,0,0,1
639132000,639132000,1310988,0.11025487,0.054328486,-0.01438107,11.815058,0,0,0,0,1
640132000,640132000,1310988,0.15659387,0.098004326,-0.3371562,11.815699,0,0,0,0,1
641132000,641132000,1310988,-0.43995422,0.27377295,-0.42397526,11.815973,0,0,0,0,1
642132000,642132000,1310988,0.13741912,-0.051665325,-0.82824314,11.815821,0,0,0,0,1
643132000,643132000,1310988,0.21411815,0.6103965,-0.34408042,11.816126,0,0,0,0,1
644132000,644132000,1310988,0.17150758,-0.017044231,-0.08149273,11.816095,0,0,0,0,1
645132000,645132000,1310988,0.112918034,-0.056459017,0.2759035,11.816034,0,0,0,0,1
646132000,646132000,1310988,-0.54914385,-0.15606125,0.10759171,11.815943,0,0,0,0,1
647132000,647132000,1310988,0.31798145,-0.20932446,-0.23276028,11.815882,0,0,0,0,1
648132000,648132000,1310988,-0.08575379,-0.080960095,-0.45806372,11.816187,0,0,0,0,1
649132000,649132000,1310988,-0.039947417,0.077231675,0.0,11.816278,0,0,0,0,1
650132000,650132000,1310988,0.0777643,-0.041012682,0.34408042,11.8163395,0,0,0,0,1
651132000,651132000,1310988,0.022370555,0.0005326322,0.21252026,11.8163395,0,0,0,0,1
652132000,652132000,1310988,-0.004261058,-0.12623383,0.09427591,11.816309,0,0,0,0,1
653132000,653132000,1310988,-0.036751624,0.034088463,0.008522116,11.816278,0,0,0,0,1
654132000,654132000,1310988,0.0127831735,0.0127831735,0.0026631611,11.816248,0,0,0,0,1
655132000,655132000,1310988,0.0010652645,-0.046871636,-0.0031957934,11.816156,0,0,0,0,1
656132000,656132000,1310988,0.03089267,0.0026631611,0.027696876,11.816126,0,0,0,0,1
657132000,657132000,1310988,-0.0037284256,-0.002130529,0.014913702,11.816065,0,0,0,0,1
658132000,658132000,1310988,-0.010120012,0.013315806,-0.011185277,11.816034,0,0,0,0,1
659132000,659132000,1310988,0.029827405,0.17896444,0.004261058,11.816095,0,0,0,0,1
660132000,660132000,1310988,0.09534117,-0.4708469,-0.015446335,11.8181095,0,0,0,0,1
661132000,661132000,1310988,0.0005326322,-0.087884314,0.009054748,11.822779,0,0,0,0,1
662132000,662132000,1310988,-0.07563378,-0.012250541,-0.0127831735,11.827326,0,0,0,0,1
663132000,663132000,1310988,-0.0479369,0.032490566,-0.01438107,11.831934,0,0,0,0,1
664132000,664132000,1310988,-0.008522116,-0.0005326322,0.015446335,11.832727,0,0,0,0,1
665132000,665132000,1310988,0.00479369,-0.012250541,0.006924219,11.832727,0,0,0,0,1
666132000,666132000,1310988,0.0005326322,-0.017576864,-0.0058589545,11.832727,0,0,0,0,1
667132000,667132000,1310988,0.017044231,0.0010652645,-0.0063915867,11.832727,0,0,0,0,1
