timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
625256000,0.006625969,-0.012468138,1.9609928e-05,0.0,0.0,-0.001,0
625260000,0.0066807126,-0.0123777455,-0.00015187263,0.0,0.0,-0.001,0
625276000,0.007570962,-0.01230052,6.633997e-05,0.0,0.0,-0.001,0
625296000,0.007437585,-0.012546254,-0.00029999018,0.0,0.0,-0.001,0
625316000,0.0072247535,-0.013371363,4.673004e-05,0.0,0.0,-0.001,0
625336000,0.007938538,-0.013598927,-4.0471554e-05,0.0,0.0,-0.001,0
625356000,0.008872055,-0.014247897,0.00011098385,0.0,0.0,-0.001,0
625372000,0.008812634,-0.014222666,-6.592274e-05,0.0,0.0,-0.001,0
625396000,0.009112237,-0.0130973775,-0.00010681152,0.0,0.0,-0.001,0
625416000,0.009919551,-0.013347151,-8.094311e-05,0.0,0.0,-0.001,0
625436000,0.010194275,-0.013376202,-5.7578087e-05,0.0,0.0,-0.001,0
625456000,0.010088862,-0.013031835,9.471178e-05,0.0,0.0,-0.001,0
625476000,0.010512296,-0.013295093,-0.00014352798,0.0,0.0,-0.001,0
625492000,0.01094988,-0.013633378,5.507469e-05,0.0,0.0,-0.001,0
625516000,0.011357018,-0.012974305,7.927418e-06,0.0,0.0,-0.001,0
625536000,0.011012468,-0.01283121,-3.0875206e-05,0.0,0.0,-0.001,0
625556000,0.010814741,-0.01265501,0.00010305643,0.0,0.0,-0.001,0
625576000,0.011011488,-0.012628106,-0.0001527071,0.0,0.0,-0.001,0
625596000,0.009837089,-0.013829781,-9.5546246e-05,0.0,0.0,-0.001,0
625616000,0.0093362285,-0.014045553,-0.000121831894,0.0,0.0,-0.001,0
625636000,0.009363955,-0.013559157,-7.343292e-05,0.0,0.0,-0.001,0
625656000,0.009382712,-0.013789121,-0.00011640787,0.0,0.0,-0.001,0
625676000,0.00850881,-0.013677482,-0.00012558699,0.0,0.0,-0.001,0
625696000,0.00863505,-0.013859119,0.000112235546,0.0,0.0,-0.001,0
625716000,0.008932265,-0.013785894,-1.2516975e-06,0.0,0.0,-0.001,0
625736000,0.0094045,-0.013496073,-0.00022822618,0.0,0.0,-0.001,0
625756000,0.010191135,-0.013928081,-0.00021362305,0.0,0.0,-0.001,0
625772000,0.010407464,-0.014018026,-8.302927e-05,0.0,0.0,-0.001,0
625792000,0.010955368,-0.013445676,-0.00023198128,0.0,0.0,-0.001,0
625816000,0.009949587,-0.013429716,-2.336502e-05,0.0,0.0,-0.001,0
625836000,0.010142901,-0.013438101,0.000107228756,0.0,0.0,-0.001,0
625856000,0.010414369,-0.013113336,-2.0861626e-05,0.0,0.0,-0.001,0
