timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
625256000,625256000,-0.044872776,0.05115754,-9.821371
625260000,625260000,-0.039391518,0.033718724,-9.836318
625308000,625308000,0.03171309,0.050173014,-9.87047
625356000,625356000,0.039742235,0.07083556,-9.816438
625408000,625408000,0.08213085,-0.076379865,-9.751221
625456000,625456000,0.10846783,-0.065813676,-9.783792
625508000,625508000,0.009122046,0.09188966,-9.779591
625556000,625556000,0.054274168,0.0415211,-9.730734
625608000,625608000,0.057646807,0.010821652,-9.808934
625656000,625656000,0.058073804,-0.02560827,-9.793122
625708000,625708000,0.034091335,-0.07438319,-9.800423
625756000,625756000,0.050763227,0.0005740961,-9.851862
625808000,625808000,0.0647872,0.08932698,-9.790095
625856000,625856000,0.07382956,0.0773667,-9.776131
625908000,625908000,0.044658903,0.0070162867,-9.700544
625956000,625956000,-0.049119018,0.047197003,-9.883336
626008000,626008000,0.036295265,-0.014764191,-9.81001
626056000,626056000,0.021688946,-7.528765e-05,-9.7981205
626108000,626108000,0.021512443,0.027218385,-9.779871
626156000,626156000,-0.06794061,-0.026332688,-9.821632
626208000,626208000,0.057659186,-0.019910567,-9.833938
626256000,626256000,0.030617006,0.004024542,-9.77526
626308000,626308000,-0.014797041,0.15170407,-9.88982
626356000,626356000,0.043284126,0.01625457,-9.886194
626408000,626408000,0.06486907,0.021594714,-9.83502
626456000,626456000,0.050082047,0.08224746,-9.748638
626508000,626508000,-0.0039612474,0.07438034,-9.845585
626556000,626556000,0.012138975,0.049616136,-9.888928
626608000,626608000,-3.437046e-05,0.023007099,-9.784011
626656000,626656000,-0.0019514961,0.07216553,-9.808936
626708000,626708000,-0.010547151,0.014165325,-9.824259
626756000,626756000,0.040818006,-0.013877646,-9.832544
626808000,626808000,-0.014500407,-0.026619386,-9.809119
626856000,626856000,-0.013847889,-0.029066846,-9.894603
626908000,626908000,-0.014170503,0.016884614,-9.78006
626956000,626956000,0.024897408,-0.043846823,-9.725544
627008000,627008000,0.04730566,0.057355378,-9.791154
627056000,627056000,-0.039718278,-0.015585591,-9.788622
627108000,627108000,0.09837721,-0.023910295,-9.763864
627156000,627156000,0.013907206,0.06105229,-9.792393
627208000,627208000,0.0044757165,0.08962453,-9.787671
627256000,627256000,0.048139654,0.008880383,-9.819809
627308000,627308000,0.06532475,0.049787804,-9.819664
627356000,627356000,0.075818755,-0.0048345644,-9.847106
627408000,627408000,0.016105767,-0.030891262,-9.9068775
627456000,627456000,5.063851e-05,0.06581864,-9.845505
627508000,627508000,0.003911741,-0.040665347,-9.775536
627556000,627556000,0.0055076736,-0.0019626846,-9.837006
627604000,627604000,-0.022107609,0.034239404,-9.841298
627656000,627656000,0.01686389,0.0009622929,-9.869901
627708000,627708000,0.03700681,0.07231777,-9.813171
627756000,627756000,-0.04306202,0.022463199,-9.862965
627808000,627808000,-0.00046896935,0.033187177,-9.880339
627856000,627856000,-0.031495623,0.032259505,-9.851489
627908000,627908000,-0.08292249,0.12515657,-9.833052
627956000,627956000,0.02860993,-0.02679624,-9.714619
628004000,628004000,0.04783612,0.03517285,-9.790673
628056000,628056000,0.07623239,-0.009811434,-9.858276
628108000,628108000,-0.008873762,-0.005283705,-9.739796
628156000,628156000,-0.06592508,-0.05249276,-9.787266
628208000,628208000,0.09788696,-0.04776857,-9.771732
628256000,628256000,0.021996321,0.09829349,-9.767155
628304000,628304000,0.023856895,-0.013994022,-9.841398
628356000,628356000,-0.021534994,0.14290093,-9.848997
628408000,628408000,-0.012383894,-0.07327775,-9.805456
628456000,628456000,0.07218081,-0.054686353,-9.699429
628508000,628508000,0.0373271,0.016867371,-9.817665
628556000,628556000,0.02500758,0.047651656,-9.810089
628608000,628608000,0.073357,0.021278385,-9.797069
628656000,628656000,-0.025334768,0.0009816634,-9.871812
628708000,628708000,-0.046867505,0.029580466,-9.785961
628752000,628752000,0.050901286,-0.039486054,-9.816553
628808000,628808000,0.012567097,0.06581211,-9.79339
628856000,628856000,0.025973149,-0.050242882,-9.815842
628908000,628908000,0.07141405,0.042475373,-9.764827
628956000,628956000,-0.029999163,0.08054316,-9.869768
629008000,629008000,0.019575883,0.005885007,-9.804152
629056000,629056000,0.0107813515,-0.053294636,-9.741329
629108000,629108000,-0.026621507,0.08067879,-9.7510395
629156000,629156000,0.01757997,0.10607988,-9.863467
629208000,629208000,-0.0013461004,-0.11811235,-9.783052
629256000,629256000,0.11399557,0.06007555,-9.872169
629308000,629308000,-0.08092189,-0.03861882,-9.858377
629356000,629356000,0.08789836,0.03686174,-9.799724
629408000,629408000,0.06110417,0.07212573,-9.874131
629456000,629456000,0.04237844,-0.042993687,-9.834017
629508000,629508000,0.04409157,-0.01232762,-9.834858
629556000,629556000,-0.03707869,0.00060505234,-9.852246
629608000,629608000,0.07041107,-0.06307788,-9.747739
629652000,629652000,0.083985895,0.045482893,-9.827646
629708000,629708000,0.06920838,-0.050100613,-9.857906
629756000,629756000,0.069664896,0.0932176,-9.82271
629808000,629808000,-0.009753266,-0.050053135,-9.814285
