timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
625256000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625260000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625356000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625456000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625556000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625656000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625756000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625856000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
625956000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626056000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626156000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626256000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626356000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626456000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626556000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626656000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626756000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626856000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
626956000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627056000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627156000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627256000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627356000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627456000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627556000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627656000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
627756000,0,47.398146499999996,8.5457546,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
