timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
650288000,650136000,1.1280143,0.0011571652,1.2060988,1.202497,1.2060919,1.2060943,1.2060953,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650296000,650144000,1.1280143,0.0011571652,1.208838,1.2052358,1.2088308,1.2088332,1.2088343,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650304000,650152000,1.1280143,0.0011571652,1.2115641,1.207962,1.2115571,1.2115595,1.2115608,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650312000,650160000,1.1280143,0.0011571652,1.2144567,1.2108545,1.2144496,1.214452,1.2144532,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650320000,650168000,1.1280143,0.0011571652,1.2172356,1.2136334,1.2172285,1.2172309,1.217232,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650328000,650176000,1.1280143,0.0011571652,1.220077,1.2164748,1.2200701,1.2200725,1.2200737,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650336000,650184000,1.1280143,0.0011571652,1.2230538,1.2194515,1.2230468,1.223049,1.2230501,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650344000,650192000,1.1280143,0.0011571652,1.2259609,1.2223586,1.2259538,1.2259562,1.2259574,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650352000,650200000,1.1280143,0.0011571652,1.2287843,1.2251822,1.2287774,1.2287798,1.228781,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650360000,650208000,1.1280143,0.0011571652,1.2318485,1.228246,1.2318414,1.2318438,1.2318449,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650368000,650216000,1.1280143,0.0011571652,1.2348847,1.2312825,1.2348776,1.23488,1.2348812,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650376000,650224000,1.1280143,0.0011571652,1.2380189,1.2344165,1.2380118,1.2380142,1.2380154,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650384000,650232000,1.1280143,0.0011571652,1.2410908,1.2374885,1.2410839,1.241086,1.2410872,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650392000,650240000,1.1280143,0.0011571652,1.2441483,1.240546,1.2441412,1.2441435,1.2441447,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650400000,650248000,1.1280143,0.0011571652,1.2471021,1.2435,1.2470952,1.2470976,1.2470988,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650408000,650256000,1.1280143,0.0011571652,1.2501421,1.2465398,1.250135,1.2501373,1.2501385,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650416000,650264000,1.1280143,0.0011571652,1.2531956,1.2495935,1.2531886,1.253191,1.2531922,-0.040216684,-0.041022897,-0.040217757,-0.040216923,-0.040216804,-0.06388599,-0.06300813,-0.063883305,-0.0638836,-0.0638842,0.07141405,0.043378193,0.04710766,0.6960284,0.14207165,1
650424000,650272000,1.2561979,0.0011841519,1.2563573,1.2527721,1.2563504,1.2563528,1.256354,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650432000,650280000,1.2561979,0.0011841519,1.2593032,1.255718,1.2592962,1.2592986,1.2592998,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650440000,650288000,1.2561979,0.0011841519,1.2624222,1.2588373,1.2624156,1.2624176,1.2624187,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650448000,650296000,1.2561979,0.0011841519,1.2656265,1.2620416,1.2656196,1.265622,1.2656232,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650456000,650304000,1.2561979,0.0011841519,1.2688012,1.2652161,1.2687944,1.2687967,1.2687979,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650464000,650312000,1.2561979,0.0011841519,1.2719071,1.2683219,1.2719,1.2719026,1.2719035,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650472000,650320000,1.2561979,0.0011841519,1.2749009,1.2713157,1.2748941,1.2748963,1.2748975,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650480000,650328000,1.2561979,0.0011841519,1.2780038,1.2744187,1.277997,1.2779992,1.2780004,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650488000,650336000,1.2561979,0.0011841519,1.2810913,1.2775064,1.2810843,1.2810868,1.281088,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650496000,650344000,1.2561979,0.0011841519,1.2841011,1.2805161,1.2840945,1.2840967,1.2840979,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650504000,650352000,1.2561979,0.0011841519,1.2871983,1.2836134,1.2871916,1.2871939,1.2871951,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650512000,650360000,1.2561979,0.0011841519,1.2902974,1.286712,1.2902905,1.290293,1.2902939,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650520000,650368000,1.2561979,0.0011841519,1.2933663,1.2897813,1.2933598,1.2933619,1.2933629,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650528000,650376000,1.2561979,0.0011841519,1.2963648,1.2927794,1.2963579,1.2963603,1.2963612,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650536000,650384000,1.2561979,0.0011841519,1.299389,1.2958039,1.2993823,1.2993845,1.2993858,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
650544000,650392000,1.2561979,0.0011841519,1.3024122,1.2988269,1.3024055,1.3024077,1.3024087,-0.019994617,-0.020670176,-0.01999569,-0.019995332,-0.019994974,0.0004928112,0.0015101433,0.00049591064,0.0004954338,0.00049459934,0.071415804,0.043355275,0.047108762,0.69604504,0.14207509,1
