timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
5464000,0.0,0.7020936,0.0,0.0,0.7120848,0.0,0.0,-0.001
5504000,0.0,0.70197195,0.0,0.0,0.7122047,0.0,0.0,-0.001
5560000,0.0,0.7017825,0.0,0.0,0.71239126,0.0,0.0,-0.001
5608000,0.0,0.7017624,0.0,0.0,0.7124111,0.0,0.0,-0.001
5664000,0.0,0.7016462,0.0,0.0,0.71252555,0.0,0.0,-0.001
5712000,0.0,0.70175475,0.0,0.0,0.7124186,0.0,0.0,-0.001
5760000,0.0,0.7017775,0.0,0.0,0.7123962,0.0,0.0,-0.001
5808000,0.0,0.7017806,0.0,0.0,0.7123932,0.0,0.0,-0.001
5864000,0.0,0.70183706,0.0,0.0,0.71233755,0.0,0.0,-0.001
5912000,0.0,0.70190114,0.0,0.0,0.7122744,0.0,0.0,-0.001
5960000,0.0,0.7019786,0.0,0.0,0.712198,0.0,0.0,-0.001
6008000,0.0,0.7020629,0.0,0.0,0.71211493,0.0,0.0,-0.001
6064000,0.0,0.70215726,0.0,0.0,0.712022,0.0,0.0,-0.001
6104000,0.0,0.7022121,0.0,0.0,0.7119679,0.0,0.0,-0.001
6160000,0.0,0.7021117,0.0,0.0,0.7120669,0.0,0.0,-0.001
6208000,0.0,0.70228326,0.0,0.0,0.7118977,0.0,0.0,-0.001
6264000,0.0,0.70208347,0.0,0.0,0.71209466,0.0,0.0,-0.001
6312000,0.0,0.70204675,0.0,0.0,0.71213084,0.0,0.0,-0.001
6360000,0.0,0.70196885,0.0,0.0,0.71220773,0.0,0.0,-0.001
6408000,0.0,0.70195484,0.0,0.0,0.7122215,0.0,0.0,-0.001
6464000,0.0,0.7019194,0.0,0.0,0.7122565,0.0,0.0,-0.001
6512000,0.0,0.7019604,0.0,0.0,0.712216,0.0,0.0,-0.001
6560000,0.0,0.7020011,0.0,0.0,0.71217585,0.0,0.0,-0.001
6608000,0.0,0.70206636,0.0,0.0,0.71211153,0.0,0.0,-0.001
6664000,0.0,0.7021277,0.0,0.0,0.7120511,0.0,0.0,-0.001
6704000,0.0,0.70214874,0.0,0.0,0.71203035,0.0,0.0,-0.001
6760000,0.0,0.7022539,0.0,0.0,0.7119267,0.0,0.0,-0.001
6808000,0.0,0.7022501,0.0,0.0,0.71193033,0.0,0.0,-0.001
6864000,0.0,0.7021851,0.0,0.0,0.71199447,0.0,0.0,-0.001
6912000,0.0,0.70212615,0.0,0.0,0.7120526,0.0,0.0,-0.001
6960000,0.0,0.70196223,0.0,0.0,0.7122142,0.0,0.0,-0.001
7008000,0.0,0.70201033,0.0,0.0,0.71216685,0.0,0.0,-0.001
7064000,0.0,0.7020256,0.0,0.0,0.7121517,0.0,0.0,-0.001
7104000,0.0,0.7020543,0.0,0.0,0.7121234,0.0,0.0,-0.001
7160000,0.0,0.7019634,0.0,0.0,0.7122131,0.0,0.0,-0.001
7208000,0.0,0.70187557,0.0,0.0,0.7122996,0.0,0.0,-0.001
7256000,0.0,0.7018378,0.0,0.0,0.71233684,0.0,0.0,-0.001
7312000,0.0,0.7018587,0.0,0.0,0.7123163,0.0,0.0,-0.001
7360000,0.0,0.7018747,0.0,0.0,0.71230054,0.0,0.0,-0.001
7408000,0.0,0.70203733,0.0,0.0,0.7121402,0.0,0.0,-0.001
7464000,0.0,0.70204014,0.0,0.0,0.71213746,0.0,0.0,-0.001
7512000,0.0,0.70201916,0.0,0.0,0.71215814,0.0,0.0,-0.001
7560000,0.0,0.70199853,0.0,0.0,0.71217847,0.0,0.0,-0.001
7608000,0.0,0.70202243,0.0,0.0,0.71215487,0.0,0.0,-0.001
7664000,0.0,0.70203716,0.0,0.0,0.7121404,0.0,0.0,-0.001
7704000,0.0,0.7021073,0.0,0.0,0.71207124,0.0,0.0,-0.001
7760000,0.0,0.7021315,0.0,0.0,0.71204734,0.0,0.0,-0.001
7808000,0.0,0.7021053,0.0,0.0,0.71207315,0.0,0.0,-0.001
7864000,0.0,0.702154,0.0,0.0,0.7120252,0.0,0.0,-0.001
7912000,0.0,0.7022398,0.0,0.0,0.7119405,0.0,0.0,-0.001
7960000,0.0,0.70233804,0.0,0.0,0.7118436,0.0,0.0,-0.001
8008000,0.0,0.7025359,0.0,0.0,0.7116483,0.0,0.0,-0.001
8064000,0.0,0.7026353,0.0,0.0,0.7115502,0.0,0.0,-0.001
8112000,0.0,0.702666,0.0,0.0,0.71151984,0.0,0.0,-0.001
8160000,0.0,0.70276964,0.0,0.0,0.71141756,0.0,0.0,-0.001
8208000,0.0,0.702726,0.0,0.0,0.7114606,0.0,0.0,-0.001
8264000,0.0,0.70268804,0.0,0.0,0.71149814,0.0,0.0,-0.001
8304000,0.0,0.7026698,0.0,0.0,0.7115161,0.0,0.0,-0.001
8360000,0.0,0.70270747,0.0,0.0,0.71147895,0.0,0.0,-0.001
8408000,0.0,0.7027492,0.0,0.0,0.71143776,0.0,0.0,-0.001
8464000,0.0,0.70286614,0.0,0.0,0.71132225,0.0,0.0,-0.001
8512000,0.0,0.7030148,0.0,0.0,0.71117526,0.0,0.0,-0.001
8560000,0.0,0.70301026,0.0,0.0,0.7111798,0.0,0.0,-0.001
8608000,0.0,0.7029178,0.0,0.0,0.7112711,0.0,0.0,-0.001
8664000,0.0,0.7029221,0.0,0.0,0.7112668,0.0,0.0,-0.001
8712000,0.0,0.70298177,0.0,0.0,0.71120787,0.0,0.0,-0.001
8760000,0.0,0.7030092,0.0,0.0,0.71118075,0.0,0.0,-0.001
8808000,0.0,0.7031605,0.0,0.0,0.71103114,0.0,0.0,-0.001
8864000,0.0,0.7031655,0.0,0.0,0.7110263,0.0,0.0,-0.001
8912000,0.0,0.70320076,0.0,0.0,0.7109913,0.0,0.0,-0.001
8960000,0.0,0.7032398,0.0,0.0,0.7109527,0.0,0.0,-0.001
9008000,0.0,0.703326,0.0,0.0,0.71086746,0.0,0.0,-0.001
9064000,0.0,0.7033553,0.0,0.0,0.71083844,0.0,0.0,-0.001
9112000,0.0,0.7032657,0.0,0.0,0.7109271,0.0,0.0,-0.001
9160000,0.0,0.7033458,0.0,0.0,0.7108479,0.0,0.0,-0.001
9208000,0.0,0.70323753,0.0,0.0,0.710955,0.0,0.0,-0.001
9256000,0.0,0.70327884,0.0,0.0,0.71091413,0.0,0.0,-0.001
9312000,0.0,0.7033495,0.0,0.0,0.7108442,0.0,0.0,-0.001
9360000,0.0,0.7032642,0.0,0.0,0.7109287,0.0,0.0,-0.001
9408000,0.0,0.7032293,0.0,0.0,0.71096313,0.0,0.0,-0.001
9464000,0.0,0.70315844,0.0,0.0,0.71103317,0.0,0.0,-0.001
9512000,0.0,0.7031203,0.0,0.0,0.711071,0.0,0.0,-0.001
9560000,0.0,0.70313233,0.0,0.0,0.711059,0.0,0.0,-0.001
9608000,0.0,0.7031279,0.0,0.0,0.7110634,0.0,0.0,-0.001
9656000,0.0,0.703084,0.0,0.0,0.71110684,0.0,0.0,-0.001
9712000,0.0,0.70311326,0.0,0.0,0.71107787,0.0,0.0,-0.001
9760000,0.0,0.7031707,0.0,0.0,0.71102107,0.0,0.0,-0.001
9808000,0.0,0.7031935,0.0,0.0,0.71099854,0.0,0.0,-0.001
9856000,0.0,0.70319134,0.0,0.0,0.7110007,0.0,0.0,-0.001
9912000,0.0,0.7031951,0.0,0.0,0.7109969,0.0,0.0,-0.001
9960000,0.0,0.7032106,0.0,0.0,0.71098167,0.0,0.0,-0.001
10008000,0.0,0.7031633,0.0,0.0,0.71102834,0.0,0.0,-0.001
10064000,0.0,0.7032719,0.0,0.0,0.710921,0.0,0.0,-0.001
10104000,0.0,0.7032884,0.0,0.0,0.71090466,0.0,0.0,-0.001
10160000,0.0,0.7032838,0.0,0.0,0.7109093,0.0,0.0,-0.001
10208000,0.0,0.7031516,0.0,0.0,0.71104,0.0,0.0,-0.001
10264000,0.0,0.70313,0.0,0.0,0.71106136,0.0,0.0,-0.001
10312000,0.0,0.7029584,0.0,0.0,0.71123093,0.0,0.0,-0.001
10360000,0.0,0.7029225,0.0,0.0,0.7112664,0.0,0.0,-0.001
10408000,0.0,0.7029748,0.0,0.0,0.7112148,0.0,0.0,-0.001
10464000,0.0,0.7030314,0.0,0.0,0.7111588,0.0,0.0,-0.001
10512000,0.0,0.702967,0.0,0.0,0.71122247,0.0,0.0,-0.001
10560000,0.0,0.70292443,0.0,0.0,0.71126455,0.0,0.0,-0.001
10608000,0.0,0.7030125,0.0,0.0,0.71117747,0.0,0.0,-0.001
10664000,0.0,0.70311004,0.0,0.0,0.7110811,0.0,0.0,-0.001
10712000,0.0,0.7031282,0.0,0.0,0.7110631,0.0,0.0,-0.001
10760000,0.0,0.7031045,0.0,0.0,0.7110866,0.0,0.0,-0.001
10808000,0.0,0.7031493,0.0,0.0,0.7110422,0.0,0.0,-0.001
10864000,0.0,0.70307666,0.0,0.0,0.71111405,0.0,0.0,-0.001
10904000,0.0,0.7030546,0.0,0.0,0.7111359,0.0,0.0,-0.001
10960000,0.0,0.7031471,0.0,0.0,0.71104443,0.0,0.0,-0.001
11008000,0.0,0.7031919,0.0,0.0,0.71100014,0.0,0.0,-0.001
11064000,0.0,0.7032248,0.0,0.0,0.7109676,0.0,0.0,-0.001
11112000,0.0,0.7031919,0.0,0.0,0.71100014,0.0,0.0,-0.001
11160000,0.0,0.70324,0.0,0.0,0.7109525,0.0,0.0,-0.001
11208000,0.0,0.70334107,0.0,0.0,0.7108526,0.0,0.0,-0.001
11264000,0.0,0.7033458,0.0,0.0,0.7108479,0.0,0.0,-0.001
11312000,0.0,0.70336074,0.0,0.0,0.7108331,0.0,0.0,-0.001
11360000,0.0,0.70328987,0.0,0.0,0.7109032,0.0,0.0,-0.001
11408000,0.0,0.70326376,0.0,0.0,0.7109291,0.0,0.0,-0.001
11464000,0.0,0.70331484,0.0,0.0,0.7108785,0.0,0.0,-0.001
11512000,0.0,0.7032817,0.0,0.0,0.71091133,0.0,0.0,-0.001
11560000,0.0,0.7033452,0.0,0.0,0.71084857,0.0,0.0,-0.001
11608000,0.0,0.7034349,0.0,0.0,0.7107597,0.0,0.0,-0.001
11656000,0.0,0.70334977,0.0,0.0,0.7108439,0.0,0.0,-0.001
11712000,0.0,0.7032721,0.0,0.0,0.7109208,0.0,0.0,-0.001
11760000,0.0,0.70322233,0.0,0.0,0.71097,0.0,0.0,-0.001
11808000,0.0,0.70324,0.0,0.0,0.7109525,0.0,0.0,-0.001
11864000,0.0,0.7032696,0.0,0.0,0.71092325,0.0,0.0,-0.001
11904000,0.0,0.70327514,0.0,0.0,0.7109178,0.0,0.0,-0.001
11960000,0.0,0.70326746,0.0,0.0,0.71092534,0.0,0.0,-0.001
12008000,0.0,0.70323604,0.0,0.0,0.71095645,0.0,0.0,-0.001
12064000,0.0,0.70325524,0.0,0.0,0.71093744,0.0,0.0,-0.001
12112000,0.0,0.7033927,0.0,0.0,0.7108014,0.0,0.0,-0.001
12160000,0.0,0.70340425,0.0,0.0,0.71079004,0.0,0.0,-0.001
12208000,0.0,0.70329124,0.0,0.0,0.7109019,0.0,0.0,-0.001
12264000,0.0,0.70336485,0.0,0.0,0.7108291,0.0,0.0,-0.001
12304000,0.0,0.70333457,0.0,0.0,0.710859,0.0,0.0,-0.001
12360000,0.0,0.7032687,0.0,0.0,0.71092415,0.0,0.0,-0.001
12408000,0.0,0.7032749,0.0,0.0,0.710918,0.0,0.0,-0.001
12464000,0.0,0.70332474,0.0,0.0,0.7108687,0.0,0.0,-0.001
12512000,0.0,0.7032518,0.0,0.0,0.7109409,0.0,0.0,-0.001
12560000,0.0,0.70324033,0.0,0.0,0.71095216,0.0,0.0,-0.001
12608000,0.0,0.7032639,0.0,0.0,0.710929,0.0,0.0,-0.001
12664000,0.0,0.7033494,0.0,0.0,0.7108443,0.0,0.0,-0.001
12712000,0.0,0.70337546,0.0,0.0,0.7108185,0.0,0.0,-0.001
12760000,0.0,0.7034109,0.0,0.0,0.7107834,0.0,0.0,-0.001
12808000,0.0,0.7034866,0.0,0.0,0.7107085,0.0,0.0,-0.001
12864000,0.0,0.7035744,0.0,0.0,0.7106216,0.0,0.0,-0.001
12904000,0.0,0.7035513,0.0,0.0,0.7106445,0.0,0.0,-0.001
12960000,0.0,0.70345914,0.0,0.0,0.71073574,0.0,0.0,-0.001
13008000,0.0,0.7033586,0.0,0.0,0.7108352,0.0,0.0,-0.001
13064000,0.0,0.70332897,0.0,0.0,0.7108646,0.0,0.0,-0.001
13104000,0.0,0.70334107,0.0,0.0,0.7108526,0.0,0.0,-0.001
13160000,0.0,0.7033245,0.0,0.0,0.71086895,0.0,0.0,-0.001
13208000,0.0,0.7033406,0.0,0.0,0.71085304,0.0,0.0,-0.001
13256000,0.0,0.70325834,0.0,0.0,0.71093446,0.0,0.0,-0.001
13312000,0.0,0.70322883,0.0,0.0,0.71096367,0.0,0.0,-0.001
13360000,0.0,0.7032302,0.0,0.0,0.71096224,0.0,0.0,-0.001
13408000,0.0,0.7031833,0.0,0.0,0.71100867,0.0,0.0,-0.001
13456000,0.0,0.7031266,0.0,0.0,0.71106464,0.0,0.0,-0.001
13512000,0.0,0.70325744,0.0,0.0,0.7109353,0.0,0.0,-0.001
13560000,0.0,0.7033072,0.0,0.0,0.7108861,0.0,0.0,-0.001
13608000,0.0,0.70337844,0.0,0.0,0.71081555,0.0,0.0,-0.001
13656000,0.0,0.7034284,0.0,0.0,0.71076614,0.0,0.0,-0.001
13712000,0.0,0.7033762,0.0,0.0,0.7108178,0.0,0.0,-0.001
13760000,0.0,0.7034465,0.0,0.0,0.71074826,0.0,0.0,-0.001
13808000,0.0,0.7034085,0.0,0.0,0.71078587,0.0,0.0,-0.001
13864000,0.0,0.70345616,0.0,0.0,0.7107387,0.0,0.0,-0.001
13912000,0.0,0.7034839,0.0,0.0,0.7107112,0.0,0.0,-0.001
13960000,0.0,0.7034346,0.0,0.0,0.71076,0.0,0.0,-0.001
14008000,0.0,0.7034303,0.0,0.0,0.7107643,0.0,0.0,-0.001
14064000,0.0,0.7033761,0.0,0.0,0.7108179,0.0,0.0,-0.001
14112000,0.0,0.70333487,0.0,0.0,0.71085876,0.0,0.0,-0.001
14160000,0.0,0.70331633,0.0,0.0,0.710877,0.0,0.0,-0.001
14208000,0.0,0.7033399,0.0,0.0,0.71085376,0.0,0.0,-0.001
14256000,0.0,0.70339704,0.0,0.0,0.71079725,0.0,0.0,-0.001
14304000,0.0,0.70333374,0.0,0.0,0.71085984,0.0,0.0,-0.001
14360000,0.0,0.70333666,0.0,0.0,0.71085685,0.0,0.0,-0.001
14408000,0.0,0.7032987,0.0,0.0,0.71089447,0.0,0.0,-0.001
14464000,0.0,0.7031956,0.0,0.0,0.71099645,0.0,0.0,-0.001
14512000,0.0,0.70316577,0.0,0.0,0.711026,0.0,0.0,-0.001
14560000,0.0,0.7032254,0.0,0.0,0.71096706,0.0,0.0,-0.001
14608000,0.0,0.70321536,0.0,0.0,0.710977,0.0,0.0,-0.001
14656000,0.0,0.7031831,0.0,0.0,0.71100885,0.0,0.0,-0.001
14712000,0.0,0.7032623,0.0,0.0,0.71093047,0.0,0.0,-0.001
14760000,0.0,0.7033373,0.0,0.0,0.71085626,0.0,0.0,-0.001
14808000,0.0,0.7033534,0.0,0.0,0.71084034,0.0,0.0,-0.001
14864000,0.0,0.7033417,0.0,0.0,0.7108519,0.0,0.0,-0.001
14912000,0.0,0.7032576,0.0,0.0,0.7109351,0.0,0.0,-0.001
14960000,0.0,0.703195,0.0,0.0,0.71099705,0.0,0.0,-0.001
15008000,0.0,0.70318836,0.0,0.0,0.7110037,0.0,0.0,-0.001
15064000,0.0,0.7031973,0.0,0.0,0.7109948,0.0,0.0,-0.001
15112000,0.0,0.70321774,0.0,0.0,0.7109746,0.0,0.0,-0.001
15160000,0.0,0.70326316,0.0,0.0,0.71092963,0.0,0.0,-0.001
15208000,0.0,0.7033921,0.0,0.0,0.7108021,0.0,0.0,-0.001
15264000,0.0,0.70340824,0.0,0.0,0.7107861,0.0,0.0,-0.001
15312000,0.0,0.70348257,0.0,0.0,0.71071255,0.0,0.0,-0.001
15360000,0.0,0.7036012,0.0,0.0,0.71059513,0.0,0.0,-0.001
15408000,0.0,0.7036074,0.0,0.0,0.71058893,0.0,0.0,-0.001
15456000,0.0,0.70352435,0.0,0.0,0.7106711,0.0,0.0,-0.001
15512000,0.0,0.70353884,0.0,0.0,0.7106568,0.0,0.0,-0.001
15560000,0.0,0.7034019,0.0,0.0,0.71079236,0.0,0.0,-0.001
15608000,0.0,0.7033404,0.0,0.0,0.7108532,0.0,0.0,-0.001
15664000,0.0,0.70327973,0.0,0.0,0.7109133,0.0,0.0,-0.001
15712000,0.0,0.7032194,0.0,0.0,0.71097296,0.0,0.0,-0.001
15760000,0.0,0.7032604,0.0,0.0,0.7109323,0.0,0.0,-0.001
15808000,0.0,0.7033047,0.0,0.0,0.7108885,0.0,0.0,-0.001
15856000,0.0,0.7032704,0.0,0.0,0.71092254,0.0,0.0,-0.001
15912000,0.0,0.7033541,0.0,0.0,0.7108396,0.0,0.0,-0.001
15960000,0.0,0.7033079,0.0,0.0,0.71088535,0.0,0.0,-0.001
16008000,0.0,0.70323783,0.0,0.0,0.7109547,0.0,0.0,-0.001
16056000,0.0,0.70322037,0.0,0.0,0.71097195,0.0,0.0,-0.001
16112000,0.0,0.7033473,0.0,0.0,0.7108464,0.0,0.0,-0.001
16160000,0.0,0.70339966,0.0,0.0,0.71079457,0.0,0.0,-0.001
16208000,0.0,0.7033994,0.0,0.0,0.71079487,0.0,0.0,-0.001
16264000,0.0,0.7033858,0.0,0.0,0.71080834,0.0,0.0,-0.001
16312000,0.0,0.7033194,0.0,0.0,0.7108741,0.0,0.0,-0.001
16360000,0.0,0.70331824,0.0,0.0,0.71087515,0.0,0.0,-0.001
16408000,0.0,0.70325327,0.0,0.0,0.7109394,0.0,0.0,-0.001
16456000,0.0,0.70326275,0.0,0.0,0.71093005,0.0,0.0,-0.001
16512000,0.0,0.7031713,0.0,0.0,0.7110205,0.0,0.0,-0.001
16560000,0.0,0.7031462,0.0,0.0,0.71104527,0.0,0.0,-0.001
16608000,0.0,0.7030433,0.0,0.0,0.711147,0.0,0.0,-0.001
16664000,0.0,0.70304036,0.0,0.0,0.71115,0.0,0.0,-0.001
16712000,0.0,0.7030812,0.0,0.0,0.7111096,0.0,0.0,-0.001
16760000,0.0,0.70307577,0.0,0.0,0.71111494,0.0,0.0,-0.001
16808000,0.0,0.7029807,0.0,0.0,0.71120894,0.0,0.0,-0.001
16864000,0.0,0.7030103,0.0,0.0,0.71117973,0.0,0.0,-0.001
16912000,0.0,0.70306784,0.0,0.0,0.7111229,0.0,0.0,-0.001
16960000,0.0,0.7030554,0.0,0.0,0.7111351,0.0,0.0,-0.001
17008000,0.0,0.70310557,0.0,0.0,0.7110855,0.0,0.0,-0.001
17064000,0.0,0.7030823,0.0,0.0,0.71110857,0.0,0.0,-0.001
17112000,0.0,0.70321745,0.0,0.0,0.7109749,0.0,0.0,-0.001
17160000,0.0,0.70329666,0.0,0.0,0.7108965,0.0,0.0,-0.001
17208000,0.0,0.70322883,0.0,0.0,0.71096367,0.0,0.0,-0.001
17256000,0.0,0.7031916,0.0,0.0,0.71100044,0.0,0.0,-0.001
17312000,0.0,0.7031765,0.0,0.0,0.71101534,0.0,0.0,-0.001
17360000,0.0,0.70315874,0.0,0.0,0.71103287,0.0,0.0,-0.001
17408000,0.0,0.7031089,0.0,0.0,0.7110823,0.0,0.0,-0.001
17464000,0.0,0.70307314,0.0,0.0,0.7111176,0.0,0.0,-0.001
17512000,0.0,0.7030743,0.0,0.0,0.7111164,0.0,0.0,-0.001
17560000,0.0,0.7030282,0.0,0.0,0.711162,0.0,0.0,-0.001
17608000,0.0,0.7030489,0.0,0.0,0.7111416,0.0,0.0,-0.001
17664000,0.0,0.7030049,0.0,0.0,0.7111851,0.0,0.0,-0.001
17712000,0.0,0.7029522,0.0,0.0,0.71123713,0.0,0.0,-0.001
17760000,0.0,0.7029022,0.0,0.0,0.7112865,0.0,0.0,-0.001
17808000,0.0,0.70283276,0.0,0.0,0.71135515,0.0,0.0,-0.001
17864000,0.0,0.70283175,0.0,0.0,0.71135616,0.0,0.0,-0.001
17912000,0.0,0.702784,0.0,0.0,0.7114033,0.0,0.0,-0.001
17960000,0.0,0.7027832,0.0,0.0,0.7114041,0.0,0.0,-0.001
18008000,0.0,0.7027451,0.0,0.0,0.71144176,0.0,0.0,-0.001
18064000,0.0,0.7028349,0.0,0.0,0.711353,0.0,0.0,-0.001
18112000,0.0,0.70281625,0.0,0.0,0.7113714,0.0,0.0,-0.001
18160000,0.0,0.7028862,0.0,0.0,0.71130234,0.0,0.0,-0.001
18208000,0.0,0.70286316,0.0,0.0,0.7113251,0.0,0.0,-0.001
18264000,0.0,0.70283633,0.0,0.0,0.7113517,0.0,0.0,-0.001
18312000,0.0,0.70285404,0.0,0.0,0.7113341,0.0,0.0,-0.001
18360000,0.0,0.7029139,0.0,0.0,0.711275,0.0,0.0,-0.001
18408000,0.0,0.7029708,0.0,0.0,0.7112187,0.0,0.0,-0.001
18456000,0.0,0.7031209,0.0,0.0,0.7110703,0.0,0.0,-0.001
18512000,0.0,0.7030588,0.0,0.0,0.71113175,0.0,0.0,-0.001
18560000,0.0,0.7030955,0.0,0.0,0.7110955,0.0,0.0,-0.001
18608000,0.0,0.70311886,0.0,0.0,0.7110724,0.0,0.0,-0.001
18664000,0.0,0.70301515,0.0,0.0,0.7111749,0.0,0.0,-0.001
18704000,0.0,0.7029203,0.0,0.0,0.7112686,0.0,0.0,-0.001
18760000,0.0,0.7028633,0.0,0.0,0.711325,0.0,0.0,-0.001
18808000,0.0,0.7028084,0.0,0.0,0.71137923,0.0,0.0,-0.001
18864000,0.0,0.70287913,0.0,0.0,0.7113093,0.0,0.0,-0.001
18912000,0.0,0.70285803,0.0,0.0,0.7113301,0.0,0.0,-0.001
18960000,0.0,0.70282805,0.0,0.0,0.71135974,0.0,0.0,-0.001
19008000,0.0,0.7028843,0.0,0.0,0.7113042,0.0,0.0,-0.001
19064000,0.0,0.7028345,0.0,0.0,0.7113535,0.0,0.0,-0.001
19112000,0.0,0.70278674,0.0,0.0,0.71140057,0.0,0.0,-0.001
19160000,0.0,0.70285743,0.0,0.0,0.7113308,0.0,0.0,-0.001
19208000,0.0,0.70294034,0.0,0.0,0.7112488,0.0,0.0,-0.001
