timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1264000,1264000,-0.007410735,-0.008540497,0.00059745455,-0.40938982,-0.6232722,0.31188244
1268000,1268000,-0.006861797,-0.009514403,-0.00025708406,-0.2265379,-0.49622625,0.13609108
1276000,1276000,0.0071255527,-0.00024582006,0.0018564063,0.9236311,0.5027764,0.26485333
1284000,1284000,0.002629046,0.0020792163,-0.0029261238,0.021982253,0.30031884,-0.29606292
1296000,1296000,-0.0032083034,0.005771503,0.002790188,-0.40219408,0.45476437,0.47690266
1304000,1304000,-0.0068955836,0.0030352636,-0.0029494113,-0.39054337,-0.104845285,-0.18747339
1316000,1316000,0.010838953,-0.011218511,0.00835741,0.7558979,-0.60615146,0.45956445
1324000,1324000,0.003023386,-0.015220839,0.009571725,-0.19113639,-0.6097498,0.3488012
1336000,1336000,0.0071666185,-0.011081277,0.019016124,0.27679712,0.113834225,0.5291133
1344000,1344000,-4.4069253e-05,-0.008112869,0.010207445,-0.4051248,0.1788398,-0.37649482
1356000,1356000,-0.0066334605,-0.008956852,-0.0025776157,-0.4300837,0.18068251,-0.7950798
1364000,1364000,0.0035792259,0.00077133556,-0.0011693769,0.5663864,0.6986122,-0.20478134
1376000,1376000,0.0019125628,0.009899106,0.0039341897,-0.1603587,0.9119252,0.20481479
1384000,1384000,-5.6143326e-06,0.0016897689,0.0020915205,-0.1655445,-0.33520293,-0.010919913
1396000,1396000,0.005078695,-0.007897672,0.011723919,0.2478056,-0.34065968,0.43779102
1404000,1404000,0.008336615,-0.004479184,0.00036752023,0.39436483,0.10644119,-0.52777785
1416000,1416000,-0.00028129353,-0.0046722833,-0.008484995,-0.60325205,0.06081465,-0.7840047
1424000,1424000,-0.0037617155,0.009365315,-0.0028638877,-0.53538966,0.9676713,0.023156779
1436000,1436000,0.0027521732,-0.0064375764,-0.00853801,0.4023199,-0.6304183,-0.487475
1444000,1444000,0.017436016,-0.0061795535,-0.0128905,1.1919799,-0.26726106,-0.3980443
1456000,1456000,-0.0013128617,-0.0013396085,-0.004650002,-0.71312475,0.23371252,0.207735
1464000,1464000,-0.013541596,0.00028151763,-0.0103638135,-1.1970048,0.1716884,-0.31891093
1476000,1476000,-0.0024533235,-0.002721976,-0.0034224251,0.47187775,0.0430805,0.41179955
1484000,1484000,0.0091683315,-0.0014269183,-0.0044004964,1.0914323,0.049002796,0.08876465
1496000,1496000,0.0039007221,-0.013091415,-0.005226852,-0.21161377,-0.5703439,-0.017790483
1504000,1504000,-0.0038313651,-0.0028165064,-0.00931311,-0.69322836,0.51494026,-0.35591498
1512000,1512000,-0.01563456,0.009534658,0.0039021068,-0.98023844,1.0401856,0.84817827
1524000,1524000,-0.0009496908,-0.0021023813,-0.010918304,0.4878804,-0.5127607,-0.87760377
1536000,1536000,0.00519445,0.007892777,-0.00055173796,0.4408298,0.47706932,0.71436363
1544000,1544000,0.003602045,-0.01356864,-0.0026182083,0.06710681,-1.2995527,0.10109583
1556000,1556000,-0.006338919,-0.00852652,0.007921086,-0.4879881,0.11414097,0.8702023
1564000,1564000,0.001612746,-0.012526882,0.01639647,0.40651044,-0.2978199,0.8522117
