timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
59136000,59136000,1310988,1310988,-6.072017e-05,4.3675667e-05,1.2783349e-05,0.00016280572,-1.915293e-05,-0.039288856,4000,4000,0,0,0,1
59636000,59636000,1310988,1310988,1.0653641e-06,-9.587501e-06,-2.9827364e-05,6.2249244e-05,-0.0002537847,-0.0391883,4000,4000,0,0,0,1
60136000,60136000,1310988,1310988,7.563376e-05,2.6631635e-05,-9.587569e-06,0.00049320556,8.6191954e-05,-0.039264914,4000,4000,0,0,0,1
60636000,60636000,1310988,1310988,-2.1305248e-05,-1.0652772e-05,-3.4088454e-05,-3.351884e-05,0.00018674842,-0.038652,4000,4000,0,0,0,1
61136000,61136000,1310988,1310988,7.45685e-06,-1.3848456e-05,-6.3915545e-06,0.0002442086,0.0003639194,-0.038910575,4000,4000,0,0,0,1
61636000,61636000,1310988,1310988,-3.5153746e-05,7.4568948e-06,7.4567656e-06,9.5768075e-05,-0.00015322826,-0.038575385,4000,4000,0,0,0,1
62136000,62136000,1310988,1310988,2.8369713e-11,5.3262675e-06,-2.9827417e-05,-0.0002442086,2.3942706e-05,-0.039513905,4000,4000,0,0,0,1
62636000,62636000,1310988,1310988,4.3675867e-05,-3.72843e-05,-2.237044e-05,-1.4365205e-05,-2.3941333e-05,-0.0391452,4000,4000,0,0,0,1
63136000,63136000,1310988,1310988,2.7697266e-05,7.1372706e-05,4.367562e-05,-0.00039264906,0.0003639194,-0.039149992,4000,4000,0,0,0,1
63636000,63636000,1310988,1310988,2.2370503e-05,3.302324e-05,-4.261022e-06,-2.3942017e-05,-0.00031124556,-0.038924936,4000,4000,0,0,0,1
64136000,64136000,1310988,1310988,-6.391587e-05,-1.0653623e-06,1.0652686e-05,0.00017717094,0.00035913097,-0.038872264,4000,4000,0,0,0,1
64636000,64636000,1310988,1310988,1.3848548e-05,-3.3023207e-05,-3.621895e-05,1.915362e-05,0.00019153682,-0.039485183,4000,4000,0,0,0,1
65136000,65136000,1310988,1310988,-4.1545292e-05,-5.113264e-05,-3.408858e-05,-0.00011013329,-0.00023941952,-0.039360676,4000,4000,0,0,0,1
65636000,65636000,1310988,1310988,0.00011611372,4.048047e-05,1.278299e-05,0.00063206925,0.000454899,-0.03931279,4000,4000,0,0,0,1
66136000,66136000,1310988,1310988,1.8109502e-05,-6.498114e-05,-6.391532e-06,0.00016759415,0.00010534556,-0.039346315,4000,4000,0,0,0,1
66636000,66636000,1310988,1310988,2.1305128e-05,4.261068e-05,-1.4913659e-05,0.0001244985,-5.2671752e-05,-0.039360676,4000,4000,0,0,0,1
67136000,67136000,1310988,1310988,-2.982745e-05,-2.5566242e-05,-1.9174839e-05,7.6614466e-05,7.661515e-05,-0.039308004,4000,4000,0,0,0,1
67636000,67636000,1310988,1310988,-2.1305286e-05,1.0652652e-05,6.3915854e-06,-0.00029209268,0.000158018,-0.039360676,4000,4000,0,0,0,1
68136000,68136000,1310988,1310988,-2.9827339e-05,9.587251e-06,4.261066e-05,-0.00020111295,0.00021547887,-0.0393511,4000,4000,0,0,0,1
68636000,68636000,1310988,1310988,-6.391592e-06,-1.8109473e-05,-1.8109524e-05,0.00034476508,-0.00039264842,-0.03892972,4000,4000,0,0,0,1
69136000,69136000,1310988,1310988,-1.810938e-05,5.4328513e-05,2.7696908e-05,9.576806e-06,0.00013407599,-0.039312795,4000,4000,0,0,0,1
69636000,69636000,1310988,1310988,-8.522209e-06,7.457006e-06,4.5806333e-05,9.576807e-05,-0.00015801663,-0.039011125,4000,4000,0,0,0,1
