timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
35488000,0,47.3977508,8.5456074,488.104,488.104,1756152924804563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.01,0.0,5.8163095,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
35892000,0,47.3977508,8.5456074,488.096,488.096,1756152925204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.04,5.5555573,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
36288000,0,47.3977508,8.5456074,488.098,488.098,1756152925608563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,5.1298714,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
36688000,0,47.3977508,8.5456074,488.10200000000003,488.10200000000003,1756152926004563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,-0.03,0.5237733,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
37088000,0,47.3977508,8.5456074,488.113,488.113,1756152926408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,-0.01,0.750317,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
37488000,0,47.3977508,8.5456074,488.104,488.104,1756152926804563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,4.1381755,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
37888000,0,47.3977508,8.5456074,488.10200000000003,488.10200000000003,1756152927204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5814157,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
38288000,0,47.3977508,8.5456075,488.101,488.101,1756152927608563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.01,5.6862826,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
38688000,0,47.3977508,8.5456074,488.1,488.1,1756152928004563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.01,1.2850859,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
39088000,0,47.3977508,8.5456074,488.11,488.11,1756152928408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5399039,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
39488000,0,47.3977508,8.5456074,488.10200000000003,488.10200000000003,1756152928804563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.03,0.6661921,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
39888000,0,47.3977508,8.5456075,488.115,488.115,1756152929204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.806885,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
40288000,0,47.3977508,8.5456074,488.10900000000004,488.10900000000004,1756152929608563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,2.5642376,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
40688000,0,47.3977508,8.5456074,488.10900000000004,488.10900000000004,1756152930004563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.8643064,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
41084000,0,47.3977508,8.5456074,488.10900000000004,488.10900000000004,1756152930408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.3400364,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
41488000,0,47.3977508,8.5456074,488.10200000000003,488.10200000000003,1756152930804563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.1185814,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
41888000,0,47.3977508,8.5456075,488.096,488.096,1756152931204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.44383723,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
42284000,0,47.3977508,8.5456074,488.1,488.1,1756152931608563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.5953318,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
42688000,0,47.3977508,8.5456074,488.11,488.11,1756152932004563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1458087,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
43088000,0,47.3977508,8.5456074,488.105,488.105,1756152932408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.2099085,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
43484000,0,47.3977508,8.5456074,488.096,488.096,1756152932804563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.401821,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
