timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
3632000,3480000,1310988,0.00079895236,0.00016437334,0.0017786762,0.15,2.3469578e-05,2.3468994e-05,2.4910452e-05,1310988,0.0016356569,0.0038409256,0.005428444,0.4,0.0323757,0.032611284,0.0028981892,197388,-0.00032739033,0.0012409565,3.4015364e-05,0.5,0.0017607745,0.0013394789,0.0013274595,1,0,1,0,1,0
4032000,3880000,1310988,0.000868227,0.00045860762,0.0012116343,0.15,1.9296853e-05,1.9295578e-05,2.039109e-05,1310988,0.0069128857,0.0023214493,0.0052646454,0.4,0.025184905,0.025324898,0.002741198,197388,-0.0002129999,0.0013107304,-9.992291e-05,0.5,0.0017198037,0.0013094149,0.0012994829,1,0,1,0,1,0
4424000,4272000,1310988,0.0004871926,0.0005854176,0.0010871728,0.15,1.6474167e-05,1.6473234e-05,1.725309e-05,1310988,0.0077428706,0.0017639827,0.0052291933,0.4,0.025168082,0.025305621,0.0027368644,197388,-0.00029936983,0.0010314602,-0.00025285443,0.5,0.0016911058,0.0012954834,0.0012853221,1,0,1,0,1,0
4432000,4280000,1310988,0.00049283274,0.000563558,0.001087307,0.15,1.6342483e-05,1.6340602e-05,1.7253149e-05,1310988,0.009282188,-0.0033207915,0.004959238,0.4,0.017900465,0.017966311,0.0025371846,197388,-0.00022902152,0.0010542177,-0.00024295735,0.5,0.0016894969,0.0012918068,0.0012843662,1,0,1,0,1,0
4752000,4600000,1310988,0.00029919107,0.00023389481,0.0009986423,0.15,1.4271714e-05,1.4270266e-05,1.4951173e-05,1310988,0.01031846,-0.0020846592,0.004918955,0.4,0.017864542,0.01792951,0.0025310142,197388,-0.00028544458,0.0011746633,-0.00035830738,0.5,0.0016761072,0.0012864157,0.0012789298,1,0,1,0,1,0
4832000,4680000,1310988,0.0002786898,0.00020142188,0.0009993138,0.15,1.4149116e-05,1.41468745e-05,1.494872e-05,1310988,0.007867226,-0.009660134,0.004378827,0.4,0.012647202,0.0126733305,0.002298207,197388,-0.00017920615,0.0010901545,-0.0003820149,0.5,0.0016724009,0.0012826755,0.0012771541,1,0,1,0,1,0
4952000,4800000,1310988,0.00012348525,0.0001394469,0.0009076866,0.15,1.3312838e-05,1.331084e-05,1.4012129e-05,1310988,0.008828989,-0.009371567,0.004387647,0.4,0.012617908,0.0126437675,0.0022947835,197388,-0.00014206891,0.0011250713,-0.00032461667,0.5,0.0016671298,0.0012807585,0.0012752329,1,0,1,0,1,0
5232000,5080000,1310988,-3.3238975e-06,4.0592746e-05,0.0008133562,0.15,1.2449759e-05,1.2447002e-05,1.3179196e-05,1310988,0.00438404,-0.010052418,0.003896882,0.4,0.009302298,0.009313381,0.0020381727,197388,-0.00021229962,0.0010429753,-0.00034789174,0.5,0.0016578082,0.0012759616,0.0012717056,1,0,1,0,1,0
5632000,5480000,1310988,-6.872437e-05,-4.5779834e-05,0.00078302505,0.15,1.1081685e-05,1.107873e-05,1.1781964e-05,1310988,0.0032590963,-0.009577727,0.005034871,0.4,0.007233289,0.0072409967,0.0017753204,197388,-0.00024176035,0.0009582934,-0.0003455304,0.5,0.001648611,0.0012720106,0.0012685477,1,0,1,0,1,0
5752000,5600000,1310988,-0.00016581336,-0.00015133161,0.0010685662,0.15,1.0562378e-05,1.0559649e-05,1.1188662e-05,1310988,0.0041801184,-0.008523851,0.0050647147,0.4,0.0071916725,0.0071994322,0.0017690151,197388,-0.00027679084,0.0010580071,-0.0003494483,0.5,0.0016455604,0.0012710775,0.0012676117,1,0,1,0,1,0
5952000,5800000,1310988,1.4792051e-05,-8.2758605e-05,0.0010458912,0.15,1.0090223e-05,1.0087677e-05,1.0647902e-05,1310988,0.0026228912,-0.009234093,0.0050869896,0.4,0.0071524493,0.007160485,0.0017610865,197388,-0.0003002605,0.0010617505,-0.00037770078,0.5,0.001641412,0.0012698717,0.0012663858,1,0,1,0,1,0
6032000,5880000,1310988,-8.808751e-06,-9.1523834e-05,0.0010458681,0.15,9.944577e-06,9.941242e-06,1.0644075e-05,1310988,0.0014076311,-0.011245539,0.0057626422,0.4,0.005940623,0.0059498646,0.0015272219,197388,-0.00028132266,0.0010248693,-0.0003683764,0.5,0.0016399816,0.0012688056,0.0012658351,1,0,1,0,1,0
6152000,6000000,1310988,4.3077467e-05,5.6817436e-05,0.00089902896,0.15,9.524524e-06,9.521395e-06,1.0155432e-05,1310988,0.0012264416,-0.012812959,0.0057052136,0.4,0.0058958936,0.0059052818,0.0015206081,197388,-0.0002651194,0.0010685506,-0.00034526276,0.5,0.0016375589,0.0012681179,0.0012651423,1,0,1,0,1,0
6432000,6280000,1310988,-3.5256136e-05,1.3485553e-05,0.00084188563,0.15,8.971507e-06,8.96765e-06,9.70563e-06,1310988,0.00023904978,-0.014092607,0.0062241587,0.4,0.005119158,0.0051316274,0.0012985896,197388,-0.00020741245,0.0009864421,-0.0003692024,0.5,0.00163406,0.0012667354,0.0012641007,1,0,1,0,1,0
6752000,6600000,1310988,-0.00015997075,0.00014452566,0.0009553977,0.15,8.311193e-06,8.307685e-06,8.915083e-06,1310988,0.0020674046,-0.015005551,0.0061886795,0.4,0.0050271037,0.00504039,0.0012828236,197388,-0.00028394032,0.0010343487,-0.0003203624,0.5,0.0016292825,0.0012654627,0.0012628011,1,0,1,0,1,0
6832000,6680000,1310988,-0.00018988094,0.00013059539,0.000956628,0.15,8.1187545e-06,8.114258e-06,8.910784e-06,1310988,0.0015667533,-0.016551172,0.0066510607,0.4,0.0045830035,0.0045984685,0.001100885,197388,-0.00025838925,0.0010193511,-0.00034010306,0.5,0.0016282677,0.0012649214,0.0012624904,1,0,1,0,1,0
7152000,7000000,1310988,-0.00026332954,4.355527e-05,0.00096822274,0.15,7.574603e-06,7.570432e-06,8.240737e-06,1310988,0.0021888544,-0.015162278,0.00665159,0.4,0.004491824,0.004507771,0.0011009083,197388,-0.00028149894,0.0010331421,-0.00038421454,0.5,0.0016250394,0.0012640959,0.0012616512,1,0,1,0,1,0
7232000,7080000,1310988,-0.00029397252,3.2413423e-05,0.0009712146,0.15,7.3569786e-06,7.3514316e-06,8.231274e-06,1310988,0.002057896,-0.016204154,0.0056693526,0.4,0.004223769,0.0042419396,0.00094326364,197388,-0.00026511322,0.0010672986,-0.00037658546,0.5,0.0016234651,0.0012635147,0.0012612203,1,0,1,0,1,0
7352000,7200000,1310988,-0.0002179999,-3.3660795e-05,0.0010141493,0.15,7.12494e-06,7.1195855e-06,7.936674e-06,1310988,0.00081085454,-0.015823754,0.00566914,0.4,0.004180464,0.004198388,0.0009432724,197388,-0.00023534382,0.0010735971,-0.00042880405,0.5,0.0016227462,0.0012633285,0.0012610384,1,0,1,0,1,0
7632000,7480000,1310988,-0.00021273558,-7.234698e-05,0.0009998601,0.15,6.6639636e-06,6.657253e-06,7.648684e-06,1310988,-0.00023546607,-0.016877007,0.0055161207,0.4,0.0039783334,0.003998681,0.00080675,197388,-0.00020209023,0.0010307353,-0.00044680916,0.5,0.0016199532,0.0012625257,0.0012603387,1,0,1,0,1,0
7752000,7600000,1310988,-8.7546934e-05,-7.7815224e-05,0.0010725937,0.15,6.473176e-06,6.4666547e-06,7.3881524e-06,1310988,-0.0018716569,-0.017501159,0.0055155503,0.4,0.003932556,0.0039531603,0.0008067587,197388,-0.00018584984,0.0010383169,-0.00041052152,0.5,0.0016187386,0.0012622325,0.0012600336,1,0,1,0,1,0
7952000,7800000,1310988,-2.8003462e-05,-5.350233e-05,0.0010810952,0.15,6.293666e-06,6.2872846e-06,7.139931e-06,1310988,-0.0026110709,-0.01823455,0.0055151437,0.4,0.0038853989,0.0039067306,0.00080677326,197388,-0.00016873764,0.0010274249,-0.00038419006,0.5,0.0016170345,0.0012618371,0.0012596103,1,0,1,0,1,0
8352000,8200000,1310988,2.3874272e-05,1.0697471e-05,0.0009106956,0.15,5.7238035e-06,5.716126e-06,6.6923203e-06,1310988,-0.0032004814,-0.019246306,0.0049645305,0.4,0.0037115265,0.003734716,0.0006867065,197388,-0.00016279849,0.0010893826,-0.00036025373,0.5,0.0016139599,0.0012610871,0.0012589466,1,0,1,0,1,0
8440000,8288000,1310988,3.8807473e-05,-6.6758375e-06,0.0009157178,0.15,5.4377606e-06,5.4290545e-06,6.6822645e-06,1310988,-0.0026218484,-0.019104995,0.00405292,0.4,0.0036566504,0.0036811777,0.00058855093,197388,-0.00014273378,0.0011493103,-0.00033973565,0.5,0.0016122819,0.0012607601,0.0012586908,1,0,1,0,1,0
8552000,8400000,1310988,-3.0544736e-05,-0.0001243116,0.0008981769,0.15,5.3102967e-06,5.301754e-06,6.485154e-06,1310988,-0.002514349,-0.016929764,0.004138736,0.4,0.0036201093,0.0036443062,0.00058580504,197388,-0.00014253306,0.0010886872,-0.00035760444,0.5,0.0016118038,0.0012606456,0.0012585798,1,0,1,0,1,0
8752000,8600000,1310988,-4.9566865e-05,-8.642542e-05,0.0008060324,0.15,5.1893844e-06,5.180958e-06,6.290012e-06,1310988,-0.0014198375,-0.017525092,0.004311817,0.4,0.0035762864,0.0036011024,0.0005766892,197388,-0.00010922605,0.0011822691,-0.00035475462,0.5,0.0016104443,0.0012603462,0.0012582697,1,0,1,0,1,0
9080000,8928000,1310988,-1.0800563e-05,-9.036324e-05,0.00071903603,0.15,4.7927797e-06,4.783152e-06,6.095365e-06,1310988,-0.001997577,-0.01833204,0.0041034394,0.4,0.0034981275,0.003524053,0.00049152767,197388,-4.4739187e-05,0.0011712813,-0.00036126896,0.5,0.00160768,0.0012597943,0.0012577741,1,0,1,0,1,0
9352000,9200000,1310988,-4.4466296e-06,-1.3409247e-05,0.00056175946,0.15,4.3052482e-06,4.294012e-06,5.7679226e-06,1310988,-0.0017222575,-0.019576462,0.0043144836,0.4,0.00341452,0.0034388942,0.00042592784,197388,-1.635568e-06,0.0011835262,-0.00037234073,0.5,0.0016058488,0.0012594205,0.0012574878,1,0,1,0,1,0
9552000,9400000,1310988,0.000101090336,4.7555608e-05,0.0004861352,0.15,4.2259576e-06,4.214841e-06,5.610319e-06,1310988,-0.0028161695,-0.021258889,0.0044144182,0.4,0.0033766448,0.0034014892,0.0004218563,197388,2.074972e-05,0.0012345153,-0.0003656384,0.5,0.001604735,0.0012591903,0.0012572386,1,0,1,0,1,0
9752000,9600000,1310988,0.0001148492,2.4756326e-05,0.00049502705,0.15,3.8570965e-06,3.844888e-06,5.4589577e-06,1310988,-0.0037491394,-0.021668507,0.0038990716,0.4,0.0033247366,0.0033480125,0.00037161363,197388,4.6456757e-05,0.0011984524,-0.00037742287,0.5,0.0016030734,0.0012588707,0.0012569805,1,0,1,0,1,0
10432000,10280000,1310988,0.00017753243,-4.0530376e-06,0.00042698058,0.15,3.1027243e-06,3.0901906e-06,5.046525e-06,1310988,-0.0047577186,-0.021352645,0.00426342,0.4,0.003185366,0.0032034277,0.00029116558,197388,9.844622e-05,0.0011919378,-0.00038487688,0.5,0.001598468,0.0012581012,0.0012563168,1,0,1,0,1,0
10952000,10800000,1310988,0.00021174632,6.005405e-05,0.00041592176,0.15,2.7186163e-06,2.7068393e-06,4.690921e-06,1310988,-0.005147833,-0.022601571,0.0042801523,0.4,0.0030824547,0.0030970625,0.00025940192,197388,0.0001015589,0.0011780198,-0.00041828954,0.5,0.001595198,0.0012575937,0.0012558225,1,0,1,0,1,0
11152000,11000000,1310988,0.00022121782,3.144511e-06,0.00037543935,0.15,2.6877165e-06,2.6759537e-06,4.586558e-06,1310988,-0.006169412,-0.021741148,0.004356024,0.4,0.003062441,0.003077084,0.00025641138,197388,7.842002e-05,0.0011367012,-0.00042168022,0.5,0.0015946586,0.0012574998,0.0012557135,1,0,1,0,1,0
11632000,11480000,1310988,0.00027045622,9.6546195e-05,0.00030869793,0.15,2.1551634e-06,2.1466456e-06,4.37052e-06,1310988,-0.006221201,-0.022919567,0.004175724,0.4,0.0029533037,0.002958856,0.00021452174,197388,5.1885087e-05,0.0011542158,-0.00038796844,0.5,0.0015905576,0.001257016,0.0012553515,1,0,1,0,1,0
11952000,11800000,1310988,0.00030055613,8.251925e-05,0.00024591445,0.15,2.1171384e-06,2.108498e-06,4.1895332e-06,1310988,-0.0073019136,-0.022892691,0.004267128,0.4,0.0029237138,0.0029293827,0.00021105453,197388,1.538434e-05,0.0011222372,-0.0004043934,0.5,0.0015895427,0.0012568538,0.0012551778,1,0,1,0,1,0
12952000,12800000,1310988,0.0003762916,0.00014313804,0.00011265633,0.15,1.4930293e-06,1.4877714e-06,3.7645511e-06,1310988,-0.0074671726,-0.023571799,0.0041255252,0.4,0.0027533665,0.002744748,0.00016675332,197388,8.415328e-05,0.0011989427,-0.000364472,0.5,0.0015853723,0.0012561376,0.0012546303,1,1,1,0,1,0
13616000,13464000,1310988,0.0003952798,0.0001179918,8.495123e-05,0.15,1.3237271e-06,1.3188771e-06,3.5367827e-06,1310988,-0.008424647,-0.02321059,0.004201905,0.4,0.0026888393,0.0026759272,0.00015400129,197388,4.2427614e-06,0.0011831111,-0.0003767048,0.5,0.001583323,0.0012557821,0.0012543172,1,1,1,0,1,0
14616000,14464000,1310988,0.00034397905,0.0001442299,-2.2977918e-05,0.15,9.573419e-07,9.545425e-07,3.2121654e-06,1310988,-0.0077743507,-0.023167482,0.004107266,0.4,0.002567183,0.002543201,0.00012898783,197388,6.299538e-05,0.0011232465,-0.00039867044,0.5,0.001580799,0.0012552892,0.0012539609,1,1,1,0,1,0
15616000,15464000,1310988,0.0003585993,0.00014279364,-0.00011801894,0.15,7.828829e-07,7.809713e-07,2.930554e-06,1310988,-0.008024651,-0.0230668,0.0038946478,0.4,0.0024944649,0.00246553,0.00011544636,197388,3.9488845e-05,0.0011472513,-0.00039656917,0.5,0.0015779427,0.0012549089,0.0012536442,1,1,1,0,1,0
16616000,16464000,1310988,0.0003696716,0.00014265743,-8.955849e-05,0.15,6.0144737e-07,6.003046e-07,2.6807224e-06,1310988,-0.007881248,-0.023022158,0.003845602,0.4,0.0024182547,0.0023842237,0.0001011296,197388,-2.7987675e-05,0.0011840496,-0.00035338657,0.5,0.0015744889,0.0012545611,0.0012533596,1,1,1,0,1,0
17616000,17464000,1310988,0.00034758332,0.00016898502,-8.06477e-05,0.15,5.1597993e-07,5.15248e-07,2.4645597e-06,1310988,-0.0071051065,-0.023402888,0.0038274392,0.4,0.002374286,0.002338302,9.274824e-05,197388,2.9867031e-05,0.0011483529,-0.00033783598,0.5,0.0015723758,0.0012543063,0.0012530716,1,1,1,0,1,0
18432000,18280000,1310988,0.00031439262,0.00018075664,-2.821457e-05,0.15,4.219452e-07,4.2177356e-07,2.3064565e-06,1310988,-0.0062031965,-0.022968145,0.0038378197,0.4,0.002327825,0.0022903155,8.379749e-05,197388,2.7606964e-05,0.0011622541,-0.00032029612,0.5,0.0015709391,0.0012540944,0.0012528737,1,1,1,0,1,0
19432000,19280000,1310988,0.00032180833,0.00018549795,-3.295331e-05,0.15,3.7767535e-07,3.775982e-07,2.1320525e-06,1310988,-0.006215225,-0.023251677,0.0038308627,0.4,0.0022986722,0.002261341,7.822976e-05,197388,1.73079e-05,0.001139891,-0.00025229168,0.5,0.001569693,0.0012538981,0.001252667,1,1,1,0,1,0
20432000,20280000,1310988,0.00030582922,0.00022738073,-8.60232e-05,0.15,3.2607446e-07,3.2588272e-07,1.9734362e-06,1310988,-0.005122561,-0.02376521,0.0037158963,0.4,0.00226472,0.002228437,7.169837e-05,197388,0.000179766,0.0011678747,-0.0002527244,0.5,0.0015675921,0.0012536818,0.0012524702,1,1,1,0,1,0
21432000,21280000,1310988,0.0002974676,0.00025757146,-2.6390138e-05,0.15,3.0178876e-07,3.0140967e-07,1.8331242e-06,1310988,-0.0044091935,-0.024172658,0.003760818,0.4,0.002243699,0.0022087283,6.764048e-05,197388,0.0002065983,0.0011510401,-0.0002492963,0.5,0.0015656968,0.0012534729,0.0012522851,1,1,1,0,1,0
22032000,21880000,1310988,0.00026604754,0.00028159047,-3.1912798e-05,0.15,2.7993914e-07,2.793585e-07,1.7555906e-06,1310988,-0.0034149871,-0.023991542,0.0037333395,0.4,0.0022264805,0.0021930968,6.4369626e-05,197388,0.00026331024,0.0011614974,-0.00025904697,0.5,0.0015636905,0.0012533355,0.0012521929,1,1,1,0,1,0
23032000,22880000,1310988,0.00023530585,0.00029469648,-6.172393e-05,0.15,2.642857e-07,2.6353794e-07,1.6362088e-06,1310988,-0.0025983707,-0.023560196,0.0037968964,0.4,0.0022093821,0.0021780354,6.110112e-05,197388,0.00044269333,0.0012065201,-0.0002408085,0.5,0.0015613625,0.001253077,0.0012520229,1,1,1,0,1,0
23632000,23480000,1310988,0.00020520583,0.00032598496,-0.00011188029,0.15,2.4889482e-07,2.480963e-07,1.5659931e-06,1310988,-0.0013693544,-0.023577884,0.003852867,0.4,0.0021949136,0.0021657553,5.843008e-05,197388,0.0007276305,0.0012164977,-0.0002330365,0.5,0.0015591321,0.0012528966,0.001251914,1,1,1,0,1,0
24552000,24400000,1310988,0.00016730081,0.00033339724,-0.0001622472,0.15,2.3772816e-07,2.3699312e-07,1.4709804e-06,1310988,-0.0006035796,-0.022877375,0.0038414192,0.4,0.002180953,0.00215416,5.578247e-05,197388,0.0009667522,0.001273166,-0.00020661404,0.5,0.0015565379,0.0012525935,0.0012517758,1,1,1,0,1,0
25552000,25400000,1310988,0.00014358666,0.00033779995,-0.00019149296,0.15,2.2905401e-07,2.2842637e-07,1.3777443e-06,1310988,-4.6424622e-05,-0.022422856,0.0038363214,0.4,0.0021681774,0.0021436613,5.3325224e-05,197388,0.0011944786,0.0012776939,-0.00017441393,0.5,0.001553768,0.0012521318,0.0012516391,1,1,1,0,1,0
26432000,26280000,1310988,9.103089e-05,0.00033972017,-0.00014898695,0.15,2.1460546e-07,2.1418877e-07,1.3012271e-06,1310988,0.0008248477,-0.021408735,0.0038150132,0.4,0.0021524292,0.00213107,5.034215e-05,197388,0.0016736937,0.00130862,-0.00020203262,0.5,0.001549745,0.0012515571,0.0012515155,1,1,1,0,1,0
27432000,27280000,1310988,6.137118e-05,0.000336262,-0.00017009913,0.15,2.0922455e-07,2.089123e-07,1.226063e-06,1310988,0.0012276643,-0.020703375,0.0038225763,0.4,0.0021426831,0.0021232346,4.8329068e-05,197388,0.002071176,0.0014228566,-0.00020554056,0.5,0.0015464289,0.0012506554,0.0012513673,1,1,1,0,1,0
28432000,28280000,1310988,1.6091491e-05,0.00033232526,-0.00019002895,0.15,1.9933925e-07,1.991453e-07,1.1529708e-06,1310988,0.0018374074,-0.01982744,0.003784487,0.4,0.0021305636,0.0021136396,4.5825684e-05,197388,0.0025224267,0.0014314747,-0.00025441853,0.5,0.0015424818,0.0012495462,0.001251241,1,1,1,0,1,0
29432000,29280000,1310988,-1.5801916e-05,0.00032908714,-0.00018572333,0.15,1.9605852e-07,1.9589987e-07,1.0873339e-06,1310988,0.0022514225,-0.019126415,0.0037618594,0.4,0.0021231947,0.0021077748,4.421581e-05,197388,0.0029784366,0.0014992841,-0.00026229976,0.5,0.0015386781,0.001248173,0.0012511426,1,1,1,0,1,0
30432000,30280000,1310988,-5.0537896e-05,0.00031229085,-0.00021510845,0.15,1.8873261e-07,1.8854892e-07,1.0262697e-06,1310988,0.0024183232,-0.018306954,0.003725051,0.4,0.002114164,0.0021006844,4.2099102e-05,197388,0.003464775,0.0015078158,-0.00027291916,0.5,0.0015342741,0.0012466263,0.0012510327,1,1,1,0,1,0
31432000,31280000,1310988,-7.549752e-05,0.00029634882,-0.00020335113,0.15,1.8683438e-07,1.8657903e-07,9.713806e-07,1310988,0.0023765936,-0.017657176,0.0036577047,0.4,0.0021086687,0.002096337,4.0723422e-05,197388,0.003804503,0.0016684894,-0.00027071926,0.5,0.0015295765,0.0012447329,0.0012509205,1,1,1,0,1,0
32432000,32280000,1310988,-0.00010896091,0.00027550792,-0.00022064359,0.15,1.8116133e-07,1.8074458e-07,9.202148e-07,1310988,0.0023852556,-0.016839324,0.0036045667,0.4,0.0021020377,0.0020911403,3.895164e-05,197388,0.0044035157,0.001853074,-0.0002534311,0.5,0.0015236454,0.0012424127,0.0012508136,1,1,1,0,1,0
33432000,33280000,1310988,-0.0001264279,0.0002647548,-0.00024258613,0.15,1.8023715e-07,1.796906e-07,8.742314e-07,1310988,0.002452304,-0.016488355,0.0035433916,0.4,0.0020980684,0.0020879973,3.778446e-05,197388,0.0047553014,0.0017321425,-0.00027833713,0.5,0.001517967,0.001240012,0.0012507328,1,1,1,0,1,0
34432000,34280000,1310988,-0.00015402009,0.00023422831,-0.00024269507,0.15,1.7573434e-07,1.7500811e-07,8.312748e-07,1310988,0.002280722,-0.015736852,0.0035153558,0.4,0.0020932243,0.0020842105,3.626642e-05,197388,0.005441348,0.0018648943,-0.0002903999,0.5,0.0015116038,0.0012373278,0.0012506474,1,1,1,0,1,0
35432000,35280000,1310988,-0.00016897495,0.00022416562,-0.00023613792,0.15,1.7542455e-07,1.7461683e-07,7.92662e-07,1310988,0.0023032671,-0.015393866,0.003598714,0.4,0.002090278,0.0020818734,3.5261477e-05,197388,0.0057771965,0.0018533489,-0.00029517623,0.5,0.001505234,0.0012343831,0.0012505782,1,1,1,0,1,0
36432000,36280000,1310988,-0.00018235223,0.00020712196,-0.00024169708,0.15,1.7162961e-07,1.7074632e-07,7.565209e-07,1310988,0.0022037944,-0.015090052,0.003531229,0.4,0.0020867267,0.0020789965,3.395061e-05,197388,0.006140978,0.0017603154,-0.0003205987,0.5,0.001497465,0.0012316257,0.0012505191,1,1,1,0,1,0
37432000,37280000,1310988,-0.00018907935,0.0002069093,-0.00022896774,0.15,1.7170889e-07,1.708442e-07,7.238988e-07,1310988,0.0022857578,-0.015003128,0.0035773974,0.4,0.0020845393,0.0020771862,3.3080123e-05,197388,0.0061494843,0.0016208759,-0.00031765827,0.5,0.0014901521,0.0012291773,0.0012504496,1,1,1,0,1,0
38432000,38280000,1310988,-0.00020717645,0.00020818016,-0.0002314204,0.15,1.6833138e-07,1.6759626e-07,6.9308885e-07,1310988,0.002491452,-0.0147991255,0.0035534936,0.4,0.0020818596,0.0020748267,3.1931933e-05,197388,0.0060506384,0.0014803385,-0.00032683706,0.5,0.0014793631,0.0012273784,0.0012503709,1,1,1,0,1,0
39432000,39280000,1310988,-0.00021270783,0.00022289237,-0.0002081292,0.15,1.6869237e-07,1.68052e-07,6.66812e-07,1310988,0.002646151,-0.014844369,0.00356665,0.4,0.0020801711,0.0020732984,3.1157055e-05,197388,0.0056075486,0.0015024568,-0.0003138449,0.5,0.0014697306,0.0012261652,0.0012502618,1,1,1,0,1,0
40432000,40280000,1310988,-0.00023033655,0.00024197993,-0.00022196445,0.15,1.6579234e-07,1.6524311e-07,6.4008816e-07,1310988,0.00295012,-0.0148669705,0.0035237663,0.4,0.0020780014,0.0020712414,3.0149635e-05,197388,0.0048864884,0.0014333304,-0.00029146066,0.5,0.0014564948,0.0012252744,0.0012501307,1,1,1,0,1,0
41432000,41280000,1310988,-0.00023294505,0.00025589368,-0.00019169066,0.15,1.6650972e-07,1.6597656e-07,6.156237e-07,1310988,0.003076433,-0.014970185,0.003490402,0.4,0.0020765697,0.0020698751,2.948312e-05,197388,0.0044844174,0.001475055,-0.0002527943,0.5,0.0014474989,0.0012248292,0.0012500109,1,1,1,0,1,0
