timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1760000,1563610,0,0,0.0,12.25,-1.139164e-06,-1.139164e-06,24.500013,2.1186841e-15,2.1186841e-15,0,0,0
1792000,1635990,0,0,0.13098145,12.25,-0.13096641,-0.016562281,112.25,6.112143e-06,-7.7290764e-07,0,0,0
1864000,1708337,0,0,0.075653076,12.25,-0.07560891,-0.024026016,112.25,2.037134e-06,-9.3271103e-07,0,0,0
1936000,1779320,0,0,0.034332275,12.25,-0.034258675,-0.025298111,112.25,4.1822958e-07,-8.687521e-07,0,0,0
2008000,1852943,0,0,0.018096924,12.25,-0.018145476,-0.02438009,62.249996,2.1157159e-07,-7.8440473e-07,0,0,0
2080000,1923874,0,0,0.037261963,12.25,-0.037481643,-0.026007794,62.249996,9.0273005e-07,-7.991052e-07,0,0,0
2152000,1997449,0,0,-0.068115234,12.25,0.0676939,-0.013988265,62.249996,2.9445553e-06,-3.1888936e-07,0,0,0
2224000,2069670,0,0,0.040100098,12.25,-0.04051065,-0.017335702,45.583332,1.4400991e-06,-4.6039918e-07,0,0,0
2296000,2141871,0,0,0.03591919,12.25,-0.03642713,-0.019744681,45.583332,1.1644044e-06,-5.492314e-07,0,0,0
2368000,2214056,0,0,0.057434082,12.25,-0.058142588,-0.024588836,45.583332,2.9664884e-06,-8.541847e-07,0,0,0
2440000,2286224,0,0,0.01776123,12.25,-0.018558687,-0.02382825,37.250027,3.6985193e-07,-7.930954e-07,0,0,0
2512000,2358377,0,0,0.05340576,12.25,-0.054707512,-0.027722368,37.25006,3.2138598e-06,-1.0983729e-06,0,0,0
2584000,2429184,0,0,0.09408569,12.25,-0.09574445,-0.036160316,37.25013,9.843725e-06,-2.1832093e-06,0,0,0
2648000,2490605,0,0,0.071899414,12.25,-0.07347999,-0.04024319,32.250137,6.6967887e-06,-2.6770072e-06,0,0,0
2704000,2550725,0,0,-0.045654297,12.25,0.043741602,-0.031228755,32.250214,2.373104e-06,-2.1349579e-06,0,0,0
2776000,2622836,0,0,-0.03741455,12.25,0.03511636,-0.02286637,32.250343,1.5294829e-06,-1.6730781e-06,0,0,0
2848000,2694936,0,0,-488.11755,12.25,0.010498047,-0.018661555,13.250001,3.3270635e-07,-1.4202953e-06,0,0,0
2920000,2767028,0,0,-488.17593,12.25,0.068603516,-0.0076648733,13.250029,1.4208098e-05,5.4911175e-07,0,0,0
