timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
2172000,4000000.0,1.0,0.0,0.0,175,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508000,4000000.0,1.0,7821.7134,0.0,278,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760000,4000000.0,1.0,15340.638,0.0,712,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016000,4000000.0,1.0,17281.873,0.0,1181,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016000,4000000.0,1.0,17024.9,0.0,1553,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268000,4000000.0,1.0,16897.41,0.0,1661,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520000,4000000.0,1.0,17442.232,0.0,2129,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776000,4000000.0,1.0,16866.535,0.0,2589,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036000,4000000.0,1.0,17229.084,0.0,3053,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11036000,4000000.0,1.0,16813.746,0.0,3422,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11292000,4000000.0,1.0,17173.307,0.0,3532,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12548000,4000000.0,1.0,16813.746,0.0,3991,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13800000,4000000.0,1.0,17069.72,0.0,4452,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15056000,4000000.0,1.0,17025.896,0.0,4913,0,0.0,0,0,0,0,0,0.0,0,0,0,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
