timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1248000,1248000,197388,0.0056561097,-0.21644402,0.42905512,0
1380000,1319636,197388,0.010038784,-0.21581237,0.4298007,0
1392000,1392000,197388,0.007851101,-0.21495639,0.42153874,0
1524000,1463636,197388,0.0102068335,-0.2177987,0.4289508,0
1536000,1536000,197388,0.011623987,-0.21909183,0.4227241,0
1664000,1607636,197388,0.010244485,-0.2171345,0.42916885,0
1680000,1680000,197388,0.007826733,-0.2124577,0.43498978,0
1812000,1751636,197388,0.008334399,-0.21587203,0.42830285,0
1824000,1824000,197388,0.013755494,-0.21546198,0.4297465,0
1956000,1895636,197388,0.009916232,-0.21515001,0.4305286,0
1968000,1968000,197388,0.0067678685,-0.21014261,0.42815337,0
2100000,2039272,197388,0.009476639,-0.21523856,0.429559,0
2112000,2112000,197388,0.0068592723,-0.2264844,0.43544698,0
2244000,2184000,197388,0.0094643645,-0.21607432,0.42818922,0
2256000,2256000,197388,0.009598426,-0.21498296,0.4251939,0
2388000,2328000,197388,0.00966748,-0.21524522,0.42815462,0
2400000,2400000,197388,0.0110216355,-0.21137723,0.42361602,0
2532000,2471272,197388,0.010466273,-0.21532777,0.427365,0
2544000,2544000,197388,0.015901394,-0.21525575,0.43650934,0
2676000,2616000,197388,0.008781858,-0.2153973,0.4297381,0
2688000,2688000,197388,0.004656426,-0.21919428,0.4289531,0
2820000,2759636,197388,0.0109252455,-0.21585914,0.42888546,0
2832000,2832000,197388,0.010354972,-0.21860725,0.42534843,0
2964000,2904000,197388,0.011801319,-0.21643943,0.42816472,0
2976000,2976000,197388,0.003865701,-0.2173907,0.4300936,0
3108000,3048000,197388,0.008986926,-0.21562818,0.43075722,0
3120000,3120000,197388,0.012903935,-0.21162248,0.42832938,0
3252000,3192000,197388,0.01089568,-0.21590541,0.43159977,0
3264000,3264000,197388,0.015214064,-0.216379,0.43376076,0
3396000,3335272,197388,0.006957575,-0.21549161,0.42917714,0
3408000,3408000,197388,0.006746046,-0.21840955,0.4280996,0
3540000,3480000,197388,0.009850428,-0.21308978,0.42967784,0
3552000,3552000,197388,0.011176178,-0.21356152,0.43094608,0
3684000,3624000,197388,0.008801581,-0.21626729,0.4297198,0
3696000,3696000,197388,0.00907263,-0.21940787,0.42672274,0
3828000,3768000,197388,0.010846029,-0.21600126,0.42950848,0
3840000,3840000,197388,0.011889619,-0.21622892,0.42781097,0
3972000,3912000,197388,0.009516013,-0.21577719,0.4285837,0
3984000,3984000,197388,0.0069049895,-0.21995589,0.43037337,0
4116000,4055272,197388,0.00799651,-0.21444134,0.42801607,0
4128000,4128000,197388,0.008167073,-0.22039513,0.4315867,0
4260000,4199636,197388,0.010598329,-0.21693484,0.42845884,0
4272000,4272000,197388,0.011967709,-0.21972081,0.42510173,0
4404000,4344000,197388,0.009036995,-0.21455714,0.42861438,0
4416000,4416000,197388,0.0105440505,-0.20994622,0.42719066,0
4548000,4487272,197388,0.010410647,-0.21695375,0.4293929,0
4560000,4560000,197388,0.0057817376,-0.21710688,0.42763823,0
4692000,4631636,197388,0.010181694,-0.21698432,0.42984313,0
4704000,4704000,197388,0.011510804,-0.21479385,0.4320204,0
4836000,4775636,197388,0.012829408,-0.2158644,0.42937446,0
4848000,4848000,197388,0.012440317,-0.21379058,0.4292833,0
4980000,4920000,197388,0.011072164,-0.21636818,0.42884788,0
4992000,4992000,197388,0.00018592148,-0.21382634,0.4331573,0
5124000,5063636,197388,0.010638326,-0.21763237,0.42827243,0
5136000,5136000,197388,0.007988737,-0.21791294,0.4313535,0
5268000,5208000,197388,0.010667646,-0.21510318,0.42904547,0
5280000,5280000,197388,0.0069457865,-0.21301867,0.42866018,0
5412000,5352000,197388,0.009960196,-0.2174454,0.42681727,0
5424000,5424000,197388,0.011253961,-0.22113498,0.43212017,0
5556000,5496000,197388,0.011719449,-0.21576798,0.4310894,0
5568000,5568000,197388,0.009117975,-0.20764518,0.4280289,0
5700000,5639636,197388,0.009458634,-0.21599454,0.42965406,0
5712000,5712000,197388,0.006182937,-0.21847288,0.42707652,0
5844000,5784000,197388,0.008360278,-0.21680287,0.42719188,0
5856000,5856000,197388,0.009596171,-0.21597472,0.4317481,0
5988000,5928000,197388,0.010929837,-0.21691425,0.4289709,0
6000000,6000000,197388,0.009485354,-0.21520244,0.4298198,0
6132000,6072000,197388,0.011676725,-0.21567638,0.42925182,0
6144000,6144000,197388,0.011546408,-0.22074114,0.43010145,0
6276000,6216000,197388,0.011607134,-0.21541198,0.4286488,0
6288000,6288000,197388,0.0074101053,-0.21908641,0.43264544,0
6420000,6359636,197388,0.009974253,-0.21542148,0.43002963,0
6432000,6432000,197388,0.009150046,-0.2142015,0.43373054,0
6564000,6503272,197388,0.008264642,-0.21670869,0.42960972,0
6576000,6576000,197388,0.010819217,-0.21263213,0.42458707,0
6704000,6647272,197388,0.010218048,-0.21505922,0.42872757,0
6720000,6720000,197388,0.0032847107,-0.21615365,0.42591348,0
6852000,6791636,197388,0.0105782775,-0.2157098,0.4277745,0
6864000,6864000,197388,0.012677295,-0.21296278,0.4306088,0
6996000,6936000,197388,0.009377642,-0.21557535,0.42958745,0
7008000,7008000,197388,0.010383647,-0.21142933,0.4321266,0
7140000,7079636,197388,0.010455789,-0.21399458,0.42882285,0
7152000,7152000,197388,0.012127366,-0.21467537,0.42338407,0
7284000,7224000,197388,0.0095125185,-0.21702035,0.42778882,0
7292000,7292000,197388,0.008531988,-0.21579343,0.43161052,0
7416000,7362000,197388,0.009652554,-0.21541123,0.43016815,0
7440000,7434000,197388,0.011697531,-0.21777436,0.4267978,0
7560000,7505600,197388,0.0092986105,-0.21780287,0.42791256,0
7584000,7578000,197388,0.011332997,-0.21554218,0.43415844,0
7704000,7649600,197388,0.009372688,-0.2164206,0.4297676,0
7728000,7722000,197388,0.01031141,-0.21955998,0.43080235,0
7848000,7794000,197388,0.010909541,-0.2155089,0.42948285,0
7872000,7866000,197388,0.010948038,-0.21189788,0.427658,0
7992000,7937200,197388,0.010728686,-0.21506777,0.4293378,0
8004000,8004000,197388,0.013892714,-0.21719795,0.42950895,0
8136000,8076000,197388,0.008604362,-0.21486752,0.43055767,0
8148000,8148000,197388,0.005481605,-0.21304272,0.43378916,0
8280000,8219272,197388,0.010558178,-0.21318725,0.43244252,0
8292000,8292000,197388,0.011640849,-0.21064766,0.42993912,0
8424000,8362909,197388,0.009202777,-0.21713838,0.43048206,0
8436000,8436000,197388,0.011110598,-0.20716718,0.42768207,0
8568000,8507636,197388,0.012351223,-0.21674213,0.42835325,0
8580000,8580000,197388,0.017117437,-0.21163836,0.43269616,0
8712000,8652000,197388,0.009596248,-0.21523646,0.42718655,0
8720000,8720000,197388,0.0073649255,-0.211225,0.43196177,0
8844000,8788800,197388,0.010609358,-0.21697555,0.42931244,0
8856000,8856000,197388,0.006526998,-0.21953362,0.42977136,0
8988000,8928000,197388,0.011488569,-0.21704258,0.42799968,0
9000000,9000000,197388,0.006914685,-0.21707478,0.42752537,0
9132000,9071636,197388,0.005893552,-0.21653031,0.4301501,0
9144000,9144000,197388,0.017270766,-0.21505523,0.42614707,0
9272000,9215636,197388,0.010629882,-0.21603864,0.42809063,0
9288000,9288000,197388,0.008198866,-0.21279456,0.4286737,0
9420000,9360000,197388,0.0085979,-0.21489517,0.43070018,0
9432000,9432000,197388,0.013859528,-0.21667127,0.42616636,0
9564000,9502909,197388,0.008858343,-0.21629408,0.42698035,0
9576000,9576000,197388,0.009697707,-0.21712257,0.43344513,0
9708000,9647272,197388,0.010195267,-0.21653426,0.4292636,0
9720000,9720000,197388,0.006137067,-0.21200605,0.4309583,0
9848000,9791636,197388,0.00869618,-0.21564029,0.42629346,0
9864000,9864000,197388,0.012817923,-0.20988823,0.435837,0
9996000,9935272,197388,0.009106472,-0.21698646,0.42924285,0
10008000,10008000,197388,0.0061730584,-0.21533777,0.4238707,0
10140000,10079636,197388,0.009473026,-0.21631458,0.42993638,0
10152000,10152000,197388,0.010214753,-0.21912782,0.43088898,0
10280000,10223636,197388,0.008237018,-0.21695685,0.4291427,0
10296000,10296000,197388,0.010632566,-0.21027684,0.42874533,0
10428000,10367272,197388,0.008803102,-0.21608381,0.4311959,0
10440000,10440000,197388,0.006391226,-0.21611375,0.42737782,0
10568000,10510545,197388,0.009332955,-0.21509017,0.4276504,0
10584000,10584000,197388,0.011131395,-0.22025545,0.43219674,0
10716000,10656000,197388,0.009157057,-0.21600938,0.4276175,0
10728000,10728000,197388,0.005305911,-0.2163519,0.42223766,0
10860000,10799272,197388,0.01001486,-0.21719205,0.42998323,0
10872000,10872000,197388,0.007047631,-0.21959518,0.43010268,0
11004000,10943636,197388,0.009483491,-0.21595839,0.42944857,0
11016000,11016000,197388,0.007408005,-0.21584798,0.42869678,0
11148000,11088000,197388,0.009602337,-0.21526578,0.42855957,0
11160000,11160000,197388,0.010937045,-0.21992597,0.43479836,0
11292000,11232000,197388,0.011232552,-0.21472706,0.42955852,0
11304000,11304000,197388,0.0065176305,-0.21523821,0.42972714,0
11436000,11376000,197388,0.009199845,-0.21569896,0.42878342,0
11448000,11448000,197388,0.010383061,-0.21967238,0.42820033,0
11580000,11520000,197388,0.008742282,-0.21520226,0.43050027,0
11592000,11592000,197388,0.0061895414,-0.21736248,0.43490314,0
11724000,11663636,197388,0.009599419,-0.2145828,0.42905992,0
11736000,11736000,197388,0.005065791,-0.22012429,0.4199899,0
11868000,11807636,197388,0.009681484,-0.21590494,0.42896843,0
11880000,11880000,197388,0.009935102,-0.21864791,0.4287797,0
12008000,11951636,197388,0.007910293,-0.21643737,0.4314691,0
12024000,12024000,197388,0.014596087,-0.2158001,0.43050855,0
12156000,12096000,197388,0.009204156,-0.2173357,0.42951941,0
12168000,12168000,197388,0.010580442,-0.21324147,0.43060273,0
12300000,12240000,197388,0.01060612,-0.2157061,0.43020207,0
12312000,12312000,197388,0.0063622673,-0.22002816,0.43246537,0
12440000,12383272,197388,0.0083265975,-0.21620707,0.4290136,0
