timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
15380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
15868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
16380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
16868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
17380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
17880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
18380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
18868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
19380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
19880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
20380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
20880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
21380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
21880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
22380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
22880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
23380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
23880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
24380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
24880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
25368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
25880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
26380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
26880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
27380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
27880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
28380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
28880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
29380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
29868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
30380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
30880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
31380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
31880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
32380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
32868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
33368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
33880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
34380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
34880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
35380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
35880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
36368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
36880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
37380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
37880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
38380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
38880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
39380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
39880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
40368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
40880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
41380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
41880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
42380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
42868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
43380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
43880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
44380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
44880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
45380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
45880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
46380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
46880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
47380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
47880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
48368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
48880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
49380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
49880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
50368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
50868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
51380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
51880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
52368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
52868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
53380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
53880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
54380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
54868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
55380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
55880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
56380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
56880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
57380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
57880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
58380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
58880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
59380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
59880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
60380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
60880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
61368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
61880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
62380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
62880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
63380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
63880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
64380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
64880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
65380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
65880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
66380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
66868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
67368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
67880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
68380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
68880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
69368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
69880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
70380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
70880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
71380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
71880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
72380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
72880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
73380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
73880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
74380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
74880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
75380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
75868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
76380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
76880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
77380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
77868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
78380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
78880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
79380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
79880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
80380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
80880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
81380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
81880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
82380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
82880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
83380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
83880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
84380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
84880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
85380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
85880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
86380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
86880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
87380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
87880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
88380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
88880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
89380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
89880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
90380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
90868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
91380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
91880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
92380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
92880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
93368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
93880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
94380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
94868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
95380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
95880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
96380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
96880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
97380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
97868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
98380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
98880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
99368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
99880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
100368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
100880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
101380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
101868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
102380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
102880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
103380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
103880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
104380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
104880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
105380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
105880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
106380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
106880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
107368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
107880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
108380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
108880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
109380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
109880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
110380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
110880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
111380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
111880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
112380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
112880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
113380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
113880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
114368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
114868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
115380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
115880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
116380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
116880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
117380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
117880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
118380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
118880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
119380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
119880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
120380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
120880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
121368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
121880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
122380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
122880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
123380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
123880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
124380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
124868000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
125380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
125880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
126380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
126880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
127380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
127880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
128380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
128880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
129380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
129880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
130380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
130880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
131380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
131880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
132380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
132880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
133380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
133880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
134368000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
134880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
135380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
135880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
136380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
136880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
137380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
137880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
138380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
138880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
139380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
139880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
140380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
140880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
141380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
141880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
142380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
142880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
143380000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
143880000,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
