timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
2832000,2672893,2680000,0,-488.107,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
3232000,3073330,3080000,0,-488.106,1.0,-0.0026855469,-0.0011943005,1.925047,1.4985945e-07,-6.66446e-08,0,0,1
3632000,3473591,3480000,0,-488.1,1.0,-0.011413574,-0.0057378463,1.4032164,3.7134594e-06,-1.6880385e-06,0,0,1
4032000,3873755,3880000,0,-488.101,1.0,-0.009338379,-0.0073384475,1.2550534,2.7793342e-06,-2.1731694e-06,0,0,1
4432000,4273851,4280000,0,-488.103,1.0,-0.0073547363,-0.007345688,1.1902992,1.8177665e-06,-2.0151915e-06,0,0,1
4832000,4673910,4680000,0,-488.11,1.0,0.0010375977,-0.003619478,1.1584953,3.717266e-08,-1.1029549e-06,0,0,1
5232000,5073946,5080000,0,-488.101,1.0,-0.008483887,-0.0057815453,1.1395298,2.5265274e-06,-1.7356854e-06,0,0,1
5632000,5473967,5480000,0,-488.102,1.0,-0.011810303,-0.008461071,1.1295061,4.9396194e-06,-3.1596976e-06,0,0,1
6032000,5873980,5880000,0,-488.101,1.0,-0.017089844,-0.01229615,1.126015,1.0375094e-05,-6.3665984e-06,0,0,1
6432000,6273988,6280000,0,-488.098,1.0,-0.024749756,-0.017831147,1.1242732,2.179365e-05,-1.3223143e-05,0,0,1
6832000,6673993,6680000,0,-488.103,1.0,-0.025970459,-0.021448644,1.1254618,2.3971128e-05,-1.8000059e-05,0,0,1
7232000,7073996,7080000,0,-488.096,1.0,-0.030059814,-0.025275847,1.1333479,3.189109e-05,-2.4173876e-05,0,0,1
7632000,7473998,7480000,0,-488.109,1.0,-0.017730713,-0.021922445,1.1406927,1.1024114e-05,-1.8329521e-05,0,0,1
8032000,7877999,7880000,0,-488.109,1.0,-0.013092041,-0.017976109,1.147101,5.976859e-06,-1.2809076e-05,0,0,1
8432000,8274000,8280000,0,-488.104,1.0,-0.009094238,-0.014050634,1.1488218,2.8796517e-06,-8.4206185e-06,0,0,1
8824000,8670000,8672000,0,-488.101,1.0,-0.012207031,-0.013235827,1.1448318,5.2064106e-06,-7.0000533e-06,0,0,1
9232000,9074000,9080000,0,-488.105,1.0,-0.01461792,-0.013853488,1.1412852,7.489227e-06,-7.2186663e-06,0,0,1
9624000,9470000,9472000,0,-488.103,1.0,-0.012451172,-0.013233714,1.1385299,5.446732e-06,-6.4355345e-06,0,0,1
10032000,9874000,9880000,0,-488.106,1.0,-0.01663208,-0.014752452,1.1358554,9.741595e-06,-7.913021e-06,0,0,1
10432000,10274000,10280000,0,-488.101,1.0,-0.02420044,-0.018951558,1.1327925,2.0680267e-05,-1.3587353e-05,0,0,1
10832000,10674000,10680000,0,-488.094,1.0,-0.03100586,-0.024309026,1.1313648,3.398951e-05,-2.2654978e-05,0,0,1
11232000,11074000,11080000,0,-488.092,1.0,-0.03366089,-0.028465409,1.1286708,4.015539e-05,-3.043294e-05,0,0,1
11632000,11474000,11480000,0,-488.096,1.0,-0.026519775,-0.027600683,1.1274389,2.4952074e-05,-2.7997e-05,0,0,1
12032000,11874000,11880000,0,-488.097,1.0,-0.02532959,-0.026591308,1.1249809,2.2812408e-05,-2.5692738e-05,0,0,1
12432000,12274000,12280000,0,-488.113,1.0,-0.006591797,-0.017702635,1.1238724,1.5465025e-06,-1.4961077e-05,0,0,1
12832000,12674000,12680000,0,-488.11,1.0,-0.013366699,-0.015775552,1.1215984,6.37193e-06,-1.1143678e-05,0,0,1
13232000,13074000,13080000,0,-488.103,1.0,-0.02545166,-0.020076044,1.1205919,2.312303e-05,-1.6467835e-05,0,0,1
13632000,13474000,13480000,0,-488.103,1.0,-0.034362793,-0.02642571,1.1185348,4.2226726e-05,-2.791623e-05,0,0,1
14032000,13874000,13880000,0,-488.105,1.0,-0.035003662,-0.030238133,1.116615,4.3891807e-05,-3.501649e-05,0,0,1
14432000,14274000,14280000,0,-488.109,1.0,-0.03427124,-0.032030623,1.1147949,4.2142925e-05,-3.8183793e-05,0,0,1
14832000,14674000,14680000,0,-488.11,1.0,-0.03262329,-0.03229403,1.1140944,3.8211452e-05,-3.8196085e-05,0,0,1
15232000,15074000,15080000,0,-488.11,1.0,-0.032714844,-0.03248106,1.112397,3.848486e-05,-3.832443e-05,0,0,1
15632000,15474000,15480000,0,-488.107,1.0,-0.03378296,-0.033059683,1.1117774,4.1061754e-05,-3.9541017e-05,0,0,1
16032000,15874000,15880000,0,-488.108,1.0,-0.036743164,-0.034696784,1.1102109,4.8641574e-05,-4.3585707e-05,0,0,1
