timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1888000,0,47.3977508,8.5456074,488.1,488.1,1756152891204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,4.5327945,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
3088000,0,47.3977508,8.5456074,488.106,488.106,1756152892408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.3346533,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
3888000,0,47.3977508,8.5456074,488.101,488.101,1756152893208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.03,0.0,0.0,6.1179028,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
5088000,0,47.3977508,8.5456073,488.101,488.101,1756152894408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.6543976,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
5888000,0,47.3977508,8.5456074,488.101,488.101,1756152895204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.03,5.8252106,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
7088000,0,47.3977508,8.5456074,488.096,488.096,1756152896408563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,2.1193533,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
7892000,0,47.3977508,8.5456074,488.10900000000004,488.10900000000004,1756152897204563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.02,1.362404,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
9088000,0,47.397750699999996,8.5456074,488.105,488.105,1756152898404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.082674,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
9888000,0,47.3977508,8.5456074,488.106,488.106,1756152899208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.9728656,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
11088000,0,47.3977508,8.5456075,488.092,488.092,1756152900404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.0,2.3263493,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
11888000,0,47.3977508,8.5456074,488.09700000000004,488.09700000000004,1756152901208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.02,0.01,5.4747486,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
13088000,0,47.3977508,8.5456074,488.103,488.103,1756152902404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.36966074,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
13888000,0,47.3977508,8.5456074,488.105,488.105,1756152903208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,0.14381513,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
15088000,0,47.3977508,8.5456073,488.11,488.11,1756152904404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.5588272,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
15888000,0,47.3977508,8.5456074,488.108,488.108,1756152905208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.02,0.1940806,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
17088000,0,47.3977508,8.5456073,488.106,488.106,1756152906404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.6246996,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
17888000,0,47.3977508,8.5456074,488.101,488.101,1756152907208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.1354566,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
19088000,0,47.3977508,8.5456074,488.10200000000003,488.10200000000003,1756152908404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.02,4.9349184,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
19888000,0,47.3977508,8.5456074,488.1,488.1,1756152909208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.01,6.0323815,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
21088000,0,47.3977508,8.5456074,488.113,488.113,1756152910404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.9044485,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
21888000,0,47.3977508,8.5456074,488.107,488.107,1756152911208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.02,3.3217106,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
23088000,0,47.3977508,8.5456074,488.09700000000004,488.09700000000004,1756152912404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,1.4316936,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
23888000,0,47.3977508,8.5456074,488.107,488.107,1756152913208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.9034288,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
25088000,0,47.3977508,8.5456074,488.104,488.104,1756152914404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.01,4.739965,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
25888000,0,47.3977508,8.5456074,488.094,488.094,1756152915208563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,2.105565,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
27088000,0,47.3977508,8.5456074,488.09700000000004,488.09700000000004,1756152916404563,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0431285,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
