timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1264000,-0.005060009,-0.0055926363,-3.813049e-10,4000,0,-0.032321732,0.15083474,-0.061052147,4000,0,0,0,1
1268000,-0.0069242185,-0.009853697,-0.00079894497,4000,0,-0.05865795,0.1173159,0.0011971019,4000,0,0,0,1
1272000,0.0018642164,-0.0058589596,-0.0015978774,4000,0,0.029927526,0.07422027,0.14724344,4000,0,0,0,1
1280000,0.0039947387,0.0037284272,0.0013315891,4000,0,-0.029927526,-0.02394202,0.065840565,4000,0,0,0,1
1284000,-0.0010652727,-0.0010652558,-0.006924219,4000,0,-0.06943185,-0.08499418,0.06943185,4000,0,0,0,1
1288000,0.002663164,-8.8443e-09,-0.007989484,4000,0,0.0,-0.082599975,0.10654198,4000,0,0,0,1
1292000,0.00053263863,0.0023968422,0.0015978991,4000,0,0.04908113,-0.050278243,0.083797075,4000,0,0,0,1
1296000,-0.00559264,0.00878843,0.0053263283,4000,0,0.031124622,0.023942016,0.031124622,4000,0,0,0,1
1300000,-0.0074568805,0.008522094,-0.004793684,4000,0,0.020350715,0.026336217,0.033518832,4000,0,0,0,1
1304000,-0.005592653,-0.0021305296,-0.0037284049,4000,0,-0.031124625,-0.04908113,0.043095633,4000,0,0,0,1
1308000,0.0058589363,-0.010918954,0.0077231927,4000,0,-0.08499418,-0.084994175,0.04668694,4000,0,0,0,1
1312000,0.013848433,-0.013049476,0.010918986,4000,0,-0.05985505,-0.062249243,0.07062895,4000,0,0,0,1
1316000,0.007190539,-0.0074568507,0.00532632,4000,0,-0.04668694,0.026336215,0.053869545,4000,0,0,0,1
1320000,0.0026631672,-0.011451602,0.0058589345,4000,0,-0.0071826037,0.08020575,0.00957681,4000,0,0,0,1
1324000,0.0026631507,-0.018375818,0.012250536,4000,0,0.03232173,0.04548984,-0.027533323,4000,0,0,0,1
1328000,0.0021304805,-0.012783182,0.016511604,4000,0,0.025139121,0.029927526,-0.010773908,4000,0,0,0,1
1332000,0.0069242003,-0.012783153,0.021038996,4000,0,0.07661447,0.039504327,-0.027533323,4000,0,0,0,1
1336000,0.007989485,-0.00985368,0.016511612,4000,0,0.12808979,0.027533324,-0.077811554,4000,0,0,0,1
1340000,0.0013315695,-0.004793714,0.011451586,4000,0,0.07541736,0.0131681105,-0.06943185,4000,0,0,0,1
1344000,-0.0021305021,-0.010918973,0.009054741,4000,0,0.0023942017,0.0131681105,-0.05865795,4000,0,0,0,1
1348000,-0.0039947093,-0.013582133,0.0023968401,4000,0,-0.009576809,0.039504327,-0.07182605,4000,0,0,0,1
1352000,-0.006924207,-0.012250549,-0.0005326476,4000,0,-0.039504327,0.020350719,-0.083797075,4000,0,0,0,1
